Time elapsed (s),Time elapsed (s),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3758402509,2.967766666,25.851,12.704,21.821,13.206,7.877,21.622,1604.554,0.813,395.656,24.293,14.278,8.587,0,0,0,0,0,5912.09,1.607,0,250.421,8.834,137.62,12.856,126.762,6.5,6.323,25.493,254.565,29.415,3.916,2.457,24.779,16.975,23.648,-3.704,0,11.037,4.537,1,0,3.777,2.932,0.001,0.564,2.406,0.004,0.005,13.223,10.839,11.14,11.891,11.367,11.208,12.615,11.518,13.081,11.679,10.893,11.092,11.054,9.741,9.749,11.41,14.006,0,0
3758402511,3.003349996,25.834,12.693,21.821,13.23,7.873,21.623,1640.173,0.807,395.628,24.295,14.278,8.714,0,0,0,0,0,5965.968,1.6,0,251.341,8.855,137.516,12.886,126.817,6.513,6.34,25.5,254.356,29.385,3.879,2.457,24.782,16.975,23.642,-3.704,0,11.024,4.512,1,0,3.792,2.917,0.001,0.547,2.364,0.004,0.005,13.209,10.828,11.134,11.877,11.362,11.207,12.617,11.515,13.092,11.683,10.897,11.068,11.045,9.734,9.742,11.399,14,0,0
3758402513,3.033733328,25.824,12.697,21.822,13.211,7.862,21.623,1636.234,0.848,395.635,24.295,14.28,8.698,0,0,0,0,0,5955.524,1.576,0,251.244,8.852,137.614,12.94,126.773,6.503,6.404,25.491,254.722,29.437,3.941,2.457,24.772,16.975,23.653,-3.704,0,11.016,4.513,1,0,3.792,2.991,0.001,0.573,2.359,0.004,0.005,13.206,10.84,11.137,11.887,11.365,11.207,12.622,11.529,13.097,11.679,10.909,11.081,11.036,9.729,9.738,11.403,14.003,0,0
3758402515,3.069433331,25.824,12.672,21.82,13.203,7.882,21.621,1592.189,0.843,395.676,24.293,14.278,8.836,0,0,0,0,0,5915.035,1.574,0,252.341,8.863,137.598,12.97,126.727,6.492,6.444,25.486,254.746,29.441,3.949,2.457,24.772,16.975,23.649,-3.704,0,11.025,4.533,1,0,3.809,2.956,0.001,0.488,2.421,0.004,0.005,13.222,10.852,11.133,11.89,11.356,11.207,12.613,11.539,13.094,11.669,10.905,11.081,11.051,9.738,9.757,11.404,13.99,0,0
3758402517,3.099866668,25.82,12.712,21.821,13.187,7.89,21.622,1614.144,0.793,395.642,24.289,14.278,8.92,0,0,0,0,0,5911.969,1.61,0,248.851,8.837,137.646,13.03,126.879,6.528,6.469,25.513,254.515,29.408,3.889,2.457,24.784,16.975,23.644,-3.704,0,11.013,4.485,1,0,3.756,2.898,0.001,0.633,2.462,0.004,0.005,13.227,10.853,11.155,11.898,11.363,11.208,12.617,11.543,13.106,11.685,10.908,11.087,11.047,9.745,9.757,11.391,13.998,0,0
3758402519,3.131016668,25.838,12.692,21.821,13.222,7.879,21.622,1615.032,0.818,395.619,24.288,14.278,8.957,0,0,0,0,0,5970.394,1.587,0,249.926,8.84,137.529,13.049,126.743,6.496,6.52,25.467,254.579,29.417,3.943,2.457,24.777,16.975,23.654,-3.704,0,11.008,4.512,1,0,3.775,2.93,0.001,0.539,2.391,0.004,0.005,13.229,10.853,11.136,11.906,11.361,11.213,12.626,11.546,13.115,11.694,10.917,11.09,11.046,9.742,9.748,11.391,13.99,0,0
3758402521,3.159950002,25.861,12.697,21.82,13.212,7.862,21.623,1625.469,0.819,395.619,24.297,14.278,8.941,0,0,0,0,0,5932.635,1.594,0,249.332,8.823,137.544,13.102,126.82,6.514,6.555,25.469,254.388,29.389,3.914,2.457,24.767,16.975,23.668,-3.704,0,10.998,4.484,1,0,3.767,2.945,0.001,0.525,2.359,0.004,0.005,13.246,10.869,11.137,11.916,11.383,11.216,12.621,11.557,13.146,11.703,10.918,11.096,11.053,9.739,9.759,11.388,13.994,0,0
3758402523,3.192266663,25.806,12.689,21.821,13.214,7.879,21.622,1602.972,0.831,395.625,24.277,14.278,8.96,0,0,0,0,0,5944.087,1.579,0,248.864,8.818,137.469,13.105,126.564,6.454,6.618,25.478,254.606,29.421,3.937,2.457,24.766,16.975,23.652,-3.704,0,10.992,4.539,1,0,3.761,2.949,0.001,0.573,2.401,0.004,0.005,13.243,10.845,11.15,11.889,11.358,11.203,12.62,11.548,13.14,11.688,10.921,11.093,11.044,9.745,9.758,11.382,13.996,0,0
3758402524,3.222266666,25.833,12.694,21.82,13.19,7.884,21.621,1651.022,0.805,395.627,24.298,14.279,9.001,0,0,0,0,0,5919.544,1.583,0,248.5,8.803,137.443,13.123,126.579,6.457,6.632,25.487,254.375,29.388,3.894,2.457,24.782,16.975,23.662,-3.704,0,10.995,4.538,1,0,3.755,2.909,0.001,0.552,2.441,0.004,0.005,13.241,10.858,11.137,11.884,11.345,11.195,12.613,11.559,13.14,11.682,10.907,11.098,11.04,9.736,9.737,11.383,13.99,0,0
3758402526,3.246466668,25.819,12.716,21.821,13.196,7.885,21.622,1651.051,0.86,395.65,24.307,14.278,9.079,0,0,0,0,0,5926.705,1.575,0,248.811,8.804,137.376,13.136,126.385,6.412,6.69,25.442,254.528,29.41,3.962,2.457,24.791,16.975,23.674,-3.704,0,10.972,4.559,1,0,3.762,3.011,0.001,0.646,2.438,0.004,0.005,13.251,10.861,11.139,11.881,11.348,11.194,12.61,11.545,13.117,11.673,10.901,11.091,11.059,9.75,9.745,11.377,13.987,0,0
3758402528,3.279883329,25.823,12.703,21.822,13.188,7.868,21.623,1625.315,0.856,395.633,24.3,14.278,9.289,0,0,0,0,0,5926.811,1.587,0,249.36,8.771,137.381,13.169,126.361,6.406,6.729,25.488,254.44,29.397,3.903,2.457,24.792,16.975,23.657,-3.704,0,10.968,4.561,1,0,3.77,3.012,0.001,0.597,2.402,0.004,0.005,13.254,10.842,11.136,11.885,11.353,11.191,12.609,11.566,13.115,11.673,10.906,11.082,11.056,9.739,9.738,11.374,14.005,0,0
3758402530,3.310733334,25.811,12.646,21.939,13.181,7.886,21.623,1672.962,0.831,395.635,24.309,14.278,9.43,0,0,0,0,0,5932.374,1.581,0,248.834,8.787,137.23,13.194,126.421,6.42,6.74,25.471,254.288,29.375,3.898,2.457,24.79,16.975,23.656,-3.704,0,10.972,4.552,1,0,3.763,2.916,0.001,0.415,2.458,0.004,0.005,13.267,10.821,11.124,11.873,11.345,11.179,12.605,11.549,13.119,11.662,10.893,11.069,11.054,9.711,9.718,11.365,13.995,0,0
3758402531,3.336533332,25.811,12.655,21.938,13.196,7.882,21.622,1593.857,0.886,395.633,24.329,14.278,9.458,0,0,0,0,0,5922.884,1.569,0,249.354,8.774,137.305,13.234,126.31,6.395,6.806,25.462,254.701,29.434,3.966,2.457,24.799,16.975,23.654,-3.704,0,10.959,4.564,1,0,3.772,3.01,0.001,0.448,2.43,0.004,0.005,13.278,10.827,11.14,11.87,11.332,11.183,12.597,11.55,13.115,11.659,10.884,11.091,11.067,9.728,9.729,11.359,13.982,0,0
3758402533,3.365933331,25.805,12.686,21.82,13.19,7.871,21.622,1650.002,0.795,395.618,24.318,14.28,9.503,0,0,0,0,0,5903.045,1.576,0,248.353,8.751,137.243,13.274,126.172,6.362,6.878,25.468,254.548,29.412,3.938,2.457,24.796,16.975,23.658,-3.704,0,10.952,4.59,1,0,3.758,2.895,0.001,0.562,2.408,0.004,0.005,13.273,10.845,11.113,11.877,11.334,11.175,12.605,11.554,13.137,11.645,10.893,11.083,11.066,9.736,9.727,11.351,13.988,0,0
3758402535,3.396099997,25.8,12.686,21.938,13.163,7.884,21.622,1638.226,0.859,395.689,24.308,14.279,9.362,0,0,0,0,0,5914.306,1.591,0,247.887,8.746,137.143,13.317,126.311,6.395,6.888,25.467,254.592,29.419,3.946,2.457,24.784,16.975,23.657,-3.704,0,10.937,4.542,1,0,3.752,2.989,0.001,0.57,2.475,0.004,0.005,13.26,10.823,11.101,11.847,11.331,11.177,12.591,11.538,13.153,11.636,10.881,11.061,11.051,9.707,9.707,11.353,13.983,0,0
3758402537,3.424750002,25.818,12.651,21.937,13.167,7.873,21.622,1616.854,0.846,395.649,24.311,14.279,9.352,0,0,0,0,0,5938.065,1.59,0,250.922,8.762,137.118,13.344,126.42,6.42,6.89,25.462,254.48,29.403,3.935,2.457,24.772,16.975,23.668,-3.704,0,10.942,4.522,1,0,3.798,2.951,0.001,0.425,2.442,0.004,0.005,13.265,10.819,11.101,11.854,11.319,11.172,12.6,11.54,13.169,11.652,10.876,11.049,11.048,9.702,9.702,11.354,13.968,0,0
3758402538,3.452549998,25.825,12.662,21.821,13.174,7.846,21.622,1625.095,0.821,395.651,24.319,14.279,9.221,0,0,0,0,0,5937.438,1.593,0,250.367,8.755,137.191,13.382,126.149,6.357,6.991,25.464,254.576,29.417,3.946,2.457,24.797,16.975,23.653,-3.704,0,10.932,4.575,1,0,3.791,2.935,0.001,0.452,2.361,0.004,0.005,13.258,10.824,11.089,11.851,11.326,11.176,12.593,11.522,13.169,11.641,10.866,11.052,11.053,9.707,9.699,11.353,13.974,0,0
3758402540,3.479516665,25.814,12.698,21.938,13.178,7.881,21.621,1611.475,0.831,395.664,24.312,14.279,9.313,0,0,0,0,0,5941.82,1.58,0,249.416,8.747,137.16,13.414,126.378,6.411,6.97,25.438,254.453,29.399,3.955,2.457,24.771,16.975,23.666,-3.704,0,10.903,4.492,1,0,3.778,2.954,0.001,0.59,2.449,0.004,0.005,13.245,10.811,11.079,11.838,11.314,11.157,12.589,11.531,13.188,11.636,10.861,11.039,11.039,9.7,9.696,11.345,13.96,0,0
3758402542,3.50965,25.822,12.693,21.937,13.194,7.868,21.622,1613.418,0.815,395.648,24.273,14.278,9.379,0,0,0,0,0,5919.985,1.572,0,248.608,8.744,137.123,13.462,126.191,6.367,7.062,25.432,254.518,29.408,3.97,2.457,24.777,16.975,23.667,-3.704,0,10.903,4.537,1,0,3.767,2.933,0.001,0.566,2.397,0.004,0.005,13.254,10.817,11.085,11.833,11.317,11.158,12.594,11.537,13.181,11.643,10.864,11.038,11.023,9.698,9.704,11.338,13.954,0,0
3758402543,3.535033329,25.826,12.698,21.936,13.209,7.859,21.621,1610.761,0.817,395.617,24.33,14.278,9.386,0,0,0,0,0,5908.163,1.574,0,247.901,8.727,137.109,13.497,126.178,6.363,7.1,25.441,254.334,29.382,3.934,2.457,24.788,16.975,23.661,-3.704,0,10.897,4.533,1,0,3.757,2.945,0.001,0.575,2.352,0.004,0.005,13.266,10.82,11.095,11.836,11.31,11.144,12.562,11.52,13.177,11.628,10.84,11.039,11.031,9.685,9.697,11.337,13.966,0,0
3758402545,3.563266667,25.809,12.693,21.938,13.19,7.847,21.623,1623.497,0.814,395.641,24.298,14.278,9.434,0,0,0,0,0,5911.738,1.597,0,251.589,8.737,137.034,13.552,126.21,6.371,7.147,25.435,254.481,29.403,3.962,2.457,24.778,16.975,23.669,-3.704,0,10.903,4.532,1,0,3.814,2.944,0.001,0.581,2.346,0.004,0.005,13.273,10.804,11.084,11.83,11.301,11.141,12.578,11.517,13.192,11.629,10.836,11.038,11.017,9.678,9.693,11.329,13.984,0,0
3758402547,3.593883332,25.788,12.686,21.939,13.171,7.869,21.622,1651.514,0.829,395.642,24.309,14.278,9.441,0,0,0,0,0,5948.961,1.589,0,248.944,8.739,137.077,13.543,126.234,6.377,7.132,25.462,254.354,29.385,3.917,2.457,24.768,16.975,23.672,-3.704,0,10.894,4.517,1,0,3.773,2.95,0.001,0.587,2.426,0.004,0.005,13.241,10.793,11.057,11.847,11.296,11.14,12.59,11.528,13.181,11.625,10.841,11.009,10.998,9.664,9.667,11.338,13.964,0,0
3758402549,3.623550002,25.798,12.658,21.821,13.185,7.853,21.622,1638.908,0.861,395.635,24.319,14.279,9.509,0,0,0,0,0,5936.174,1.585,0,251.926,8.747,137.087,13.579,126.223,6.374,7.171,25.457,254.328,29.381,3.918,2.457,24.786,16.975,23.66,-3.704,0,10.89,4.516,1,0,3.819,2.991,0.001,0.478,2.367,0.004,0.005,13.255,10.788,11.045,11.836,11.275,11.117,12.554,11.531,13.198,11.621,10.827,11.005,10.997,9.666,9.662,11.34,13.963,0,0
3758402550,3.651166662,25.817,12.633,21.821,13.171,7.88,21.622,1602.346,0.846,395.648,24.325,14.277,9.389,0,0,0,0,0,5928.914,1.569,0,248.917,8.757,137.122,13.605,126.415,6.419,7.153,25.448,254.582,29.417,3.963,2.457,24.783,16.975,23.661,-3.704,0,10.88,4.461,1,0,3.774,2.935,0.001,0.363,2.455,0.004,0.005,13.25,10.781,11.042,11.837,11.265,11.12,12.544,11.52,13.2,11.602,10.82,10.992,10.984,9.656,9.65,11.329,13.964,0,0
3758402552,3.679083331,25.82,12.661,21.937,13.172,7.876,21.622,1605.527,0.805,395.61,24.325,14.279,29.431,0,0,0,0,0,5903.009,1.589,0,246.298,8.738,137.17,13.62,126.467,6.431,7.155,25.452,254.292,29.376,3.918,2.457,24.795,16.975,23.66,-3.704,0,10.902,4.471,1,0,3.734,2.891,0.001,0.456,2.444,0.004,0.005,13.31,10.779,11.038,11.822,11.26,11.112,12.548,11.517,13.195,11.604,10.806,10.993,10.996,9.653,9.655,11.334,13.97,0,0
3758402554,3.70745,25.809,12.679,21.938,13.188,7.86,21.622,1635.298,0.809,395.649,24.315,14.278,29.403,0,0,0,0,0,5935.344,1.577,0,248.703,8.741,137.084,13.642,126.372,6.409,7.199,25.42,254.436,29.396,3.97,2.457,24.791,16.975,23.674,-3.704,0,10.898,4.489,1,0,3.773,2.918,0.001,0.535,2.383,0.004,0.005,13.332,10.784,11.036,11.813,11.248,11.107,12.555,11.541,13.191,11.582,10.811,10.981,11.013,9.656,9.656,11.336,13.972,0,0
3758402556,3.742999999,25.803,12.649,21.866,13.146,7.858,21.622,1617.139,0.842,395.64,24.315,14.278,29.339,0,0,0,0,0,5916.574,1.606,0,249.473,8.763,137.096,13.678,126.357,6.405,7.238,25.442,254.557,29.414,3.965,2.457,24.774,16.975,23.673,-3.704,0,10.897,4.491,1,0,3.784,2.953,0.001,0.439,2.428,0.004,0.005,13.364,10.786,11.043,11.82,11.251,11.103,12.541,11.52,13.201,11.579,10.801,10.973,11.009,9.653,9.645,11.336,13.964,0,0
3758402557,3.767466664,25.811,12.637,21.937,13.189,7.869,21.621,1617.327,0.822,395.633,24.323,14.278,29.265,0,0,0,0,0,5963.746,1.583,0,250.144,8.754,137.197,13.661,126.447,6.426,7.201,25.45,254.643,29.426,3.97,2.457,24.788,16.975,23.685,-3.704,0,10.899,4.473,1,0,3.794,2.905,0.001,0.385,2.406,0.004,0.005,13.392,10.78,11.039,11.797,11.241,11.082,12.542,11.519,13.178,11.571,10.772,10.978,11.011,9.642,9.63,11.336,13.971,0,0
3758402559,3.792349998,25.812,12.645,21.822,13.169,7.873,21.622,1637.961,0.845,395.641,24.337,14.279,29.393,0,0,0,0,0,5964.458,1.599,0,247.883,8.739,137.154,13.708,126.556,6.452,7.222,25.441,254.592,29.419,3.972,2.457,24.796,16.975,23.688,-3.704,0,10.911,4.459,1,0,3.76,2.909,0.001,0.411,2.438,0.004,0.005,13.379,10.769,11.03,11.774,11.23,11.068,12.54,11.52,13.164,11.555,10.772,10.974,11.016,9.635,9.643,11.349,13.969,0,0
3758402560,3.822199996,25.821,12.646,21.821,13.174,7.841,21.622,1649.388,0.851,395.647,24.333,14.279,29.322,0,0,0,0,0,5924.928,1.57,0,247.122,8.742,137.086,13.707,126.512,6.442,7.232,25.46,254.557,29.414,3.948,2.457,24.798,16.975,23.67,-3.704,0,10.902,4.461,1,0,3.748,2.965,0.001,0.401,2.349,0.004,0.005,13.403,10.777,11.031,11.782,11.208,11.073,12.531,11.493,13.185,11.554,10.765,10.972,11.006,9.639,9.634,11.342,13.977,0,0
3758402563,3.857416662,25.842,12.702,21.82,13.16,7.862,21.622,1642.143,0.859,395.647,24.329,14.279,29.52,0,0,0,0,0,5904.041,1.591,0,251.446,8.768,137.101,13.702,126.493,6.437,7.231,25.443,254.549,29.413,3.964,2.457,24.805,16.975,23.681,-3.704,0,10.914,4.476,1,0,3.814,3.012,0.001,0.566,2.42,0.004,0.005,13.389,10.745,11.013,11.781,11.216,11.079,12.541,11.492,13.178,11.556,10.772,10.945,10.996,9.617,9.614,11.355,13.972,0,0
3758402565,3.892750001,25.85,12.645,21.821,13.161,7.879,21.622,1624.504,0.85,395.653,24.31,14.279,29.697,0,0,0,0,0,5939.333,1.579,0,249.739,8.751,137.22,13.716,126.342,6.402,7.28,25.43,254.586,29.418,3.982,2.457,24.767,16.975,23.678,-3.704,0,10.909,4.507,1,0,3.79,2.949,0.001,0.357,2.465,0.004,0.005,13.383,10.762,11.03,11.798,11.227,11.082,12.545,11.524,13.215,11.545,10.762,10.951,11.011,9.625,9.614,11.363,13.963,0,0
3758402566,3.919716668,25.846,12.654,21.82,13.177,7.837,21.623,1642.124,0.83,395.645,24.307,14.278,29.591,0,0,0,0,0,5918.214,1.583,0,249.944,8.761,137.14,13.734,126.479,6.434,7.266,25.436,254.492,29.404,3.962,2.457,24.783,16.975,23.692,-3.704,0,10.92,4.486,1,0,3.792,2.948,0.001,0.395,2.335,0.004,0.005,13.395,10.759,11.025,11.786,11.235,11.068,12.546,11.514,13.241,11.552,10.759,10.954,11.013,9.634,9.625,11.361,13.985,0,0
3758402569,3.957183329,25.826,12.631,21.821,13.183,7.869,21.622,1622.005,0.85,395.634,24.349,14.279,29.632,0,0,0,0,0,5926.499,1.563,0,252.051,8.787,137.184,13.777,126.622,6.467,7.275,25.429,254.232,29.367,3.932,2.457,24.785,16.975,23.688,-3.704,0,10.924,4.456,1,0,3.825,2.946,0.001,0.342,2.411,0.004,0.005,13.39,10.755,11.02,11.769,11.2,11.063,12.524,11.527,13.227,11.523,10.749,10.962,11,9.617,9.61,11.375,13.993,0,0
3758402571,3.990983335,25.837,12.696,21.822,13.195,7.854,21.622,1645.442,0.827,395.647,24.345,14.277,29.464,0,0,0,0,0,5892.765,1.584,0,251.67,8.791,137.304,13.78,126.717,6.49,7.257,25.427,254.505,29.406,3.973,2.457,24.808,16.975,23.698,-3.704,0,10.933,4.443,1,0,3.819,2.962,0.001,0.554,2.359,0.004,0.005,13.388,10.744,11.026,11.77,11.217,11.072,12.526,11.544,13.238,11.549,10.77,10.943,11.006,9.612,9.612,11.384,13.981,0,0
