Time elapsed (s),Time elapsed(min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760732195,6.233333333,23.404,17.74,19.48,24.253,12.708,19.186,134.952,0.007,391.655,25.015,14.136,0,0,0,0,0,0,100.072,0.001,0,195.456,2.094,109.349,4.557,96.631,-1.223,5.753,25.474,256.251,29.636,4.156,1785.331,14.993,19.441,10.299,-21.983,24,11.54,12.764,0,0,2.899,0.294,2.788,14.725,2.769,0.011,0.005,16.816,16.649,16.756,16.422,16.32,16.273,15.431,15.34,15.036,11.453,11.427,11.482,10.464,10.734,10.703,14.085,20.71,3725,2196
3760732197,6.266666667,23.398,17.725,19.479,24.288,12.686,19.186,131.132,0.008,391.663,25.014,14.134,0,0,0,0,0,0,100.065,0.001,0,195.617,2.091,109.362,4.565,96.468,-1.269,5.807,25.472,256.102,29.615,4.137,1785.937,14.977,19.471,10.313,-21.983,24,11.546,12.815,0,0,2.902,0.301,2.771,14.702,2.664,0.011,0.005,16.81,16.64,16.751,16.393,16.297,16.252,15.415,15.316,15.023,11.437,11.402,11.482,10.502,10.746,10.693,14.084,20.703,3725,2196
3760732199,6.3,23.398,17.743,19.48,24.298,12.691,19.185,133.613,0.007,391.616,25.02,14.136,0,0,0,0,0,0,100.078,0.001,0,195.433,2.079,109.351,4.569,96.519,-1.255,5.797,25.518,256.014,29.602,4.077,1784.739,14.975,19.528,10.288,-21.983,24,11.544,12.799,0,0,2.898,0.293,2.784,14.733,2.664,0.011,0.005,16.827,16.663,16.756,16.41,16.314,16.272,15.439,15.334,15.031,11.446,11.424,11.492,10.484,10.739,10.7,14.078,20.715,3725,2196
3760732200,6.316666667,23.41,17.738,19.48,24.296,12.685,19.186,134.433,0.008,391.671,25.047,14.135,0,0,0,0,0,0,100.073,0.001,0,195.425,2.084,109.306,4.558,96.515,-1.256,5.787,25.495,256.171,29.625,4.124,1784.973,14.993,19.54,10.288,-21.982,24,11.547,12.803,0,0,2.898,0.299,2.794,14.718,2.649,0.011,0.005,16.813,16.64,16.749,16.403,16.299,16.261,15.426,15.331,15.019,11.435,11.415,11.479,10.513,10.729,10.715,14.081,20.704,3725,2196
3760732203,6.366666667,23.405,17.729,19.479,24.308,12.686,19.185,129.866,0.008,391.64,25.049,14.136,0,0,0,0,0,0,100.077,0.001,0,195.479,2.081,109.324,4.565,96.459,-1.272,5.81,25.489,255.916,29.588,4.092,1783.509,14.99,19.511,10.317,-21.983,24,11.536,12.808,0,0,2.899,0.3,2.773,14.705,2.639,0.011,0.005,16.815,16.636,16.758,16.395,16.311,16.267,15.42,15.327,15.022,11.451,11.422,11.469,10.498,10.735,10.723,14.079,20.694,3725,2196
3760732204,6.383333333,23.384,17.734,19.48,24.301,12.694,19.186,127.934,0.007,391.679,25.032,14.135,0,0,0,0,0,0,100.074,0.001,0,195.428,2.069,109.314,4.565,96.555,-1.244,5.782,25.465,256.011,29.602,4.131,1784.394,14.988,19.551,10.301,-21.982,24,11.535,12.78,0,0,2.899,0.29,2.782,14.726,2.67,0.011,0.005,16.831,16.655,16.766,16.416,16.313,16.267,15.428,15.348,15.041,11.46,11.416,11.495,10.496,10.744,10.733,14.076,20.705,3725,2196
3760732206,6.416666667,23.42,17.729,19.48,24.302,12.705,19.185,139.803,0.007,391.648,25.01,14.135,0,0,0,0,0,0,100.076,0.001,0,195.584,2.069,109.267,4.584,96.418,-1.283,5.84,25.473,256.003,29.601,4.121,1784.896,15.001,19.576,10.297,-21.983,24,11.553,12.836,0,0,2.902,0.284,2.793,14.696,2.702,0.011,0.005,16.818,16.645,16.759,16.415,16.313,16.271,15.419,15.345,15.032,11.465,11.409,11.496,10.477,10.735,10.718,14.082,20.706,3725,2196
3760732208,6.45,23.41,17.748,19.48,24.306,12.701,19.186,130.242,0.008,391.655,25.022,14.136,0,0,0,0,0,0,100.076,0.001,0,195.393,2.076,109.269,4.592,96.597,-1.233,5.798,25.49,255.92,29.589,4.093,1782.354,14.99,19.559,10.311,-21.982,24,11.562,12.795,0,0,2.898,0.312,2.775,14.737,2.686,0.011,0.005,16.821,16.657,16.763,16.414,16.317,16.263,15.413,15.338,15.041,11.452,11.393,11.482,10.485,10.725,10.705,14.086,20.695,3725,2196
3760732210,6.483333333,23.411,17.73,19.479,24.276,12.693,19.187,137.203,0.007,391.679,25.043,14.136,0,0,0,0,0,0,100.073,0.001,0,195.485,2.088,109.293,4.593,96.486,-1.264,5.83,25.487,256.141,29.62,4.128,1782.235,14.98,19.57,10.308,-21.983,24,11.563,12.827,0,0,2.9,0.29,2.77,14.703,2.697,0.011,0.005,16.817,16.643,16.749,16.409,16.319,16.271,15.421,15.336,15.037,11.459,11.397,11.482,10.476,10.731,10.698,14.085,20.7,3725,2196
3760732212,6.516666667,23.439,17.74,19.48,24.307,12.686,19.185,131.325,0.008,391.671,25.014,14.135,0,0,0,0,0,0,100.069,0.001,0,195.448,2.075,109.339,4.565,96.459,-1.271,5.81,25.469,256.043,29.606,4.131,1783.551,14.977,19.491,10.293,-21.983,24,11.572,12.843,0,0,2.899,0.307,2.779,14.705,2.641,0.011,0.005,16.819,16.665,16.751,16.398,16.3,16.255,15.415,15.346,15.018,11.454,11.407,11.483,10.495,10.733,10.68,14.085,20.708,3725,2196
3760732214,6.55,23.434,17.732,19.48,24.293,12.685,19.186,129.579,0.007,391.64,25.007,14.135,0,0,0,0,0,0,100.079,0.001,0,195.405,2.088,109.289,4.6,96.415,-1.284,5.857,25.471,256.014,29.602,4.125,1783.763,14.988,19.495,10.292,-21.983,24,11.567,12.852,0,0,2.899,0.293,2.787,14.694,2.652,0.011,0.005,16.825,16.657,16.754,16.41,16.32,16.263,15.418,15.346,15.037,11.448,11.408,11.484,10.496,10.735,10.67,14.082,20.697,3725,2196
3760732216,6.583333333,23.406,17.734,19.48,24.295,12.675,19.186,135.019,0.007,391.655,25.022,14.135,0,0,0,0,0,0,100.074,0.001,0,195.458,2.082,109.342,4.59,96.537,-1.25,5.813,25.456,255.982,29.598,4.135,1783.611,14.972,19.535,10.301,-21.983,24,11.563,12.813,0,0,2.9,0.29,2.772,14.714,2.622,0.011,0.005,16.815,16.649,16.749,16.414,16.33,16.276,15.428,15.349,15.029,11.45,11.413,11.492,10.481,10.732,10.653,14.086,20.701,3725,2196
3760732218,6.616666667,23.429,17.732,19.48,24.276,12.673,19.186,132.748,0.008,391.655,25.027,14.135,0,0,0,0,0,0,100.074,0.001,0,195.486,2.078,109.317,4.612,96.5,-1.26,5.845,25.489,255.905,29.587,4.091,1783.603,14.982,19.517,10.298,-21.982,24,11.569,12.829,0,0,2.9,0.302,2.779,14.696,2.637,0.011,0.005,16.809,16.635,16.75,16.409,16.32,16.273,15.417,15.342,15.031,11.454,11.412,11.486,10.476,10.708,10.655,14.083,20.708,3725,2196
3760732220,6.65,23.408,17.75,19.481,24.289,12.694,19.187,125.661,0.008,391.655,25.021,14.136,0,0,0,0,0,0,100.071,0.001,0,195.396,2.06,109.302,4.61,96.338,-1.306,5.888,25.475,255.811,29.573,4.092,1786.124,14.994,19.453,10.288,-21.983,24,11.587,12.892,0,0,2.9,0.297,2.797,14.741,2.685,0.011,0.005,16.807,16.639,16.74,16.417,16.334,16.269,15.427,15.349,15.033,11.465,11.414,11.471,10.486,10.703,10.658,14.086,20.703,3725,2196
3760732222,6.683333333,23.422,17.744,19.479,24.287,12.672,19.186,132.917,0.007,391.671,25.055,14.134,0,0,0,0,0,0,100.071,0.001,0,195.404,2.066,109.233,4.6,96.365,-1.298,5.871,25.432,255.957,29.594,4.156,1783.703,14.978,19.497,10.296,-21.983,24,11.569,12.867,0,0,2.901,0.282,2.778,14.722,2.622,0.011,0.005,16.809,16.635,16.756,16.419,16.325,16.264,15.421,15.346,15.036,11.454,11.403,11.48,10.468,10.717,10.656,14.079,20.695,3725,2196
3760732224,6.716666667,23.411,17.729,19.479,24.264,12.682,19.186,133.205,0.008,391.616,25.042,14.135,0,0,0,0,0,0,100.078,0.001,0,195.408,2.055,109.255,4.626,96.347,-1.304,5.903,25.439,255.926,29.589,4.144,1783.515,15.026,19.482,10.276,-21.983,24,11.571,12.875,0,0,2.901,0.297,2.819,14.701,2.679,0.011,0.005,16.81,16.638,16.758,16.408,16.313,16.259,15.416,15.343,15.029,11.444,11.403,11.487,10.485,10.702,10.653,14.082,20.707,3725,2196
3760732226,6.75,23.402,17.748,19.479,24.305,12.694,19.186,128.357,0.008,391.64,25.02,14.135,0,0,0,0,0,0,100.071,0.001,0,195.483,2.057,109.213,4.618,96.265,-1.326,5.917,25.454,256.145,29.621,4.161,1784.989,14.985,19.469,10.283,-21.982,24,11.587,12.914,0,0,2.902,0.298,2.793,14.741,2.667,0.011,0.005,16.814,16.652,16.756,16.416,16.336,16.261,15.426,15.339,15.034,11.444,11.42,11.476,10.48,10.714,10.658,14.088,20.7,3725,2196
3760732228,6.783333333,23.41,17.731,19.48,24.296,12.68,19.187,133.352,0.007,391.648,25.02,14.136,0,0,0,0,0,0,100.077,0.001,0,195.484,2.05,109.223,4.609,96.369,-1.297,5.879,25.435,255.983,29.598,4.157,1785.073,14.998,19.491,10.293,-21.983,24,11.588,12.885,0,0,2.902,0.287,2.794,14.706,2.635,0.011,0.005,16.814,16.649,16.754,16.404,16.323,16.27,15.424,15.339,15.024,11.452,11.43,11.489,10.513,10.72,10.678,14.083,20.693,3725,2196
3760732230,6.816666667,23.422,17.726,19.48,24.303,12.706,19.186,129.09,0.008,391.663,25.008,14.137,0,0,0,0,0,0,100.074,0.001,0,195.455,2.066,109.194,4.584,96.352,-1.302,5.859,25.448,256.082,29.612,4.158,1784.999,14.992,19.52,10.288,-21.983,24,11.575,12.877,0,0,2.901,0.296,2.794,14.691,2.704,0.011,0.005,16.807,16.66,16.754,16.407,16.329,16.281,15.422,15.343,15.031,11.438,11.43,11.478,10.508,10.707,10.677,14.083,20.697,3725,2196
3760732232,6.85,23.409,17.72,19.48,24.289,12.699,19.187,132.777,0.007,391.695,25.009,14.136,0,0,0,0,0,0,100.071,0.001,0,195.575,2.058,109.255,4.612,96.448,-1.274,5.859,25.443,256.224,29.632,4.184,1784.525,14.974,19.494,10.276,-21.983,24,11.573,12.847,0,0,2.903,0.287,2.789,14.687,2.7,0.011,0.005,16.802,16.662,16.758,16.397,16.325,16.275,15.42,15.344,15.039,11.438,11.439,11.481,10.502,10.705,10.693,14.085,20.692,3725,2196
3760732234,6.883333333,23.408,17.722,19.479,24.284,12.711,19.186,133.8,0.008,391.679,24.997,14.136,0,0,0,0,0,0,100.07,0.001,0,195.915,2.073,109.225,4.6,96.447,-1.275,5.848,25.409,256.116,29.617,4.202,1785.792,14.975,19.474,10.301,-21.982,24,11.562,12.837,0,0,2.909,0.294,2.777,14.69,2.742,0.011,0.005,16.807,16.651,16.766,16.392,16.319,16.269,15.414,15.353,15.027,11.437,11.435,11.477,10.5,10.718,10.668,14.088,20.706,3725,2196
3760732236,6.916666667,23.394,17.735,19.48,24.289,12.683,19.186,133.423,0.008,391.663,25.034,14.136,0,0,0,0,0,0,100.071,0.001,0,195.725,2.07,109.28,4.656,96.479,-1.266,5.895,25.413,256.01,29.602,4.182,1784.864,14.969,19.547,10.3,-21.982,24,11.559,12.825,0,0,2.906,0.299,2.773,14.723,2.652,0.011,0.005,16.819,16.658,16.77,16.39,16.313,16.269,15.43,15.349,15.041,11.443,11.431,11.49,10.516,10.714,10.663,14.082,20.7,3725,2196
3760732238,6.95,23.402,17.732,19.48,24.306,12.693,19.186,131.059,0.008,391.663,25.008,14.135,0,0,0,0,0,0,100.072,0.001,0,195.452,2.058,109.269,4.609,96.334,-1.307,5.889,25.413,256.277,29.64,4.221,1784.774,14.972,19.446,10.304,-21.983,24,11.564,12.871,0,0,2.902,0.298,2.772,14.713,2.662,0.011,0.005,16.816,16.652,16.766,16.395,16.308,16.271,15.418,15.352,15.036,11.45,11.436,11.479,10.498,10.712,10.66,14.079,20.688,3725,2196
3760732240,6.983333333,23.414,17.728,19.478,24.289,12.718,19.186,131.055,0.007,391.655,24.993,14.134,0,0,0,0,0,0,100.076,0.001,0,195.473,2.07,109.225,4.599,96.556,-1.244,5.816,25.412,256.024,29.604,4.185,1786.128,14.988,19.513,10.306,-21.983,24,11.556,12.8,0,0,2.902,0.291,2.782,14.698,2.76,0.011,0.005,16.805,16.634,16.77,16.407,16.329,16.276,15.436,15.354,15.039,11.452,11.454,11.47,10.508,10.687,10.663,14.079,20.69,3725,2196
3760732242,7.016666667,23.405,17.725,19.479,24.287,12.693,19.186,133.414,0.007,391.632,25.02,14.135,0,0,0,0,0,0,100.073,0.001,0,195.455,2.061,109.27,4.591,96.404,-1.287,5.852,25.42,256.064,29.609,4.183,1784.733,14.999,19.481,10.289,-21.983,24,11.568,12.855,0,0,2.901,0.292,2.797,14.699,2.684,0.011,0.005,16.814,16.642,16.754,16.405,16.311,16.261,15.421,15.339,15.033,11.436,11.436,11.475,10.503,10.702,10.647,14.077,20.687,3725,2196
3760732244,7.05,23.433,17.713,19.479,24.286,12.701,19.187,132.686,0.008,391.64,25.02,14.135,0,0,0,0,0,0,100.075,0.001,0,195.624,2.066,109.238,4.613,96.457,-1.272,5.858,25.42,255.993,29.599,4.173,1784.802,14.974,19.513,10.305,-21.983,24,11.565,12.837,0,0,2.904,0.296,2.773,14.662,2.712,0.011,0.005,16.81,16.637,16.772,16.401,16.32,16.274,15.432,15.342,15.028,11.434,11.438,11.468,10.517,10.71,10.653,14.07,20.703,3725,2196
3760732246,7.083333333,23.416,17.718,19.48,24.292,12.697,19.186,129.56,0.008,391.648,25.008,14.134,0,0,0,0,0,0,100.074,0.001,0,195.471,2.07,109.258,4.631,96.489,-1.263,5.867,25.415,256.088,29.613,4.191,1784.688,14.975,19.525,10.323,-21.982,24,11.568,12.832,0,0,2.902,0.295,2.762,14.679,2.691,0.011,0.005,16.813,16.65,16.773,16.405,16.318,16.264,15.431,15.354,15.024,11.458,11.455,11.48,10.529,10.705,10.655,14.083,20.7,3725,2196
3760732248,7.116666667,23.417,17.705,19.479,24.278,12.668,19.186,134.44,0.007,391.632,25.02,14.135,0,0,0,0,0,0,100.077,0.001,0,195.687,2.053,109.269,4.607,96.52,-1.255,5.835,25.409,256.086,29.612,4.198,1784.828,14.977,19.486,10.315,-21.982,24,11.565,12.82,0,0,2.905,0.288,2.768,14.657,2.62,0.011,0.005,16.813,16.646,16.776,16.395,16.316,16.271,15.419,15.333,15.023,11.45,11.455,11.467,10.519,10.704,10.654,14.076,20.695,3725,2196
3760732249,7.133333333,23.388,17.715,19.48,24.283,12.694,19.185,127.855,0.008,391.648,25.01,14.135,0,0,0,0,0,0,100.072,0.001,0,195.523,2.051,109.206,4.607,96.415,-1.284,5.864,25.427,256.039,29.606,4.172,1784.839,14.995,19.469,10.315,-21.982,24,11.573,12.857,0,0,2.902,0.299,2.779,14.69,2.693,0.011,0.005,16.816,16.655,16.775,16.386,16.317,16.258,15.42,15.335,15.021,11.463,11.442,11.476,10.528,10.693,10.651,14.077,20.694,3725,2196
3760732251,7.166666667,23.405,17.729,19.48,24.295,12.676,19.186,126.764,0.007,391.64,24.995,14.136,0,0,0,0,0,0,100.074,0.001,0,195.536,2.064,109.198,4.645,96.421,-1.282,5.901,25.429,256.14,29.62,4.185,1783.8,14.978,19.579,10.305,-21.983,24,11.563,12.845,0,0,2.903,0.286,2.773,14.704,2.625,0.011,0.005,16.816,16.653,16.767,16.408,16.317,16.265,15.421,15.321,15.011,11.468,11.44,11.47,10.544,10.694,10.673,14.077,20.685,3725,2196
3760732253,7.2,23.406,17.7,19.48,24.294,12.692,19.187,135.505,0.007,391.671,25.015,14.135,0,0,0,0,0,0,100.072,0.001,0,195.493,2.064,109.248,4.618,96.554,-1.245,5.836,25.417,256.121,29.618,4.194,1784.846,14.983,19.528,10.316,-21.982,24,11.561,12.806,0,0,2.902,0.281,2.771,14.653,2.673,0.011,0.005,16.821,16.651,16.787,16.411,16.318,16.257,15.408,15.328,15.018,11.463,11.43,11.47,10.562,10.701,10.693,14.072,20.706,3725,2196
3760732255,7.233333333,23.402,17.711,19.479,24.278,12.684,19.186,135.501,0.008,391.648,25.02,14.135,0,0,0,0,0,0,100.075,0.001,0,195.476,2.087,109.248,4.626,96.498,-1.261,5.86,25.432,256.047,29.607,4.169,1784.816,15.017,19.54,10.292,-21.983,24,11.576,12.837,0,0,2.902,0.301,2.806,14.676,2.669,0.011,0.005,16.797,16.634,16.788,16.404,16.33,16.267,15.426,15.326,15.027,11.467,11.427,11.442,10.541,10.685,10.673,14.079,20.699,3725,2196
3760732256,7.25,23.402,17.693,19.479,24.272,12.679,19.187,133.449,0.007,391.64,24.998,14.134,0,0,0,0,0,0,100.072,0.001,0,195.816,2.067,109.338,4.633,96.45,-1.274,5.88,25.434,256.08,29.612,4.171,1785.288,14.98,19.548,10.304,-21.982,24,11.552,12.826,0,0,2.907,0.3,2.777,14.643,2.662,0.011,0.005,16.806,16.633,16.781,16.397,16.318,16.257,15.417,15.321,15.023,11.47,11.432,11.447,10.52,10.683,10.673,14.083,20.702,3725,2196
3760732258,7.283333333,23.408,17.718,19.48,24.286,12.699,19.185,128.827,0.008,391.616,25.012,14.136,0,0,0,0,0,0,100.075,0.001,0,195.882,2.057,109.261,4.619,96.499,-1.261,5.853,25.43,255.971,29.596,4.159,1785.235,15.009,19.516,10.317,-21.982,24,11.562,12.823,0,0,2.908,0.296,2.786,14.684,2.702,0.011,0.005,16.82,16.643,16.779,16.399,16.315,16.257,15.407,15.314,15.009,11.47,11.423,11.473,10.514,10.691,10.664,14.083,20.699,3725,2196
3760732260,7.316666667,23.382,17.701,19.48,24.281,12.716,19.186,132.629,0.007,391.671,25.014,14.136,0,0,0,0,0,0,100.071,0.001,0,195.664,2.061,109.222,4.647,96.555,-1.245,5.865,25.428,256.163,29.624,4.19,1784.155,14.995,19.496,10.312,-21.983,24,11.554,12.799,0,0,2.905,0.284,2.78,14.669,2.759,0.011,0.005,16.804,16.632,16.771,16.415,16.315,16.257,15.416,15.314,15.017,11.478,11.435,11.459,10.498,10.684,10.66,14.083,20.69,3725,2196
3760732262,7.35,23.406,17.69,19.479,24.289,12.709,19.186,133.76,0.008,391.671,25.002,14.135,0,0,0,0,0,0,100.07,0.001,0,195.881,2.072,109.235,4.64,96.491,-1.262,5.875,25.402,256.103,29.615,4.207,1785.454,14.988,19.504,10.318,-21.982,24,11.546,12.808,0,0,2.909,0.292,2.774,14.636,2.731,0.011,0.005,16.788,16.628,16.761,16.4,16.315,16.247,15.421,15.311,15.011,11.475,11.432,11.458,10.473,10.674,10.662,14.078,20.686,3725,2196
3760732264,7.383333333,23.388,17.705,19.479,24.308,12.693,19.186,134.161,0.008,391.655,25.016,14.134,0,0,0,0,0,0,100.073,0.001,0,195.664,2.083,109.277,4.662,96.473,-1.268,5.903,25.421,256.145,29.621,4.194,1785.731,14.995,19.406,10.323,-21.983,24,11.543,12.811,0,0,2.905,0.297,2.776,14.673,2.662,0.011,0.005,16.815,16.654,16.777,16.407,16.327,16.258,15.418,15.297,15.007,11.467,11.436,11.481,10.503,10.711,10.691,14.074,20.69,3725,2196
3760732266,7.416666667,23.384,17.701,19.48,24.299,12.678,19.186,138.07,0.008,391.624,25.007,14.136,0,0,0,0,0,0,100.081,0.001,0,195.869,2.081,109.32,4.658,96.455,-1.273,5.904,25.413,256.022,29.603,4.184,1784.946,14.997,19.515,10.336,-21.983,24,11.546,12.819,0,0,2.909,0.298,2.768,14.668,2.623,0.011,0.005,16.798,16.637,16.771,16.413,16.326,16.247,15.413,15.315,15.022,11.46,11.432,11.466,10.474,10.699,10.668,14.07,20.689,3725,2196
3760732268,7.45,23.407,17.687,19.48,24.284,12.694,19.185,133.34,0.008,391.671,25.006,14.136,0,0,0,0,0,0,100.073,0.001,0,195.671,2.075,109.313,4.674,96.327,-1.308,5.955,25.442,256.144,29.621,4.173,1784.949,14.985,19.462,10.312,-21.983,24,11.548,12.857,0,0,2.906,0.305,2.775,14.63,2.69,0.011,0.005,16.796,16.643,16.76,16.404,16.326,16.268,15.426,15.308,15.023,11.457,11.44,11.464,10.485,10.687,10.674,14.077,20.689,3725,2196
3760732270,7.483333333,23.405,17.702,19.48,24.295,12.703,19.186,131.666,0.008,391.687,25.008,14.135,0,0,0,0,0,0,100.068,0.001,0,195.528,2.074,109.29,4.682,96.515,-1.256,5.91,25.406,256.011,29.602,4.19,1784.839,15.014,19.526,10.305,-21.982,24,11.553,12.808,0,0,2.904,0.295,2.796,14.657,2.706,0.011,0.005,16.801,16.652,16.768,16.397,16.332,16.263,15.415,15.319,15.012,11.459,11.43,11.464,10.478,10.707,10.651,14.075,20.68,3725,2196
3760732272,7.516666667,23.373,17.695,19.479,24.286,12.695,19.185,130.521,0.007,391.648,24.998,14.136,0,0,0,0,0,0,100.075,0.001,0,195.514,2.059,109.286,4.659,96.533,-1.251,5.883,25.429,256.016,29.602,4.167,1784.83,14.985,19.493,10.311,-21.982,24,11.559,12.81,0,0,2.903,0.291,2.775,14.663,2.69,0.011,0.005,16.807,16.643,16.771,16.399,16.313,16.248,15.408,15.294,15,11.463,11.428,11.462,10.504,10.688,10.656,14.072,20.695,3725,2196
3760732274,7.55,23.406,17.685,19.479,24.312,12.679,19.186,127.855,0.007,391.663,25.032,14.135,0,0,0,0,0,0,100.072,0.001,0,195.837,2.072,109.23,4.67,96.464,-1.27,5.913,25.409,256.032,29.605,4.19,1784.888,14.998,19.491,10.338,-21.982,24,11.548,12.818,0,0,2.908,0.289,2.768,14.627,2.611,0.011,0.005,16.799,16.639,16.754,16.405,16.322,16.275,15.42,15.322,15.02,11.478,11.443,11.46,10.525,10.669,10.659,14.075,20.688,3725,2196
3760732275,7.566666667,23.398,17.697,19.48,24.312,12.685,19.186,130.627,0.007,391.655,25.036,14.134,0,0,0,0,0,0,100.078,0.001,0,195.167,2.076,109.278,4.652,96.59,-1.235,5.859,25.406,255.832,29.576,4.164,1784.824,14.996,19.528,10.323,-21.983,24,11.539,12.774,0,0,2.898,0.283,2.775,14.653,2.631,0.011,0.005,16.799,16.641,16.758,16.415,16.328,16.268,15.419,15.34,15.019,11.478,11.419,11.481,10.557,10.667,10.65,14.076,20.691,3725,2196
3760732277,7.6,23.411,17.717,19.48,24.295,12.7,19.186,134.426,0.007,391.624,25.034,14.135,0,0,0,0,0,0,100.082,0.001,0,195.439,2.068,109.293,4.676,96.45,-1.275,5.924,25.421,255.934,29.591,4.164,1783.562,14.99,19.515,10.316,-21.982,24,11.554,12.829,0,0,2.902,0.29,2.773,14.681,2.695,0.011,0.005,16.799,16.634,16.747,16.419,16.343,16.273,15.43,15.329,15.029,11.485,11.43,11.463,10.554,10.673,10.642,14.077,20.691,3725,2196
3760732279,7.633333333,23.417,17.676,19.479,24.28,12.69,19.186,132.469,0.008,391.655,25.027,14.135,0,0,0,0,0,0,100.074,0.001,0,195.517,2.066,109.264,4.679,96.399,-1.288,5.941,25.408,256.08,29.612,4.198,1782.6,14.973,19.542,10.301,-21.983,24,11.554,12.842,0,0,2.904,0.296,2.771,14.606,2.683,0.011,0.005,16.802,16.642,16.751,16.413,16.339,16.261,15.415,15.327,15.016,11.489,11.421,11.471,10.552,10.679,10.666,14.078,20.697,3725,2196
3760732281,7.666666667,23.427,17.726,19.48,24.283,12.703,19.186,132.079,0.008,391.64,25.011,14.135,0,0,0,0,0,0,100.074,0.001,0,195.688,2.079,109.254,4.677,96.477,-1.267,5.916,25.408,255.967,29.595,4.181,1782.256,14.973,19.426,10.309,-21.982,24,11.572,12.839,0,0,2.906,0.294,2.765,14.687,2.72,0.011,0.005,16.8,16.641,16.767,16.406,16.328,16.251,15.412,15.339,15.015,11.501,11.413,11.469,10.52,10.675,10.635,14.084,20.695,3725,2196
3760732283,7.7,23.394,17.694,19.479,24.296,12.705,19.187,137.202,0.007,391.64,25.003,14.136,0,0,0,0,0,0,100.074,0.001,0,195.508,2.072,109.306,4.689,96.422,-1.282,5.944,25.421,255.995,29.599,4.172,1784.63,14.96,19.477,10.325,-21.981,24,11.572,12.854,0,0,2.904,0.291,2.752,14.649,2.709,0.011,0.005,16.801,16.627,16.763,16.403,16.33,16.252,15.413,15.327,15.004,11.508,11.41,11.447,10.505,10.702,10.622,14.083,20.69,3725,2196
3760732285,7.733333333,23.391,17.706,19.479,24.313,12.665,19.187,131.746,0.008,391.687,25.018,14.138,0,0,0,0,0,0,100.07,0.001,0,195.714,2.06,109.278,4.64,96.392,-1.29,5.903,25.424,255.954,29.594,4.164,1783.483,14.978,19.488,10.316,-21.982,24,11.557,12.848,0,0,2.906,0.306,2.766,14.671,2.566,0.011,0.005,16.797,16.634,16.754,16.401,16.325,16.253,15.421,15.322,15.005,11.502,11.413,11.437,10.492,10.689,10.6,14.081,20.686,3725,2196
3760732287,7.766666667,23.409,17.699,19.479,24.281,12.706,19.186,130.202,0.007,391.719,25.015,14.135,0,0,0,0,0,0,100.07,0.001,0,195.387,2.049,109.23,4.649,96.321,-1.31,5.932,25.429,256.164,29.624,4.188,1784.746,14.995,19.432,10.321,-21.983,24,11.551,12.861,0,0,2.901,0.291,2.775,14.649,2.733,0.011,0.005,16.796,16.651,16.758,16.403,16.322,16.258,15.427,15.32,15.017,11.5,11.416,11.456,10.489,10.706,10.632,14.088,20.688,3725,2196
3760732289,7.8,23.382,17.7,19.48,24.289,12.715,19.186,136.846,0.007,391.64,24.982,14.137,0,0,0,0,0,0,100.074,0.001,0,195.456,2.071,109.187,4.636,96.439,-1.277,5.886,25.426,256.013,29.602,4.17,1784.767,14.98,19.537,10.274,-21.982,24,11.559,12.836,0,0,2.902,0.287,2.794,14.667,2.747,0.011,0.005,16.805,16.634,16.757,16.396,16.327,16.252,15.414,15.311,15.01,11.498,11.42,11.451,10.485,10.712,10.648,14.081,20.7,3725,2196
3760732291,7.833333333,23.397,17.701,19.48,24.286,12.682,19.185,134.501,0.008,391.695,24.985,14.136,0,0,0,0,0,0,100.068,0.001,0,195.436,2.059,109.276,4.65,96.437,-1.277,5.901,25.424,256.12,29.618,4.187,1785.538,14.955,19.452,10.294,-21.982,24,11.549,12.826,0,0,2.902,0.304,2.768,14.66,2.653,0.011,0.005,16.803,16.635,16.759,16.397,16.312,16.24,15.402,15.311,15.014,11.48,11.427,11.452,10.488,10.71,10.649,14.086,20.688,3725,2196
