Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,,Heat Balance (%)
3758482671,2.85443333,23.57,18.321,22.408,20.421,12.33,20.462,139.675,0.008,395.931,24.694,14.289,0,0,0,0,0,0,99.045,0.001,0,240.268,7.583,131.998,10.573,120.854,5.101,5.44,25.507,261.143,30.353,4.84,1778.159,23.841,20.913,18.031,-21.985,30.502,14.415,9.314,0,0,3.597,0.18,3.43,15.608,11.7,0.011,0.009,13.818,13.786,13.703,14.626,14.632,14.368,13.715,13.767,13.69,14.515,14.297,14.156,12.884,13.299,13.242,13.896,23.016,3723,2178,4.753095204
3758482674,2.890149999,23.565,18.335,22.41,20.445,12.35,20.462,140.684,0.009,395.915,24.707,14.289,0,0,0,0,0,0,99.047,0.001,0,240.647,7.59,131.92,10.571,120.8,5.088,5.451,25.534,261.103,30.347,4.807,1777.067,23.834,20.808,18.029,-21.985,30.483,14.418,9.329,0,0,3.602,0.188,3.425,15.635,11.68,0.011,0.009,13.807,13.78,13.711,14.611,14.632,14.363,13.724,13.75,13.675,14.511,14.254,14.154,12.875,13.295,13.234,13.892,23.026,3723,2178,5.037711684
3758482675,2.920483327,23.583,18.336,22.403,20.428,12.344,20.463,166.819,0.009,395.907,24.723,14.288,0,0,0,0,0,0,99.053,0.001,0,240.345,7.582,131.948,10.577,120.859,5.102,5.443,25.524,261.205,30.361,4.831,1778.454,23.839,20.879,18.012,-21.985,30.521,14.421,9.319,0,0,3.598,0.191,3.441,15.628,11.662,0.011,0.009,13.833,13.807,13.712,14.587,14.586,14.347,13.705,13.744,13.673,14.498,14.248,14.135,12.858,13.288,13.241,13.896,23.028,3723,2178,4.460860918
3758482677,2.950383329,23.562,18.347,22.409,20.469,12.329,20.462,147.973,0.012,395.891,24.707,14.289,0,0,0,0,0,0,99.052,0.001,0,240.631,7.571,131.916,10.579,120.874,5.106,5.442,25.51,261.032,30.337,4.821,1777.137,23.828,20.917,18.035,-21.985,30.523,14.419,9.313,0,0,3.602,0.226,3.418,15.658,11.716,0.011,0.009,13.814,13.787,13.703,14.611,14.604,14.38,13.726,13.755,13.666,14.5,14.268,14.135,12.857,13.287,13.248,13.897,23.023,3723,2178,5.242165242
3758482679,2.980666661,23.577,18.341,22.409,20.453,12.319,20.463,157.826,0.01,395.923,24.746,14.29,0,0,0,0,0,0,99.045,0.001,0,240.432,7.581,131.864,10.568,120.972,5.13,5.407,25.49,260.876,30.315,4.819,1777.381,23.842,20.888,18.022,-21.985,30.499,14.41,9.28,0,0,3.6,0.199,3.435,15.639,11.72,0.011,0.009,13.826,13.807,13.716,14.604,14.594,14.368,13.706,13.755,13.658,14.494,14.262,14.152,12.865,13.3,13.25,13.895,23.025,3723,2178,4.690831557
3758482681,3.010899997,23.57,18.338,22.409,20.46,12.342,20.463,149.782,0.011,395.939,24.726,14.29,0,0,0,0,0,0,99.046,0.001,0,240.335,7.566,131.909,10.566,120.824,5.094,5.44,25.475,261.006,30.334,4.853,1778.487,23.831,20.906,18.031,-21.985,30.474,14.423,9.329,0,0,3.599,0.213,3.425,15.638,11.706,0.011,0.009,13.81,13.799,13.696,14.609,14.602,14.383,13.719,13.762,13.656,14.497,14.26,14.147,12.85,13.296,13.236,13.893,23.025,3723,2178,4.954441913
3758482683,3.04076666,23.573,18.323,22.407,20.448,12.352,20.461,143.198,0.01,395.931,24.721,14.288,0,0,0,0,0,0,99.043,0.001,0,240.369,7.583,131.841,10.581,120.935,5.121,5.428,25.481,261.208,30.362,4.875,1777.788,23.835,20.868,18.022,-21.984,30.511,14.416,9.295,0,0,3.599,0.202,3.432,15.611,11.673,0.011,0.009,13.809,13.794,13.691,14.603,14.614,14.381,13.729,13.752,13.654,14.486,14.272,14.113,12.85,13.302,13.244,13.899,23.026,3723,2178,4.750391125
3758482684,3.071399999,23.574,18.345,22.409,20.435,12.358,20.463,136.475,0.009,395.899,24.71,14.289,0,0,0,0,0,0,99.049,0.001,0,240.534,7.573,131.917,10.572,120.746,5.075,5.465,25.497,261.177,30.357,4.854,1779.459,23.836,20.884,18.031,-21.985,30.5,14.409,9.334,0,0,3.602,0.195,3.43,15.648,11.668,0.011,0.009,13.819,13.804,13.71,14.605,14.613,14.38,13.741,13.754,13.665,14.492,14.275,14.093,12.864,13.305,13.258,13.894,23.031,3723,2178,4.891922639
3758482687,3.107633328,23.566,18.336,22.409,20.449,12.322,20.462,164.98,0.008,395.923,24.738,14.289,0,0,0,0,0,0,99.047,0.001,0,240.334,7.581,131.875,10.57,120.943,5.123,5.416,25.468,261.213,30.363,4.888,1778.934,23.82,20.836,18.051,-21.985,30.51,14.418,9.295,0,0,3.599,0.184,3.408,15.637,11.691,0.011,0.009,13.826,13.834,13.723,14.608,14.598,14.378,13.741,13.739,13.661,14.481,14.262,14.105,12.867,13.311,13.255,13.899,23.028,3723,2178,5.451691166
3758482688,3.13925,23.578,18.341,22.409,20.448,12.354,20.463,158.175,0.012,395.923,24.733,14.289,0,0,0,0,0,0,99.046,0.001,0,240.473,7.589,131.907,10.596,120.834,5.096,5.468,25.492,261.393,30.388,4.889,1778.371,23.84,20.912,18.02,-21.985,30.544,14.423,9.326,0,0,3.601,0.226,3.437,15.638,11.625,0.011,0.009,13.826,13.833,13.701,14.623,14.626,14.38,13.753,13.747,13.665,14.485,14.275,14.118,12.862,13.303,13.254,13.898,23.032,3723,2178,4.660414891
3758482691,3.178216664,23.577,18.343,22.292,20.456,12.341,20.462,150.28,0.011,395.915,24.737,14.288,0,0,0,0,0,0,99.047,0.001,0,240.814,7.602,131.943,10.615,120.838,5.097,5.486,25.525,261.472,30.399,4.868,1776.51,23.812,20.863,18.022,-21.985,30.516,14.405,9.308,0,0,3.606,0.214,3.416,15.643,11.69,0.011,0.009,13.819,13.811,13.719,14.607,14.624,14.369,13.745,13.736,13.659,14.481,14.275,14.146,12.868,13.306,13.272,13.894,23.026,3723,2178,5.411563657
3758482693,3.215699999,23.568,18.33,22.409,20.444,12.336,20.463,128.07,0.01,395.891,24.734,14.288,0,0,0,0,0,0,99.049,0.001,0,240.744,7.582,132,10.607,120.837,5.097,5.479,25.506,261.695,30.43,4.918,1778.41,23.814,20.848,18.028,-21.985,30.508,14.419,9.322,0,0,3.605,0.201,3.417,15.626,11.718,0.011,0.009,13.823,13.82,13.71,14.603,14.605,14.381,13.737,13.734,13.637,14.478,14.278,14.141,12.866,13.3,13.262,13.897,23.025,3723,2178,5.354599829
3758482695,3.246983329,23.594,18.342,22.409,20.452,12.348,20.463,126.89,0.007,395.883,24.729,14.29,0,0,0,0,0,0,99.054,0.001,0,241.177,7.6,131.916,10.584,120.929,5.119,5.434,25.517,261.734,30.436,4.913,1779.247,23.83,20.918,18.007,-21.984,30.527,14.401,9.282,0,0,3.61,0.173,3.44,15.631,11.681,0.011,0.009,13.828,13.828,13.721,14.599,14.606,14.386,13.737,13.743,13.663,14.481,14.282,14.116,12.863,13.309,13.276,13.891,23.013,3723,2178,4.822695035
3758482697,3.277733334,23.585,18.341,22.29,20.458,12.338,20.462,139.11,0.007,395.939,24.734,14.288,0,0,0,0,0,0,99.046,0.001,0,240.763,7.594,131.994,10.598,121.004,5.137,5.429,25.514,261.858,30.454,4.933,1777.58,23.827,20.833,18.005,-21.985,30.521,14.398,9.261,0,0,3.604,0.171,3.436,15.634,11.72,0.011,0.009,13.834,13.817,13.734,14.611,14.606,14.377,13.74,13.744,13.666,14.47,14.279,14.145,12.87,13.298,13.26,13.892,23.034,3723,2178,4.772727273
3758482698,3.302316666,23.583,18.346,22.409,20.452,12.346,20.463,139.112,0.008,395.899,24.712,14.288,0,0,0,0,0,0,99.05,0.001,0,240.925,7.612,131.967,10.577,121.037,5.145,5.4,25.491,261.774,30.442,4.945,1778.532,23.824,20.926,18.001,-21.985,30.519,14.393,9.248,0,0,3.607,0.189,3.439,15.645,11.674,0.011,0.009,13.83,13.818,13.734,14.609,14.605,14.377,13.747,13.751,13.676,14.471,14.27,14.108,12.872,13.299,13.261,13.89,23.021,3723,2178,4.768663071
3758482701,3.339583333,23.558,18.335,22.409,20.456,12.358,20.463,177.928,0.012,395.899,24.725,14.289,0,0,0,0,0,0,99.051,0.001,0,240.898,7.604,132.048,10.578,120.882,5.108,5.439,25.537,261.68,30.428,4.885,1777.209,23.84,20.893,17.997,-21.986,30.479,14.383,9.275,0,0,3.606,0.188,3.448,15.64,11.662,0.011,0.009,13.823,13.808,13.736,14.604,14.599,14.382,13.729,13.747,13.685,14.48,14.283,14.088,12.868,13.304,13.256,13.891,23.018,3723,2178,4.479727814
3758482702,3.369516667,23.561,18.356,22.409,20.426,12.33,20.463,138.409,0.014,395.915,24.747,14.29,0,0,0,0,0,0,99.05,0.001,0,241.138,7.613,132.01,10.572,121.031,5.144,5.397,25.49,261.971,30.469,4.973,1775.872,23.85,20.851,18.016,-21.985,30.479,14.405,9.261,0,0,3.61,0.242,3.44,15.674,11.691,0.011,0.009,13.857,13.823,13.742,14.593,14.601,14.382,13.74,13.747,13.691,14.481,14.276,14.089,12.883,13.311,13.272,13.897,23.032,3723,2178,4.822695035
3758482704,3.400233332,23.575,18.348,22.408,20.466,12.321,20.463,160.178,0.008,395.931,24.718,14.289,0,0,0,0,0,0,99.048,0.001,0,240.772,7.613,132.049,10.585,120.992,5.135,5.419,25.497,261.886,30.458,4.954,1776.804,23.812,20.889,17.992,-21.985,30.475,14.384,9.25,0,0,3.605,0.188,3.434,15.652,11.668,0.011,0.009,13.84,13.815,13.743,14.589,14.605,14.389,13.726,13.75,13.692,14.488,14.269,14.07,12.878,13.296,13.261,13.901,23.008,3723,2178,4.858644694
3758482706,3.430599999,23.576,18.343,22.291,20.446,12.353,20.462,166.501,0.011,395.915,24.709,14.289,0,0,0,0,0,0,99.052,0.001,0,241.199,7.621,132.048,10.59,121.066,5.152,5.406,25.484,261.955,30.467,4.977,1777.185,23.825,20.889,18.012,-21.985,30.475,14.364,9.212,0,0,3.611,0.216,3.43,15.643,11.724,0.011,0.009,13.848,13.81,13.723,14.614,14.615,14.375,13.738,13.762,13.701,14.486,14.278,14.083,12.883,13.307,13.269,13.902,23.028,3723,2178,5.141315154
3758482708,3.460999997,23.561,18.33,22.41,20.427,12.343,20.463,175.734,0.012,395.907,24.722,14.288,0,0,0,0,0,0,99.049,0.001,0,241.149,7.623,132.085,10.555,121.078,5.155,5.369,25.507,261.979,30.47,4.957,1776.442,23.806,20.876,17.989,-21.985,30.457,14.376,9.221,0,0,3.609,0.224,3.431,15.629,11.693,0.011,0.009,13.819,13.797,13.722,14.624,14.635,14.375,13.733,13.767,13.699,14.497,14.283,14.094,12.876,13.295,13.254,13.897,23.021,3723,2178,5.056818182
3758482710,3.497649995,23.59,18.339,22.292,20.455,12.327,20.463,128.296,0.013,395.876,24.71,14.288,0,0,0,0,0,0,99.054,0.001,0,240.835,7.609,132.097,10.54,121.205,5.185,5.323,25.509,261.748,30.438,4.922,1776.118,23.837,20.879,18.016,-21.986,30.491,14.382,9.197,0,0,3.604,0.239,3.433,15.629,11.663,0.011,0.009,13.811,13.809,13.721,14.633,14.61,14.371,13.727,13.761,13.682,14.49,14.265,14.1,12.88,13.295,13.258,13.894,23.027,3723,2178,4.860025579
3758482712,3.528516666,23.601,18.325,22.292,20.449,12.346,20.463,174.59,0.007,395.891,24.722,14.288,0,0,0,0,0,0,99.052,0.001,0,241.036,7.624,132.036,10.544,121.065,5.152,5.36,25.509,261.976,30.47,4.955,1777.167,23.836,20.929,18.011,-21.985,30.495,14.389,9.237,0,0,3.607,0.173,3.438,15.598,11.669,0.011,0.009,13.832,13.801,13.728,14.638,14.617,14.373,13.719,13.758,13.674,14.489,14.279,14.104,12.886,13.296,13.263,13.894,23.019,3723,2178,4.797728886
3758482714,3.559533334,23.554,18.336,22.409,20.47,12.334,20.462,168.556,0.013,395.883,24.703,14.288,0,0,0,0,0,0,99.053,0.001,0,240.745,7.611,132.101,10.508,121,5.136,5.34,25.553,261.833,30.45,4.891,1777.031,23.827,20.912,17.978,-21.985,30.504,14.372,9.236,0,0,3.601,0.237,3.451,15.643,11.654,0.011,0.009,13.825,13.802,13.72,14.617,14.602,14.376,13.72,13.743,13.669,14.479,14.261,14.131,12.879,13.285,13.253,13.891,23.034,3723,2178,4.254112309
3758482715,3.583833329,23.58,18.349,22.409,20.43,12.331,20.463,168.556,0.012,395.883,24.709,14.288,0,0,0,0,0,0,99.054,0.001,0,240.837,7.622,132.045,10.523,121.134,5.168,5.323,25.565,261.707,30.432,4.86,1778.42,23.833,20.819,17.974,-21.985,30.454,14.386,9.218,0,0,3.602,0.23,3.46,15.651,11.654,0.011,0.009,13.828,13.814,13.71,14.616,14.585,14.383,13.724,13.752,13.676,14.489,14.259,14.127,12.874,13.296,13.242,13.906,23.028,3723,2178,4.021523648
3758482717,3.614166665,23.573,18.329,22.409,20.453,12.321,20.462,147.381,0.009,395.891,24.709,14.289,0,0,0,0,0,0,99.054,0.001,0,240.779,7.643,132.093,10.505,121.152,5.173,5.3,25.565,261.733,30.436,4.864,1777.912,23.822,20.834,18,-21.985,30.503,14.392,9.219,0,0,3.6,0.228,3.437,15.62,11.661,0.011,0.009,13.821,13.799,13.696,14.616,14.599,14.402,13.736,13.758,13.689,14.492,14.253,14.103,12.866,13.282,13.237,13.911,23.015,3723,2178,4.632655961
3758482719,3.644266661,23.575,18.337,22.291,20.461,12.329,20.462,117.845,0.009,395.907,24.708,14.288,0,0,0,0,0,0,99.052,0.001,0,240.784,7.631,132.182,10.465,121.194,5.183,5.25,25.6,261.807,30.446,4.84,1778.52,23.848,20.857,17.992,-21.986,30.454,14.382,9.199,0,0,3.598,0.199,3.458,15.633,11.678,0.011,0.009,13.84,13.807,13.704,14.621,14.591,14.376,13.727,13.741,13.678,14.485,14.243,14.131,12.887,13.295,13.247,13.895,23.029,3723,2178,3.968253968
3758482721,3.67493333,23.571,18.347,22.409,20.45,12.324,20.462,162.17,0.006,395.899,24.711,14.29,0,0,0,0,0,0,99.053,0.001,0,240.52,7.637,132.131,10.478,121.178,5.179,5.268,25.582,261.743,30.437,4.849,1778.578,23.846,20.847,18.014,-21.985,30.498,14.391,9.212,0,0,3.595,0.159,3.444,15.653,11.727,0.011,0.009,13.83,13.817,13.719,14.623,14.606,14.374,13.752,13.742,13.686,14.487,14.265,14.122,12.886,13.293,13.251,13.9,23.012,3723,2178,4.290382157
3758482722,3.70563333,23.59,18.341,22.375,20.452,12.32,20.462,161.325,0.011,395.931,24.737,14.288,0,0,0,0,0,0,99.046,0.001,0,240.773,7.631,132.159,10.459,121.127,5.167,5.261,25.597,261.656,30.425,4.822,1779.718,23.845,20.877,17.988,-21.985,30.509,14.374,9.207,0,0,3.598,0.219,3.462,15.632,11.676,0.011,0.009,13.83,13.827,13.72,14.627,14.615,14.395,13.757,13.755,13.702,14.511,14.245,14.104,12.885,13.302,13.239,13.891,23.016,3723,2178,3.852691218
3758482725,3.741433326,23.576,18.356,22.291,20.465,12.294,20.463,124.18,0.011,395.899,24.715,14.289,0,0,0,0,0,0,99.055,0.001,0,240.443,7.642,132.128,10.462,121.087,5.157,5.274,25.595,261.766,30.441,4.839,1779.025,23.84,20.848,17.994,-21.985,30.502,14.355,9.198,0,0,3.594,0.22,3.454,15.666,11.668,0.011,0.009,13.838,13.839,13.76,14.615,14.589,14.381,13.74,13.759,13.684,14.496,14.225,14.129,12.906,13.302,13.259,13.888,23.021,3723,2178,3.972758229
3758482726,3.766399995,23.577,18.346,22.409,20.435,12.34,20.462,124.176,0.007,395.915,24.7,14.288,0,0,0,0,0,0,99.049,0.001,0,240.77,7.623,132.18,10.443,121.015,5.14,5.271,25.594,261.787,30.444,4.843,1779.841,23.876,20.811,18.011,-21.985,30.52,14.357,9.217,0,0,3.598,0.169,3.466,15.648,11.685,0.011,0.009,13.84,13.829,13.748,14.614,14.587,14.389,13.745,13.751,13.703,14.498,14.237,14.099,12.894,13.288,13.225,13.886,23.026,3723,2178,3.737259343
3758482728,3.801416667,23.572,18.334,22.409,20.446,12.324,20.463,143.309,0.006,395.899,24.714,14.289,0,0,0,0,0,0,99.047,0.001,0,240.723,7.607,132.094,10.47,121.128,5.167,5.272,25.602,261.644,30.423,4.815,1779.328,23.863,20.864,17.996,-21.985,30.52,14.363,9.196,0,0,3.598,0.168,3.466,15.63,11.677,0.011,0.009,13.843,13.815,13.734,14.596,14.586,14.377,13.753,13.759,13.708,14.498,14.243,14.084,12.893,13.29,13.231,13.884,23.018,3723,2178,3.737259343
3758482730,3.831616664,23.577,18.347,22.409,20.452,12.309,20.463,146.749,0.009,395.907,24.727,14.288,0,0,0,0,0,0,99.05,0.001,0,240.817,7.63,132.023,10.451,121.056,5.15,5.27,25.605,261.917,30.462,4.851,1778.807,23.87,20.936,18.032,-21.986,30.516,14.342,9.192,0,0,3.599,0.194,3.449,15.649,11.679,0.011,0.009,13.859,13.814,13.757,14.593,14.575,14.375,13.738,13.751,13.71,14.493,14.25,14.093,12.885,13.285,13.227,13.88,23.022,3723,2178,4.256526674
3758482732,3.86171666,23.577,18.349,22.292,20.453,12.325,20.463,152.522,0.009,395.899,24.712,14.29,0,0,0,0,0,0,99.054,0.001,0,240.74,7.641,132.127,10.492,121.117,5.164,5.296,25.616,261.905,30.46,4.837,1777.281,23.87,20.864,18.032,-21.985,30.511,14.356,9.191,0,0,3.598,0.2,3.446,15.653,11.648,0.011,0.009,13.856,13.815,13.764,14.573,14.565,14.383,13.724,13.746,13.696,14.486,14.232,14.096,12.894,13.286,13.243,13.883,23.026,3723,2178,4.315729699
3758482734,3.892916663,23.572,18.358,22.408,20.455,12.313,20.461,139.138,0.01,395.955,24.717,14.289,0,0,0,0,0,0,99.044,0.001,0,240.811,7.632,132.174,10.49,121.091,5.159,5.3,25.575,261.71,30.433,4.852,1777.353,23.861,20.849,18.041,-21.985,30.51,14.382,9.224,0,0,3.6,0.208,3.435,15.671,11.674,0.011,0.009,13.858,13.824,13.786,14.602,14.594,14.398,13.737,13.759,13.717,14.501,14.247,14.104,12.925,13.289,13.247,13.893,23.02,3723,2178,4.690831557
3758482736,3.928633332,23.575,18.348,22.408,20.452,12.314,20.463,141.187,0.008,395.907,24.733,14.288,0,0,0,0,0,0,99.052,0.001,0,240.392,7.626,132.132,10.498,121.054,5.149,5.317,25.588,261.648,30.424,4.83,1777.48,23.86,20.915,18.018,-21.985,30.535,14.357,9.208,0,0,3.594,0.188,3.448,15.653,11.698,0.011,0.009,13.869,13.821,13.765,14.613,14.593,14.399,13.754,13.773,13.71,14.498,14.253,14.138,12.916,13.3,13.268,13.884,23.032,3723,2178,4.146549276
3758482738,3.964583333,23.554,18.367,22.291,20.447,12.31,20.462,117.577,0.009,395.891,24.689,14.289,0,0,0,0,0,0,99.052,0.001,0,240.567,7.627,132.106,10.506,121.012,5.139,5.336,25.594,261.661,30.426,4.826,1778.273,23.864,20.859,18.023,-21.984,30.506,14.364,9.225,0,0,3.597,0.194,3.449,15.697,11.654,0.012,0.009,13.861,13.815,13.752,14.581,14.572,14.372,13.718,13.748,13.68,14.472,14.243,14.121,12.925,13.304,13.265,13.882,23.034,3723,2178,4.200965087
3758482740,3.994333331,23.588,18.353,22.291,20.468,12.31,20.463,162.309,0.006,395.915,24.7,14.288,0,0,0,0,0,0,99.052,0.001,0,240.623,7.611,132.115,10.513,121.053,5.149,5.333,25.612,261.567,30.412,4.794,1778.567,23.844,20.9,18.033,-21.984,30.548,14.364,9.215,0,0,3.597,0.16,3.432,15.653,11.686,0.011,0.009,13.855,13.813,13.744,14.588,14.575,14.386,13.725,13.751,13.698,14.489,14.252,14.13,12.92,13.307,13.27,13.891,23.02,3723,2178,4.694835681
3758482742,4.031866662,23.576,18.37,22.409,20.463,12.302,20.463,143.354,0.012,395.899,24.713,14.288,0,0,0,0,0,0,99.052,0.001,0,240.469,7.625,132.04,10.529,121.185,5.181,5.316,25.578,261.467,30.398,4.814,1777.98,23.834,20.899,18.029,-21.984,30.547,14.373,9.192,0,0,3.596,0.222,3.427,15.689,11.688,0.012,0.009,13.831,13.818,13.75,14.569,14.548,14.373,13.718,13.739,13.688,14.487,14.235,14.131,12.926,13.296,13.249,13.891,23.022,3723,2178,4.812758081
3758482744,4.068083334,23.583,18.325,22.291,20.472,12.322,20.462,179.074,0.009,395.876,24.718,14.288,0,0,0,0,0,0,99.054,0.001,0,240.434,7.616,132.106,10.519,120.996,5.135,5.352,25.576,261.503,30.403,4.821,1778.666,23.841,20.861,18.058,-21.985,30.524,14.384,9.248,0,0,3.596,0.195,3.415,15.608,11.623,0.011,0.009,13.839,13.813,13.746,14.567,14.543,14.379,13.721,13.737,13.678,14.496,14.215,14.106,12.931,13.298,13.253,13.888,23.036,3723,2178,5.163314791
3758482746,4.103666663,23.566,18.329,22.292,20.456,12.312,20.462,144.89,0.014,395.899,24.736,14.29,0,0,0,0,0,0,99.053,0.001,0,240.518,7.607,132.064,10.497,120.981,5.132,5.334,25.559,261.282,30.372,4.807,1776.387,23.881,20.887,18.036,-21.985,30.531,14.375,9.244,0,0,3.597,0.241,3.448,15.624,11.696,0.011,0.009,13.831,13.815,13.748,14.559,14.544,14.382,13.713,13.738,13.673,14.492,14.218,14.108,12.917,13.305,13.242,13.889,23.031,3723,2178,4.229950319
3758482748,4.128216664,23.569,18.351,22.29,20.434,12.301,20.461,170.299,0.009,395.939,24.71,14.289,0,0,0,0,0,0,99.043,0.001,0,240.624,7.612,132.026,10.547,120.893,5.111,5.404,25.59,261.447,30.396,4.799,1777.712,23.881,20.801,18.036,-21.985,30.537,14.353,9.242,0,0,3.599,0.196,3.451,15.662,11.723,0.011,0.009,13.819,13.796,13.732,14.575,14.579,14.367,13.702,13.732,13.685,14.492,14.224,14.108,12.913,13.298,13.235,13.887,23.02,3723,2178,4.19858156
3758482750,4.15831666,23.572,18.35,22.292,20.413,12.285,20.463,160.496,0.013,395.915,24.696,14.289,0,0,0,0,0,0,99.049,0.001,0,240.713,7.626,132.047,10.537,120.863,5.103,5.402,25.584,261.411,30.391,4.8,1778.558,23.843,20.85,18.041,-21.985,30.513,14.367,9.264,0,0,3.6,0.232,3.426,15.658,11.667,0.011,0.009,13.817,13.779,13.719,14.596,14.583,14.371,13.69,13.734,13.682,14.488,14.202,14.115,12.904,13.287,13.23,13.887,23.02,3723,2178,4.953031597
3758482752,4.193933328,23.585,18.352,22.292,20.445,12.28,20.462,149.383,0.011,395.915,24.696,14.288,0,0,0,0,0,0,99.049,0.001,0,240.639,7.617,132.107,10.532,120.982,5.132,5.369,25.578,261.322,30.378,4.794,1778.628,23.868,20.884,18.029,-21.985,30.498,14.369,9.237,0,0,3.599,0.219,3.449,15.654,11.666,0.011,0.009,13.836,13.778,13.728,14.603,14.585,14.357,13.664,13.73,13.665,14.481,14.216,14.123,12.935,13.299,13.241,13.886,23.032,3723,2178,4.256526674
3758482753,4.218416667,23.598,18.328,22.292,20.435,12.3,20.462,149.38,0.01,395.883,24.71,14.288,0,0,0,0,0,0,99.055,0.001,0,240.333,7.604,132.07,10.551,120.959,5.126,5.393,25.565,261.21,30.362,4.79,1778.5,23.863,20.854,18.022,-21.985,30.556,14.36,9.234,0,0,3.595,0.201,3.45,15.605,11.682,0.011,0.009,13.839,13.785,13.723,14.627,14.613,14.395,13.67,13.76,13.682,14.483,14.243,14.113,12.918,13.295,13.253,13.894,23.03,3723,2178,4.116394606
3758482756,4.257066663,23.553,18.334,22.292,20.442,12.283,20.462,163.807,0.011,395.883,24.705,14.289,0,0,0,0,0,0,99.054,0.001,0,240.201,7.615,132.014,10.532,121.079,5.155,5.346,25.552,261.184,30.358,4.8,1778.382,23.871,20.849,18.028,-21.985,30.557,14.38,9.225,0,0,3.593,0.201,3.451,15.64,11.696,0.011,0.009,13.838,13.786,13.72,14.613,14.619,14.376,13.649,13.736,13.649,14.476,14.218,14.131,12.914,13.293,13.246,13.888,23.024,3723,2178,4.031800114
3758482757,4.288099996,23.567,18.327,22.292,20.453,12.287,20.463,159.462,0.012,395.915,24.722,14.288,0,0,0,0,0,0,99.048,0.001,0,240.64,7.612,132.063,10.546,120.926,5.119,5.395,25.585,261.362,30.384,4.793,1778.679,23.843,20.894,18.014,-21.985,30.568,14.382,9.264,0,0,3.599,0.22,3.443,15.621,11.692,0.011,0.009,13.825,13.777,13.683,14.628,14.623,14.367,13.674,13.742,13.665,14.494,14.224,14.112,12.894,13.294,13.23,13.891,23.035,3723,2178,4.4305595
3758482759,4.317983333,23.574,18.318,22.291,20.416,12.298,20.462,136.126,0.011,395.899,24.697,14.289,0,0,0,0,0,0,99.054,0.001,0,240.349,7.605,132.047,10.548,120.974,5.13,5.386,25.603,261.364,30.384,4.774,1778.639,23.853,20.89,18.027,-21.985,30.523,14.365,9.235,0,0,3.594,0.216,3.441,15.602,11.621,0.011,0.009,13.824,13.797,13.703,14.631,14.62,14.383,13.667,13.747,13.674,14.495,14.225,14.132,12.91,13.305,13.246,13.892,23.029,3723,2178,4.349680171
3758482761,4.34825,23.574,18.31,22.292,20.431,12.3,20.463,155.812,0.008,395.923,24.708,14.29,0,0,0,0,0,0,99.049,0.001,0,240.359,7.592,132.015,10.548,120.85,5.1,5.417,25.587,261.447,30.396,4.802,1778.566,23.88,20.873,18.013,-21.983,30.524,14.391,9.291,0,0,3.595,0.181,3.465,15.587,11.695,0.011,0.009,13.835,13.808,13.708,14.604,14.627,14.378,13.682,13.756,13.678,14.498,14.233,14.103,12.904,13.314,13.238,13.897,23.032,3723,2178,3.682719547
3758482763,4.386849999,23.571,18.333,22.291,20.424,12.321,20.462,173.501,0.011,395.939,24.693,14.289,0,0,0,0,0,0,99.048,0.001,0,240.609,7.613,131.958,10.565,120.884,5.109,5.425,25.572,261.296,30.374,4.796,1777.31,23.88,20.953,18.013,-21.985,30.539,14.371,9.262,0,0,3.6,0.21,3.463,15.629,11.697,0.011,0.009,13.828,13.802,13.697,14.588,14.62,14.375,13.695,13.746,13.683,14.496,14.244,14.091,12.902,13.303,13.245,13.892,23.029,3723,2178,3.879371372
