Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760033713,0.614583333,26.011,12.29,12.687,19.293,8.8,12.687,1716.005,0.878,399.183,25.13,14.406,3.311,0,0,0,0,0,5644.44,1.361,0,291.122,12.919,156.734,16.49,146.602,10.932,5.522,26.269,268.774,31.434,5.159,1773.465,26.882,19.944,22.957,-21.99,21.134,19.851,8.92,0,0,4.371,2.155,2.31,-1.207,-3.339,0.003,0.003,19.237,17.591,18.682,19.565,20.002,19.999,18.705,18.099,18.402,19.645,19.704,19.728,17.641,16.799,16.87,18.716,20.65,3725,0
3760033715,0.64491667,26.01,12.315,12.686,19.27,8.813,12.687,1682.376,0.918,399.186,25.136,14.406,3.39,0,0,0,0,0,5603.375,1.363,0,290.685,12.915,156.756,16.466,146.784,10.971,5.459,26.276,268.764,31.433,5.15,1773.759,26.893,19.924,22.932,-21.99,21.156,19.836,8.866,0,0,4.363,2.208,2.332,-1.121,-3.254,0.004,0.003,19.242,17.586,18.688,19.591,19.989,19.983,18.693,18.097,18.426,19.643,19.709,19.74,17.636,16.806,16.883,18.718,20.668,3725,0
3760033717,0.6762,26.001,12.354,12.685,19.25,8.819,12.57,1709.933,0.879,399.193,25.161,14.408,3.341,0,0,0,0,0,5606.018,1.366,0,290.895,12.923,156.74,16.449,146.664,10.945,5.468,26.276,268.787,31.436,5.154,1773.27,26.865,19.866,22.948,-21.991,21.128,19.845,8.9,0,0,4.366,2.187,2.306,-0.977,-3.201,0.004,0.003,19.225,17.585,18.683,19.589,19.994,19.975,18.695,18.106,18.426,19.644,19.711,19.714,17.633,16.811,16.873,18.723,20.659,3725,0
3760033719,0.70751667,26.006,12.345,12.686,19.288,8.803,12.686,1695.441,0.911,399.227,25.153,14.406,3.428,0,0,0,0,0,5611.862,1.366,0,290.713,12.923,156.778,16.458,146.666,10.946,5.476,26.283,269.04,31.471,5.182,1773.442,26.861,19.956,22.919,-21.991,21.191,19.839,8.893,0,0,4.364,2.226,2.32,-1.014,-3.316,0.004,0.003,19.205,17.572,18.68,19.581,19.989,20.004,18.693,18.096,18.419,19.625,19.709,19.719,17.647,16.811,16.874,18.715,20.655,3725,0
3760033721,0.739616672,26.026,12.346,12.57,19.261,8.834,12.57,1689.391,0.894,399.186,25.146,14.406,3.383,0,0,0,0,0,5612.007,1.378,0,291.025,12.935,156.779,16.446,146.682,10.949,5.461,26.268,269.109,31.48,5.206,1774.678,26.88,19.956,22.986,-21.992,21.186,19.843,8.894,0,0,4.369,2.19,2.294,-1.037,-3.165,0.004,0.003,19.2,17.584,18.681,19.585,19.985,20.015,18.693,18.106,18.432,19.631,19.696,19.719,17.642,16.811,16.876,18.712,20.659,3725,0
3760033722,0.766966669,26.005,12.291,12.687,19.276,8.82,12.569,1695.56,0.887,399.194,25.156,14.406,3.396,0,0,0,0,0,5632.434,1.378,0,290.819,12.926,156.836,16.442,146.595,10.93,5.476,26.267,269.085,31.477,5.204,1773.515,26.853,19.826,22.956,-21.992,21.17,19.863,8.932,0,0,4.366,2.154,2.294,-1.197,-3.24,0.003,0.003,19.178,17.582,18.663,19.573,19.976,19.996,18.697,18.096,18.413,19.632,19.687,19.721,17.638,16.798,16.876,18.725,20.66,3725,0
3760033724,0.794016671,25.994,12.342,12.687,19.289,8.825,12.686,1726.777,0.894,399.193,25.143,14.407,3.425,0,0,0,0,0,5632.929,1.368,0,291.139,12.912,156.795,16.446,146.523,10.915,5.495,26.285,269.143,31.485,5.194,1774.769,26.883,19.967,22.943,-21.991,21.141,19.848,8.933,0,0,4.37,2.193,2.321,-1.008,-3.244,0.004,0.003,19.176,17.578,18.658,19.607,20.002,19.977,18.701,18.101,18.431,19.63,19.688,19.735,17.634,16.788,16.883,18.712,20.649,3725,0
3760033726,0.821466668,26.03,12.353,12.686,19.267,8.793,12.686,1711.927,0.931,399.216,25.188,14.406,3.424,0,0,0,0,0,5615.048,1.373,0,291.114,12.918,156.724,16.435,146.604,10.933,5.467,26.243,269.277,31.504,5.255,1773.601,26.857,19.913,22.952,-21.99,21.161,19.828,8.896,0,0,4.371,2.259,2.299,-1.019,-3.32,0.004,0.003,19.156,17.574,18.691,19.63,19.996,19.975,18.68,18.122,18.407,19.627,19.7,19.755,17.634,16.801,16.869,18.703,20.675,3725,0
3760033728,0.856533337,26.012,12.338,12.686,19.266,8.828,12.687,1666.021,0.913,399.192,25.173,14.407,3.33,0,0,0,0,0,5623.879,1.367,0,291.159,12.926,156.753,16.435,146.6,10.932,5.467,26.251,268.986,31.463,5.206,1773.819,26.872,19.83,22.968,-21.99,21.132,19.839,8.908,0,0,4.371,2.209,2.298,-1.047,-3.194,0.004,0.003,19.164,17.59,18.717,19.642,20.003,19.993,18.688,18.121,18.409,19.642,19.693,19.781,17.646,16.807,16.876,18.715,20.671,3725,0
3760033730,0.892050004,26.011,12.321,12.687,19.273,8.824,12.674,1697.278,0.86,399.201,25.156,14.406,3.324,0,0,0,0,0,5613.555,1.377,0,291.233,12.942,156.793,16.428,146.595,10.931,5.461,26.245,269.302,31.507,5.256,1774.715,26.886,19.934,22.931,-21.992,21.172,19.828,8.897,0,0,4.372,2.141,2.33,-1.103,-3.22,0.004,0.003,19.16,17.587,18.695,19.636,20.008,19.983,18.714,18.119,18.425,19.636,19.702,19.761,17.641,16.803,16.882,18.712,20.664,3725,0
