Time elapsed (s),Time Elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3759435469,0.963816667,27.99,13.685,17.136,21.499,10.762,16.979,1647.016,0.796,398.426,25.988,14.379,2.983,0,0,0,0,0,5742.938,1.413,0,303.935,14.412,164.324,18.517,154.463,12.558,5.921,26.643,274.129,32.165,5.516,1772.198,29.858,20.508,25.349,-21.98,23.996,21.972,9.414,0,0,4.571,1.831,2.652,0.938,-0.073,0.004,0.004,21.682,19.578,20.807,21.764,22.16,22.073,20.64,20.089,20.419,21.695,21.82,21.907,19.549,18.664,18.772,20.761,21.694,3725,2178
3759435471,0.992516669,27.997,13.662,17.135,21.515,10.754,17.089,1641.066,0.823,398.428,26.02,14.38,2.946,0,0,0,0,0,5743.302,1.403,0,304.107,14.421,164.306,18.53,154.373,12.54,5.953,26.649,274.321,32.191,5.535,1773.41,29.823,20.513,25.341,-21.979,23.971,21.987,9.448,0,0,4.574,1.846,2.638,0.844,-0.118,0.004,0.004,21.662,19.565,20.817,21.792,22.161,22.086,20.639,20.073,20.417,21.7,21.836,21.891,19.542,18.67,18.764,20.766,21.695,3725,2178
3759435472,1.022100004,28.01,13.641,17.135,21.518,10.739,17.094,1632.349,0.816,398.441,25.988,14.378,3.012,0,0,0,0,0,5726.419,1.393,0,304.417,14.414,164.353,18.553,154.475,12.56,5.955,26.662,274.239,32.18,5.512,1772.375,29.846,20.482,25.324,-21.979,23.982,21.98,9.42,0,0,4.578,1.834,2.659,0.755,-0.166,0.004,0.004,21.662,19.561,20.796,21.762,22.179,22.061,20.643,20.062,20.397,21.709,21.836,21.901,19.539,18.666,18.751,20.77,21.692,3725,2178
3759435474,1.051349998,28.01,13.676,17.136,21.509,10.745,17.094,1657.083,0.806,398.402,25.997,14.379,3.019,0,0,0,0,0,5709.575,1.418,0,304.222,14.416,164.32,18.54,154.539,12.573,5.93,26.647,274.211,32.176,5.523,1772.053,29.861,20.475,25.331,-21.979,23.985,21.986,9.412,0,0,4.575,1.844,2.664,0.876,-0.137,0.004,0.004,21.691,19.581,20.815,21.75,22.199,22.09,20.648,20.094,20.398,21.693,21.83,21.901,19.549,18.696,18.763,20.77,21.703,3725,2178
3759435476,1.086166668,27.998,13.707,17.135,21.501,10.765,17.094,1608.504,0.834,398.428,25.998,14.379,2.954,0,0,0,0,0,5753.037,1.419,0,304.103,14.421,164.327,18.528,154.556,12.577,5.913,26.671,274.013,32.149,5.472,1772.389,29.816,20.474,25.353,-21.978,23.985,21.992,9.415,0,0,4.572,1.882,2.625,1.002,-0.068,0.004,0.004,21.693,19.577,20.808,21.738,22.176,22.095,20.659,20.088,20.415,21.694,21.827,21.896,19.549,18.68,18.761,20.774,21.693,3725,2178
3759435478,1.115016667,28.005,13.676,17.136,21.497,10.75,17.093,1637.873,0.78,398.427,26.019,14.379,3.032,0,0,0,0,0,5754.695,1.419,0,304.254,14.422,164.355,18.523,154.46,12.557,5.928,26.662,274.22,32.177,5.509,1774.386,29.815,20.421,25.339,-21.978,23.982,21.964,9.406,0,0,4.575,1.814,2.635,0.883,-0.106,0.004,0.004,21.688,19.577,20.806,21.748,22.184,22.109,20.652,20.06,20.395,21.696,21.814,21.897,19.545,18.68,18.757,20.764,21.702,3725,2178
3759435480,1.150316668,27.976,13.666,17.136,21.501,10.742,17.094,1641.136,0.812,398.428,26.014,14.378,2.974,0,0,0,0,0,5754.718,1.409,0,304.253,14.433,164.362,18.529,154.442,12.554,5.938,26.656,274.245,32.181,5.518,1773.364,29.795,20.544,25.342,-21.98,23.971,21.967,9.414,0,0,4.576,1.846,2.62,0.89,-0.134,0.004,0.004,21.69,19.582,20.815,21.752,22.195,22.081,20.665,20.071,20.386,21.718,21.811,21.899,19.553,18.679,18.762,20.77,21.7,3725,2178
3759435482,1.179466669,28.008,13.645,17.136,21.52,10.741,17.094,1633.648,0.816,398.402,26.004,14.379,2.935,0,0,0,0,0,5737.667,1.413,0,304.298,14.43,164.418,18.511,154.637,12.593,5.88,26.646,274.333,32.193,5.54,1772.434,29.832,20.522,25.346,-21.979,23.997,21.973,9.38,0,0,4.575,1.836,2.638,0.771,-0.161,0.004,0.004,21.681,19.569,20.792,21.74,22.187,22.092,20.643,20.076,20.384,21.713,21.812,21.885,19.539,18.663,18.763,20.772,21.705,3725,2178
3759435484,1.209083335,27.984,13.652,17.136,21.513,10.726,17.095,1624.071,0.808,398.419,25.986,14.379,2.989,0,0,0,0,0,5745.125,1.416,0,304.004,14.427,164.4,18.483,154.504,12.566,5.879,26.651,273.969,32.143,5.486,1772.126,29.861,20.552,25.363,-21.978,24.007,21.954,9.388,0,0,4.57,1.842,2.645,0.828,-0.2,0.004,0.004,21.671,19.571,20.798,21.742,22.163,22.12,20.669,20.055,20.381,21.698,21.822,21.89,19.538,18.675,18.754,20.767,21.703,3725,2178
3759435485,1.238716666,28.015,13.67,17.136,21.507,10.735,17.094,1642.236,0.797,398.429,25.994,14.381,2.955,0,0,0,0,0,5749.116,1.399,0,304.254,14.418,164.384,18.504,154.346,12.534,5.932,26.673,274.083,32.159,5.479,1772.344,29.842,20.465,25.318,-21.979,23.986,21.968,9.434,0,0,4.575,1.838,2.661,0.849,-0.167,0.004,0.004,21.667,19.564,20.801,21.741,22.17,22.122,20.658,20.059,20.394,21.706,21.823,21.895,19.55,18.68,18.759,20.765,21.684,3725,2178
3759435487,1.267683331,28.004,13.703,17.134,21.499,10.76,17.094,1631.107,0.817,398.477,25.995,14.379,3.004,0,0,0,0,0,5719.036,1.406,0,304.039,14.415,164.338,18.486,154.416,12.549,5.899,26.661,274.221,32.178,5.511,1772.248,29.845,20.559,25.355,-21.978,24.033,21.973,9.425,0,0,4.571,1.865,2.641,0.981,-0.078,0.004,0.004,21.662,19.55,20.784,21.758,22.167,22.09,20.63,20.053,20.372,21.691,21.815,21.878,19.544,18.675,18.74,20.771,21.697,3725,2178
3759435489,1.30356667,28.01,13.697,17.136,21.494,10.75,17.094,1653.145,0.805,398.428,26.01,14.379,2.924,0,0,0,0,0,5731.465,1.406,0,304.249,14.402,164.321,18.472,154.267,12.518,5.916,26.648,274.114,32.163,5.509,1773.104,29.816,20.55,25.341,-21.979,23.973,21.975,9.457,0,0,4.575,1.854,2.633,0.95,-0.102,0.004,0.004,21.673,19.561,20.775,21.755,22.17,22.075,20.645,20.053,20.393,21.712,21.829,21.893,19.54,18.675,18.745,20.77,21.696,3725,2178
