Time elapsed (s),Time Elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3759430527,0.626283336,27.976,13.451,17.135,12.603,6.953,17.095,755.778,1.089,398.053,24.062,14.365,5.321,0,0,0,0,0,5614.181,1.416,0,147.19,9.463,140.236,15.168,136.257,8.682,6.451,25.431,260.082,30.214,4.776,2.275,25.776,16.335,25.722,-3.711,0,10.248,1.566,1,0,2.231,1.824,0,0.137,0.618,0.004,0.004,12.891,10.51,10.565,10.754,10.388,10.272,12.248,11.906,13.061,10.704,10.109,10.167,10.696,9.735,9.835,10.925,13.139,2040,857
3759430529,0.653900003,27.931,13.467,17.134,12.602,6.973,17.094,793.344,1.016,398.021,24.052,14.366,5.387,0,0,0,0,0,5606.705,1.408,0,147.201,9.474,140.299,15.185,136.47,8.729,6.421,25.449,260.095,30.215,4.76,1.511,25.742,16.334,25.725,-3.714,0,10.253,1.524,1,0,2.231,1.768,0,0.256,0.673,0.004,0.004,12.879,10.523,10.56,10.778,10.405,10.297,12.263,11.93,13.064,10.721,10.133,10.181,10.704,9.753,9.847,10.927,13.138,2040,857
3759430530,0.67846667,27.934,13.479,17.134,12.57,6.978,17.094,801.151,1.132,398.061,24.06,14.366,5.446,0,0,0,0,0,5592.058,1.414,0,147.648,9.468,140.35,15.141,136.397,8.713,6.392,25.444,259.967,30.198,4.747,1.738,25.761,16.342,25.735,-3.735,0,10.253,1.54,1,0,2.237,1.858,0,0.298,0.732,0.004,0.004,12.856,10.504,10.543,10.779,10.395,10.291,12.252,11.913,13.108,10.703,10.121,10.156,10.696,9.738,9.838,10.937,13.136,2040,857
3759430532,0.715216668,27.92,13.483,17.134,12.598,6.968,17.094,796.244,1.157,398.045,24.056,14.365,5.364,0,0,0,0,0,5602.014,1.417,0,147.271,9.473,140.321,15.144,136.459,8.727,6.382,25.432,259.942,30.194,4.756,2.315,25.773,16.321,25.703,-3.737,0,10.246,1.519,1,0,2.232,1.881,0,0.332,0.665,0.004,0.004,12.863,10.515,10.541,10.761,10.388,10.283,12.249,11.896,13.049,10.696,10.116,10.174,10.702,9.738,9.836,10.935,13.141,2040,857
3759430534,0.743116665,27.942,13.501,17.135,12.598,6.941,17.094,759.931,1.141,398.029,24.076,14.367,5.313,0,0,0,0,0,5607.532,1.406,0,147.248,9.468,140.345,15.126,136.376,8.708,6.382,25.45,260.083,30.214,4.758,2.358,25.772,16.332,25.717,-3.731,0,10.255,1.546,1,0,2.231,1.882,0,0.363,0.587,0.004,0.004,12.849,10.512,10.547,10.781,10.406,10.289,12.255,11.911,13.064,10.708,10.124,10.164,10.704,9.731,9.838,10.934,13.147,2040,857
3759430536,0.773266665,27.938,13.48,17.136,12.602,6.97,17.095,795.627,1.029,398.085,24.054,14.366,5.353,0,0,0,0,0,5587.666,1.387,0,147.166,9.474,140.321,15.138,136.387,8.711,6.391,25.436,260.022,30.205,4.763,2.425,25.759,16.34,25.73,-3.741,0,10.269,1.557,1,0,2.23,1.783,0,0.295,0.664,0.004,0.004,12.867,10.51,10.541,10.775,10.4,10.287,12.239,11.916,13.081,10.697,10.115,10.173,10.709,9.735,9.833,10.941,13.128,2040,857
3759430538,0.803633332,27.945,13.478,17.135,12.591,6.978,17.094,792.913,1.139,398.061,24.054,14.365,5.31,0,0,0,0,0,5554.61,1.417,0,147.164,9.473,140.345,15.098,136.438,8.722,6.341,25.433,259.958,30.196,4.757,1.771,25.8,16.317,25.735,-3.728,0,10.255,1.532,1,0,2.23,1.863,0,0.279,0.704,0.004,0.004,12.866,10.519,10.558,10.777,10.395,10.285,12.244,11.885,13.08,10.707,10.127,10.181,10.71,9.752,9.83,10.933,13.119,2040,857
3759430540,0.835216665,27.948,13.477,17.134,12.586,6.949,17.094,791.165,1.13,398.029,24.054,14.368,5.378,0,0,0,0,0,5608.213,1.419,0,147.162,9.466,140.343,15.127,136.419,8.718,6.374,25.442,260.057,30.21,4.762,1.609,25.768,16.335,25.714,-3.739,0,10.258,1.54,1,0,2.23,1.864,0,0.266,0.627,0.004,0.004,12.845,10.486,10.54,10.774,10.399,10.282,12.246,11.88,13.095,10.705,10.109,10.158,10.697,9.726,9.822,10.93,13.146,2040,857
3759430541,0.867066669,27.928,13.47,17.134,12.579,6.975,17.095,752.967,1.125,398.1,24.075,14.366,5.366,0,0,0,0,0,5610.894,1.375,0,147.314,9.48,140.311,15.093,136.455,8.727,6.331,25.462,259.946,30.195,4.726,2.31,25.778,16.327,25.728,-3.737,0,10.257,1.53,1,0,2.231,1.851,0,0.274,0.711,0.004,0.004,12.869,10.506,10.541,10.782,10.399,10.283,12.248,11.91,13.101,10.699,10.116,10.168,10.719,9.74,9.833,10.944,13.127,2040,857
3759430543,0.897033334,27.948,13.516,17.135,12.586,6.947,17.094,770.659,1.008,398.053,24.051,14.366,5.422,0,0,0,0,0,5532.851,1.409,0,147.542,9.49,140.377,15.093,136.611,8.761,6.298,25.459,259.971,30.198,4.733,1.726,25.778,16.333,25.716,-3.738,0,10.259,1.498,1,0,2.234,1.783,0,0.413,0.622,0.004,0.004,12.88,10.503,10.545,10.773,10.392,10.284,12.237,11.93,13.106,10.696,10.123,10.178,10.713,9.746,9.844,10.934,13.135,2040,857
