Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3759857534,0.651049995,22.247,13.034,31.429,31.535,15.74,30.913,1785.259,0.917,388.858,22.055,14.034,0,0,1,0,0,0,6422.108,1.637,0,99.866,25.809,230.46,22.758,211.065,22.82,-0.103,22.914,211.027,22.699,-0.221,1765.226,37.851,21.371,33.089,-22.015,25.893,34.707,11.887,0,1,-0.002,-1.994,2.789,5.884,3.867,0.006,0.005,32.03,32.932,33.355,33.728,34.452,34.634,31.611,32.282,32.097,33.72,34.508,34.437,31.086,31.956,31.427,32.962,31.407,0,0
3759857536,0.682233334,22.25,13.03,31.429,31.51,15.744,30.913,1766.16,0.883,388.856,22.046,14.035,0.099,0,1,0,0,0,6447.78,1.634,0,100.84,25.805,230.576,22.76,210.98,22.806,-0.087,22.901,211.184,22.725,-0.182,1765.688,37.852,21.285,33.094,-22.015,25.878,34.698,11.892,0,1,-0.001,-2.021,2.787,5.868,3.902,0.006,0.005,32.026,32.927,33.35,33.725,34.464,34.644,31.619,32.292,32.104,33.723,34.506,34.438,31.079,31.95,31.416,32.959,31.41,0,0
3759857538,0.719133329,22.252,13.012,31.429,31.492,15.74,30.912,1759.818,0.862,388.903,22.063,14.035,0.072,0,1,0,0,0,6440.824,1.618,0,98.933,25.786,230.55,22.737,210.936,22.799,-0.103,22.906,211.046,22.702,-0.209,1766.368,37.85,21.369,33.095,-22.016,25.861,34.71,11.91,0,1,-0.002,-2.009,2.786,5.822,3.91,0.006,0.005,32.017,32.932,33.36,33.74,34.47,34.651,31.618,32.295,32.115,33.728,34.526,34.453,31.093,31.963,31.424,32.965,31.393,0,0
3759857540,0.749533327,22.248,13.034,31.429,31.533,15.739,30.912,1778.065,0.855,388.891,22.039,14.034,0.064,0,1,0,0,0,6413.148,1.625,0,99.853,25.789,230.424,22.748,210.941,22.8,-0.092,22.904,211.111,22.713,-0.198,1764.834,37.857,21.304,33.108,-22.016,25.861,34.686,11.886,0,1,-0.001,-1.985,2.781,5.882,3.863,0.006,0.005,32.031,32.929,33.362,33.749,34.47,34.656,31.621,32.291,32.111,33.73,34.516,34.445,31.098,31.973,31.426,32.959,31.39,0,0
3759857542,0.779849998,22.224,12.999,31.429,31.52,15.749,30.912,1782.868,0.875,388.879,22.04,14.034,0,0,1,0,0,0,6427.108,1.642,0,99.506,25.796,230.444,22.784,210.996,22.809,-0.066,22.892,211.147,22.719,-0.179,1764.819,37.829,21.306,33.077,-22.016,25.939,34.683,11.874,0,1,-0.001,-2.039,2.782,5.819,3.911,0.006,0.005,32.028,32.936,33.352,33.742,34.467,34.655,31.615,32.3,32.112,33.734,34.526,34.432,31.09,31.964,31.43,32.956,31.391,0,0
3759857544,0.816966661,22.22,13.021,31.429,31.548,15.744,30.913,1789.817,0.881,388.859,22.041,14.033,0.114,0,1,0,0,0,6454.721,1.631,0,98.609,25.789,230.492,22.759,210.953,22.802,-0.083,22.909,211.024,22.698,-0.217,1765.95,37.874,21.334,33.071,-22.016,25.941,34.689,11.888,0,1,-0.002,-2.024,2.814,5.878,3.864,0.006,0.005,32.024,32.928,33.363,33.75,34.472,34.657,31.62,32.298,32.12,33.74,34.517,34.445,31.083,31.962,31.412,32.96,31.391,0,0
3759857546,0.847350001,22.251,13.046,31.428,31.508,15.732,30.913,1772.51,0.888,388.848,22.049,14.036,0,0,1,0,0,0,6437.362,1.628,0,99.429,25.778,230.444,22.759,210.952,22.802,-0.084,22.887,211.052,22.703,-0.19,1766.484,37.85,21.307,33.087,-22.016,25.914,34.682,11.881,0,1,-0.001,-2.004,2.791,5.909,3.867,0.006,0.005,32.034,32.95,33.363,33.758,34.484,34.666,31.638,32.311,32.134,33.744,34.529,34.453,31.088,31.976,31.43,32.959,31.392,0,0
3759857548,0.879299998,22.262,13.033,31.428,31.498,15.766,30.911,1759.689,0.869,388.931,22.052,14.035,0.091,0,1,0,0,0,6430.852,1.634,0,100.859,25.784,230.375,22.739,210.971,22.805,-0.107,22.909,211.103,22.712,-0.203,1765.668,37.836,21.357,33.092,-22.016,25.872,34.693,11.887,0,1,-0.002,-2.022,2.779,5.866,3.984,0.006,0.005,32.028,32.922,33.362,33.751,34.468,34.66,31.638,32.309,32.128,33.751,34.52,34.442,31.073,31.959,31.424,32.955,31.396,0,0
3759857550,0.909750001,22.251,13.009,31.429,31.528,15.753,30.912,1756.209,0.855,388.906,22.08,14.034,0,0,1,0,0,0,6440.117,1.628,0,99.379,25.776,230.413,22.754,210.933,22.799,-0.085,22.904,211.079,22.708,-0.202,1765.199,37.844,21.332,33.088,-22.015,25.883,34.71,11.911,0,1,-0.001,-2.014,2.785,5.816,3.913,0.006,0.005,32.034,32.938,33.363,33.751,34.466,34.651,31.636,32.299,32.118,33.74,34.513,34.45,31.092,31.966,31.432,32.961,31.392,0,0
3759857552,0.94605,22.239,13.025,31.428,31.5,15.741,30.913,1798.61,0.851,388.858,22.029,14.034,0.033,0,1,0,0,0,6432.029,1.637,0,99.16,25.788,230.358,22.771,211.003,22.81,-0.079,22.895,211.062,22.705,-0.196,1764.245,37.856,21.362,33.107,-22.015,25.883,34.682,11.872,0,1,-0.001,-1.989,2.779,5.868,3.905,0.006,0.005,32.03,32.934,33.362,33.747,34.452,34.647,31.633,32.309,32.112,33.73,34.516,34.431,31.087,31.973,31.411,32.958,31.386,0,0
