Time elapsed (s),Time Elapsed(min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760113273,1.41061666,22.597,11.029,15.617,31.569,13.622,15.009,1714.814,0.854,400.299,23.386,14.447,2.65,0,1,0,0,0,4907.491,1.434,0,13.423,24.606,222.378,23.85,221.704,24.603,-0.794,24.201,221.798,24.502,0.295,833.912,40.825,17.538,31.235,-22.768,25.072,35.28,10.677,0,1,-0.001,-1.722,2.653,-0.756,-4.755,0.004,0.003,31.149,32.335,33.006,34.626,35.255,35.444,30.617,31.025,30.745,34.427,35.111,35.177,29.942,30.504,30.004,32.615,30.284,0,0
3760113275,1.434566665,22.652,11.066,15.617,31.583,13.602,15.009,1714.888,0.853,400.324,23.384,14.447,2.668,0,1,0,0,0,4948.869,1.415,0,13.298,24.606,222.454,23.815,221.658,24.596,-0.822,24.211,221.832,24.508,0.291,834.285,40.833,17.566,31.249,-22.769,25.11,35.268,10.672,0,1,-0.001,-1.697,2.652,-0.712,-4.878,0.004,0.003,31.134,32.336,32.995,34.619,35.255,35.436,30.608,31.008,30.744,34.422,35.108,35.162,29.934,30.506,30.001,32.603,30.284,0,0
3760113277,1.470099998,22.61,11.071,15.617,31.564,13.614,15.009,1726.154,0.837,400.315,23.365,14.447,2.665,0,1,0,0,0,4949.016,1.433,0,13.643,24.636,222.456,23.831,221.7,24.602,-0.813,24.201,221.789,24.501,0.293,833.507,40.796,17.569,31.238,-22.769,25.111,35.261,10.659,0,1,-0.001,-1.703,2.642,-0.64,-4.784,0.004,0.003,31.13,32.337,32.98,34.619,35.247,35.432,30.594,31.018,30.737,34.423,35.104,35.166,29.946,30.509,29.999,32.601,30.286,0,0
3760113279,1.506299996,22.612,11.064,15.618,31.552,13.624,15.01,1718.892,0.866,400.315,23.383,14.446,2.695,0,1,0,0,0,4946.427,1.449,0,13.381,24.631,222.645,23.834,221.63,24.591,-0.799,24.2,221.799,24.502,0.296,833.303,40.813,17.551,31.223,-22.768,25.089,35.254,10.663,0,1,-0.001,-1.726,2.651,-0.664,-4.71,0.004,0.003,31.13,32.329,32.983,34.614,35.232,35.423,30.58,30.998,30.737,34.406,35.098,35.157,29.947,30.511,30.003,32.599,30.288,0,0
3760113281,1.541033332,22.637,11.07,15.616,31.564,13.607,15.01,1758.608,0.857,400.277,23.403,14.447,2.659,0,1,0,0,0,4973.565,1.438,0,13.826,24.632,222.612,23.826,221.723,24.606,-0.821,24.196,221.892,24.517,0.314,833.335,40.775,17.547,31.236,-22.769,25.097,35.264,10.658,0,1,-0.001,-1.703,2.637,-0.681,-4.813,0.004,0.003,31.13,32.329,33.001,34.604,35.25,35.434,30.595,31.01,30.747,34.409,35.11,35.153,29.943,30.502,29.993,32.597,30.297,0,0
3760113283,1.575383329,22.64,11.054,15.501,31.552,13.611,15.011,1723.03,0.903,400.308,23.367,14.447,2.659,0,1,0,0,0,4955.881,1.427,0,13.675,24.671,222.621,23.833,221.634,24.592,-0.801,24.209,221.818,24.505,0.29,833.317,40.775,17.526,31.236,-22.768,25.043,35.276,10.684,0,1,-0.001,-1.756,2.637,-0.736,-4.777,0.004,0.003,31.147,32.328,32.993,34.608,35.242,35.424,30.596,31.013,30.751,34.416,35.104,35.166,29.943,30.512,30,32.599,30.282,0,0
3760113285,1.604716667,22.636,11.058,15.608,31.559,13.616,15.01,1715.841,0.862,400.323,23.385,14.446,2.772,0,1,0,0,0,4937.245,1.413,0,13.53,24.657,222.866,23.815,221.621,24.59,-0.817,24.191,221.867,24.513,0.316,833.385,40.796,17.588,31.244,-22.768,25.054,35.255,10.665,0,1,-0.001,-1.72,2.64,-0.715,-4.764,0.004,0.003,31.134,32.332,32.99,34.604,35.232,35.426,30.6,31.009,30.733,34.402,35.095,35.153,29.934,30.51,29.979,32.587,30.285,0,0
3760113287,1.63403333,22.596,11.034,15.617,31.578,13.605,15.01,1717.893,0.854,400.297,23.375,14.447,2.794,0,1,0,0,0,4912.909,1.418,0,13.75,24.668,222.776,23.803,221.664,24.597,-0.836,24.207,221.738,24.493,0.28,833.327,40.776,17.533,31.245,-22.768,25.056,35.259,10.663,0,1,-0.001,-1.722,2.635,-0.738,-4.849,0.004,0.003,31.13,32.326,33.005,34.604,35.236,35.423,30.599,31.002,30.733,34.404,35.091,35.155,29.934,30.499,29.994,32.595,30.287,0,0
3760113289,1.663799993,22.62,11.035,15.617,31.558,13.608,15.01,1692.77,0.856,400.324,23.385,14.447,2.688,0,1,0,0,0,4921.684,1.411,0,13.519,24.697,222.851,23.813,221.576,24.583,-0.811,24.189,221.869,24.514,0.318,833.567,40.797,17.533,31.245,-22.769,25.056,35.256,10.673,0,1,-0.001,-1.725,2.641,-0.769,-4.801,0.004,0.003,31.137,32.336,32.987,34.606,35.232,35.429,30.591,31,30.742,34.414,35.089,35.16,29.929,30.514,30.001,32.588,30.283,0,0
3760113290,1.693999998,22.594,11.049,15.617,31.565,13.599,15.01,1721.1,0.828,400.307,23.384,14.447,2.651,0,1,0,0,0,4908.998,1.435,0,13.627,24.701,223.032,23.833,221.637,24.592,-0.801,24.21,221.713,24.489,0.272,833.355,40.815,17.562,31.226,-22.768,25.049,35.238,10.645,0,1,-0.001,-1.684,2.651,-0.688,-4.855,0.004,0.003,31.141,32.333,32.98,34.605,35.233,35.428,30.602,31.001,30.739,34.401,35.092,35.152,29.945,30.516,29.993,32.581,30.284,0,0
3760113292,1.723449993,22.616,11.036,15.616,31.587,13.588,15.01,1694.633,0.86,400.309,23.372,14.447,2.65,0,1,0,0,0,4950.219,1.431,0,13.768,24.711,223.057,23.847,221.593,24.585,-0.78,24.198,221.85,24.51,0.306,833.234,40.819,17.556,31.226,-22.768,25.09,35.242,10.656,0,1,-0.001,-1.713,2.651,-0.758,-4.951,0.004,0.003,31.141,32.326,33.003,34.616,35.236,35.429,30.612,31.016,30.75,34.411,35.09,35.149,29.947,30.504,29.998,32.582,30.289,0,0
3760113294,1.758499996,22.652,11.059,15.618,31.57,13.595,15.01,1729.907,0.83,400.315,23.384,14.447,2.636,0,1,0,0,0,4943.644,1.411,0,13.693,24.724,223.119,23.827,221.626,24.591,-0.805,24.191,221.79,24.501,0.303,833.222,40.818,17.542,31.222,-22.768,25.104,35.248,10.657,0,1,-0.001,-1.677,2.652,-0.735,-4.884,0.004,0.003,31.135,32.32,32.988,34.605,35.219,35.415,30.598,31.005,30.739,34.395,35.078,35.137,29.93,30.499,29.981,32.59,30.292,0,0
3760113296,1.795383334,22.664,11.078,15.617,31.582,13.608,15.01,1705.236,0.87,400.317,23.37,14.45,2.683,0,1,0,0,0,4908.849,1.427,0,13.734,24.72,223.202,23.817,221.675,24.598,-0.823,24.203,221.818,24.505,0.296,834.064,40.809,17.524,31.252,-22.768,25.085,35.258,10.66,0,1,-0.001,-1.708,2.644,-0.692,-4.853,0.004,0.003,31.122,32.315,32.997,34.609,35.216,35.414,30.589,31.008,30.745,34.388,35.071,35.129,29.925,30.499,29.991,32.585,30.277,0,0
3760113298,1.824399996,22.626,11.016,15.5,31.559,13.604,15.009,1733.753,0.842,400.389,23.391,14.448,2.69,0,1,0,0,0,4935.514,1.415,0,13.677,24.731,223.174,23.812,221.574,24.583,-0.812,24.207,221.724,24.491,0.278,833.899,40.828,17.583,31.229,-22.768,25.045,35.246,10.663,0,1,-0.001,-1.722,2.655,-0.838,-4.822,0.004,0.003,31.132,32.308,32.989,34.605,35.21,35.408,30.585,31.003,30.733,34.388,35.065,35.134,29.936,30.5,29.99,32.582,30.282,0,0
3760113300,1.855649996,22.641,11.02,15.5,31.574,13.604,15.009,1736.744,0.874,400.331,23.378,14.447,2.681,0,1,0,0,0,4916.775,1.438,0,13.765,24.749,223.241,23.838,221.596,24.586,-0.79,24.161,221.778,24.499,0.332,833.366,40.837,17.533,31.233,-22.768,25.013,35.251,10.665,0,1,-0.001,-1.748,2.655,-0.843,-4.848,0.004,0.003,31.123,32.309,32.983,34.6,35.203,35.41,30.581,31.003,30.73,34.388,35.074,35.139,29.926,30.495,29.994,32.585,30.282,0,0
3760113302,1.890249999,22.61,11.005,15.499,31.55,13.586,15.01,1719.954,0.878,400.307,23.383,14.448,2.683,0,1,0,0,0,4956.068,1.4,0,13.692,24.753,223.36,23.799,221.622,24.59,-0.832,24.206,221.845,24.51,0.297,834.099,40.889,17.506,31.227,-22.768,25.058,35.249,10.659,0,1,-0.001,-1.748,2.673,-0.851,-4.891,0.004,0.003,31.126,32.308,32.966,34.61,35.211,35.416,30.593,31.008,30.737,34.406,35.087,35.113,29.933,30.493,29.985,32.589,30.281,0,0
3760113304,1.924949996,22.625,11.035,15.616,31.567,13.605,15.01,1742.525,0.859,400.338,23.356,14.448,2.648,0,1,0,0,0,4889.964,1.413,0,13.868,24.754,223.388,23.831,221.581,24.584,-0.794,24.187,221.791,24.501,0.308,834.254,40.879,17.583,31.214,-22.768,25.045,35.262,10.678,0,1,-0.001,-1.726,2.675,-0.776,-4.832,0.004,0.003,31.113,32.304,32.966,34.594,35.197,35.394,30.571,30.989,30.721,34.385,35.065,35.125,29.913,30.486,29.98,32.589,30.294,0,0
3760113306,1.95608333,22.644,11.052,15.616,31.559,13.619,15.01,1734.02,0.885,400.347,23.376,14.447,2.682,0,1,0,0,0,4911.912,1.418,0,14.138,24.775,223.394,23.827,221.675,24.599,-0.814,24.218,221.728,24.491,0.267,833.773,40.876,17.525,31.237,-22.769,25.043,35.281,10.683,0,1,-0.001,-1.747,2.666,-0.745,-4.749,0.004,0.003,31.107,32.316,32.963,34.6,35.213,35.404,30.577,30.998,30.731,34.387,35.07,35.132,29.937,30.503,29.986,32.596,30.293,0,0
3760113308,1.990983327,22.617,11.007,15.617,31.562,13.592,15.01,1738.307,0.875,400.307,23.372,14.449,2.652,0,1,0,0,0,4920.506,1.428,0,13.765,24.785,223.528,23.827,221.648,24.594,-0.809,24.21,221.806,24.503,0.287,833.436,40.867,17.503,31.238,-22.768,25.011,35.287,10.693,0,1,-0.001,-1.749,2.662,-0.856,-4.888,0.004,0.003,31.113,32.303,32.954,34.599,35.203,35.4,30.569,30.99,30.716,34.392,35.066,35.121,29.922,30.487,29.981,32.598,30.295,0,0
3760113310,2.020183333,22.636,11.027,15.617,31.57,13.588,15.009,1722.877,0.88,400.371,23.359,14.448,2.58,0,1,0,0,0,4937.749,1.418,0,13.745,24.797,223.592,23.844,221.599,24.587,-0.785,24.203,221.822,24.506,0.297,833.361,40.867,17.567,31.238,-22.768,25.111,35.293,10.706,0,1,-0.001,-1.737,2.662,-0.818,-4.918,0.004,0.003,31.104,32.302,32.952,34.594,35.191,35.389,30.559,30.982,30.724,34.374,35.048,35.114,29.925,30.48,29.978,32.605,30.285,0,0
3760113312,2.050066662,22.646,11.064,15.617,31.58,13.588,15.01,1741.197,0.862,400.34,23.366,14.448,2.674,0,1,0,0,0,4920.454,1.397,0,13.8,24.802,223.667,23.83,221.567,24.581,-0.793,24.209,221.764,24.497,0.282,833.503,40.883,17.548,31.25,-22.768,25.067,35.283,10.702,0,1,-0.001,-1.697,2.664,-0.712,-4.935,0.004,0.003,31.106,32.297,32.951,34.59,35.195,35.39,30.559,30.986,30.714,34.392,35.052,35.116,29.92,30.483,29.973,32.602,30.278,0,0
3760113313,2.079749997,22.65,11.071,15.602,31.579,13.606,15.009,1721.788,0.883,400.331,23.387,14.446,2.558,0,1,0,0,0,4885.535,1.438,0,13.79,24.805,223.697,23.813,221.572,24.582,-0.811,24.185,221.745,24.494,0.302,833.372,40.845,17.517,31.249,-22.768,25.07,35.287,10.705,0,1,-0.001,-1.723,2.653,-0.692,-4.848,0.004,0.003,31.107,32.312,32.964,34.594,35.205,35.4,30.572,30.985,30.717,34.393,35.059,35.13,29.934,30.489,29.988,32.609,30.284,0,0
3760113315,2.108683332,22.62,11.055,15.5,31.571,13.616,15.01,1729.356,0.861,400.298,23.381,14.447,2.544,0,1,0,0,0,4955.705,1.431,0,13.758,24.818,223.716,23.827,221.581,24.583,-0.798,24.218,221.828,24.507,0.283,833.639,40.846,17.526,31.232,-22.769,25.071,35.283,10.7,0,1,-0.001,-1.721,2.659,-0.703,-4.789,0.004,0.003,31.102,32.302,32.943,34.589,35.206,35.404,30.568,30.996,30.715,34.385,35.068,35.124,29.915,30.485,29.975,32.61,30.295,0,0
3760113317,2.13805,22.631,11.06,15.617,31.558,13.61,15.009,1693.032,0.869,400.317,23.387,14.447,2.568,0,1,0,0,0,4943.909,1.456,0,13.721,24.817,223.797,23.821,221.645,24.594,-0.815,24.218,221.833,24.508,0.284,833.317,40.862,17.538,31.221,-22.768,25.115,35.292,10.698,0,1,-0.001,-1.721,2.665,-0.703,-4.793,0.004,0.003,31.107,32.302,32.976,34.597,35.2,35.401,30.562,30.971,30.697,34.374,35.057,35.124,29.906,30.487,29.97,32.615,30.285,0,0
3760113319,2.166649993,22.614,11.03,15.617,31.566,13.6,15.011,1746.252,0.829,400.322,23.349,14.448,2.556,0,1,0,0,0,5973.071,1.419,0,13.874,24.831,223.791,23.821,221.556,24.58,-0.8,24.196,221.764,24.497,0.294,833.362,40.83,17.553,31.229,-22.768,25.116,35.265,10.685,0,1,-0.001,-1.698,2.654,-0.778,-4.855,0.004,0.003,31.103,32.301,32.958,34.594,35.205,35.4,30.558,30.992,30.722,34.385,35.062,35.131,29.912,30.48,29.971,32.613,30.292,0,0
3760113320,2.195549997,22.652,11.067,15.499,31.561,13.602,15.01,1759.74,0.889,400.338,23.36,14.447,2.593,0,1,0,0,0,4923.226,1.41,0,13.622,24.826,223.884,23.856,221.581,24.584,-0.769,24.197,221.776,24.499,0.296,834.269,40.858,17.562,31.237,-22.767,25.112,35.283,10.699,0,1,-0.001,-1.728,2.663,-0.709,-4.834,0.004,0.003,31.115,32.31,32.981,34.595,35.211,35.396,30.547,30.987,30.706,34.386,35.059,35.142,29.921,30.493,29.981,32.611,30.284,0,0
3760113323,2.231849996,22.629,11.072,15.499,31.563,13.613,15.01,1738.547,0.904,400.315,23.367,14.447,2.645,0,1,0,0,0,4907.117,1.418,0,13.44,24.856,223.852,23.805,221.627,24.591,-0.827,24.189,221.836,24.508,0.313,833.296,40.829,17.559,31.251,-22.768,25.114,35.27,10.679,0,1,-0.001,-1.746,2.648,-0.663,-4.784,0.004,0.003,31.114,32.312,32.973,34.585,35.21,35.401,30.556,30.991,30.709,34.375,35.072,35.143,29.915,30.497,29.974,32.616,30.291,0,0
3760113324,2.261083333,22.654,11.019,15.616,31.602,13.597,15.011,1740.334,0.88,400.308,23.381,14.446,2.533,0,1,0,0,0,4921.363,1.406,0,13.822,24.856,224.042,23.82,221.642,24.593,-0.814,24.21,221.732,24.492,0.276,833.523,40.837,17.509,31.24,-22.768,25.103,35.267,10.674,0,1,-0.001,-1.748,2.654,-0.864,-4.934,0.004,0.003,31.102,32.311,32.97,34.612,35.23,35.421,30.567,30.992,30.727,34.404,35.092,35.144,29.907,30.488,29.981,32.612,30.283,0,0
3760113326,2.290099994,22.632,11.08,15.617,31.555,13.602,15.01,1720.944,0.882,400.299,23.383,14.447,2.636,0,1,0,0,0,4900.332,1.416,0,13.614,24.867,224.039,23.814,221.672,24.598,-0.825,24.212,221.768,24.497,0.279,833.35,40.858,17.525,31.26,-22.769,25.16,35.276,10.678,0,1,-0.001,-1.714,2.653,-0.644,-4.824,0.004,0.003,31.104,32.304,32.977,34.617,35.221,35.425,30.577,30.998,30.718,34.4,35.097,35.153,29.903,30.491,29.981,32.618,30.281,0,0
3760113328,2.325149997,22.594,11.062,15.616,31.567,13.615,15.009,1737.972,0.86,400.325,23.399,14.447,2.585,0,1,0,0,0,4917.268,1.431,0,13.797,24.867,224.111,23.826,221.602,24.587,-0.803,24.195,221.831,24.507,0.306,833.413,40.815,17.541,31.248,-22.768,25.135,35.267,10.68,0,1,-0.001,-1.716,2.645,-0.648,-4.783,0.004,0.003,31.112,32.31,32.984,34.625,35.234,35.425,30.576,31.004,30.73,34.415,35.103,35.155,29.908,30.5,29.995,32.603,30.288,0,0
3760113330,2.355066665,22.601,11.024,15.5,31.567,13.607,15.01,1742.658,0.879,400.315,23.353,14.447,2.656,0,1,0,0,0,4942.934,1.412,0,13.442,24.873,224.111,23.828,221.563,24.581,-0.794,24.181,221.814,24.505,0.318,833.856,40.842,17.572,31.253,-22.769,25.196,35.266,10.686,0,1,-0.001,-1.752,2.652,-0.776,-4.821,0.004,0.003,31.109,32.325,32.983,34.623,35.231,35.411,30.575,30.997,30.721,34.41,35.094,35.149,29.918,30.489,29.99,32.608,30.275,0,0
3760113332,2.391816664,22.601,11.032,15.617,31.564,13.621,15.01,1703.027,0.885,400.308,23.381,14.447,2.67,0,1,0,0,0,4910.284,1.459,0,13.707,24.881,224.149,23.831,221.618,24.589,-0.8,24.193,221.795,24.502,0.302,833.303,40.802,17.524,31.248,-22.769,25.197,35.26,10.671,0,1,-0.001,-1.761,2.641,-0.75,-4.751,0.004,0.003,31.115,32.324,32.983,34.628,35.243,35.436,30.588,31.004,30.726,34.418,35.097,35.155,29.926,30.498,29.99,32.604,30.282,0,0
3760113334,2.428049994,22.654,11.065,15.501,31.581,13.614,15.01,1716.422,0.84,400.307,23.367,14.447,2.699,0,1,0,0,0,5977.832,1.408,0,13.31,24.896,224.197,23.82,221.6,24.587,-0.808,24.209,221.797,24.502,0.287,833.772,40.853,17.518,31.243,-22.769,25.169,35.278,10.691,0,1,-0.001,-1.695,2.658,-0.719,-4.814,0.004,0.003,31.116,32.328,33.005,34.621,35.234,35.431,30.594,31.01,30.733,34.408,35.094,35.153,29.926,30.5,30,32.605,30.285,0,0
3760113336,2.462966665,22.649,11.079,15.617,31.57,13.596,15.01,1700.372,0.855,400.323,23.36,14.447,2.595,0,1,0,0,0,4903.387,1.432,0,13.647,24.901,224.293,23.814,221.613,24.589,-0.816,24.211,221.772,24.498,0.281,833.272,40.809,17.475,31.272,-22.768,25.201,35.264,10.675,0,1,-0.001,-1.686,2.636,-0.669,-4.88,0.004,0.003,31.131,32.33,32.988,34.627,35.253,35.441,30.589,31.007,30.735,34.427,35.102,35.171,29.926,30.504,29.999,32.606,30.29,0,0
3760113338,2.494383327,22.616,11.081,15.617,31.58,13.608,15.011,1725.481,0.837,400.315,23.365,14.447,2.566,0,1,0,0,0,4944.545,1.425,0,13.491,24.908,224.327,23.808,221.663,24.597,-0.83,24.204,221.749,24.494,0.285,833.388,40.822,17.549,31.265,-22.769,25.172,35.274,10.678,0,1,-0.001,-1.678,2.642,-0.618,-4.838,0.004,0.003,31.139,32.34,33.005,34.619,35.237,35.435,30.583,31.012,30.743,34.42,35.075,35.158,29.922,30.51,29.999,32.61,30.289,0,0
3760113340,2.524433327,22.65,11.045,15.617,31.573,13.591,15.01,1758.025,0.865,400.315,23.364,14.447,2.611,0,1,0,0,0,4933.728,1.439,0,13.325,24.921,224.374,23.806,221.678,24.599,-0.834,24.204,221.803,24.503,0.293,832.976,40.831,17.5,31.252,-22.769,25.146,35.278,10.679,0,1,-0.001,-1.714,2.647,-0.775,-4.908,0.004,0.003,31.119,32.331,32.997,34.615,35.234,35.426,30.581,31.006,30.737,34.43,35.093,35.159,29.923,30.507,30.011,32.602,30.29,0,0
3760113342,2.559566665,22.644,11.019,15.617,31.571,13.614,15.009,1764.317,0.902,400.309,23.367,14.448,2.616,0,1,0,0,0,4956.345,1.41,0,13.255,24.921,224.456,23.813,221.57,24.582,-0.811,24.172,221.848,24.51,0.332,833.282,40.858,17.531,31.256,-22.768,25.142,35.259,10.678,0,1,-0.001,-1.781,2.654,-0.852,-4.798,0.004,0.003,31.141,32.341,33.006,34.617,35.24,35.432,30.589,31.008,30.746,34.426,35.08,35.158,29.933,30.516,30.011,32.601,30.276,0,0
3760113344,2.595083332,22.637,11.05,15.618,31.588,13.582,15.01,1748.844,0.91,400.348,23.358,14.448,2.607,0,1,0,0,0,4908.153,1.424,0,13.229,24.94,224.457,23.799,221.638,24.593,-0.836,24.189,221.78,24.5,0.305,833.495,40.86,17.525,31.252,-22.769,25.145,35.259,10.666,0,1,-0.001,-1.742,2.657,-0.743,-4.98,0.004,0.003,31.126,32.333,32.997,34.622,35.246,35.428,30.593,31.01,30.748,34.42,35.077,35.149,29.925,30.512,30,32.598,30.284,0,0
3760113346,2.629299998,22.612,11.037,15.5,31.589,13.59,15.009,1683.201,0.892,400.33,23.389,14.447,2.586,0,1,0,0,0,4931.589,1.414,0,13.266,24.936,224.572,23.804,221.606,24.588,-0.826,24.188,221.729,24.491,0.298,833.258,40.857,17.472,31.273,-22.769,25.16,35.271,10.684,0,1,-0.001,-1.741,2.649,-0.749,-4.945,0.004,0.003,31.144,32.35,33.004,34.616,35.242,35.421,30.598,31.013,30.739,34.417,35.086,35.163,29.943,30.533,30.004,32.6,30.298,0,0
3760113349,2.666266664,22.639,11.065,15.5,31.556,13.615,15.01,1724.899,0.817,400.308,23.348,14.447,2.549,0,1,0,0,0,4914.183,1.409,0,13.675,24.938,224.552,23.805,221.563,24.581,-0.817,24.192,221.741,24.493,0.295,833.308,40.867,17.526,31.257,-22.768,25.133,35.287,10.706,0,1,-0.001,-1.676,2.656,-0.697,-4.762,0.004,0.003,31.122,32.323,32.982,34.609,35.242,35.408,30.584,31.002,30.736,34.411,35.077,35.133,29.926,30.503,29.995,32.608,30.296,0,0
3760113351,2.696683327,22.646,11.03,15.503,31.574,13.613,15.009,1689.81,0.864,400.323,23.37,14.448,2.562,0,1,0,0,0,4906.124,1.438,0,13.307,24.961,224.563,23.799,221.531,24.576,-0.818,24.193,221.768,24.498,0.298,834.175,40.855,17.512,31.25,-22.768,25.12,35.261,10.686,0,1,-0.001,-1.74,2.658,-0.82,-4.805,0.004,0.003,31.132,32.334,32.993,34.607,35.245,35.418,30.588,31.014,30.743,34.41,35.077,35.138,29.927,30.502,29.999,32.603,30.294,0,0
3760113352,2.720583328,22.626,11.025,15.5,31.573,13.599,15.01,1689.808,0.825,400.339,23.358,14.446,2.526,0,1,0,0,0,4955.552,1.423,0,13.284,24.949,224.71,23.809,221.472,24.566,-0.799,24.213,221.668,24.482,0.262,833.353,40.856,17.537,31.254,-22.768,25.057,35.279,10.713,0,1,-0.001,-1.697,2.654,-0.807,-4.87,0.004,0.003,31.131,32.334,33.001,34.597,35.224,35.402,30.577,31.005,30.741,34.395,35.071,35.127,29.947,30.514,30.002,32.608,30.293,0,0
3760113354,2.756299996,22.631,11.03,15.617,31.574,13.618,15.009,1734.521,0.884,400.288,23.376,14.446,2.691,0,1,0,0,0,4955.548,1.433,0,13.524,24.95,224.631,23.793,221.612,24.588,-0.837,24.192,221.696,24.486,0.288,833.437,40.856,17.564,31.253,-22.768,25.056,35.289,10.701,0,1,-0.001,-1.708,2.655,-0.798,-4.778,0.004,0.003,31.122,32.325,32.993,34.603,35.231,35.405,30.586,31.004,30.737,34.395,35.088,35.136,29.938,30.508,30.001,32.609,30.292,0,0
3760113355,2.779716667,22.635,11.057,15.618,31.586,13.605,15.01,1734.582,0.875,400.282,23.373,14.448,2.675,0,1,0,0,0,4946.373,1.414,0,13.23,24.963,224.642,23.817,221.529,24.575,-0.8,24.209,221.773,24.498,0.283,834.076,40.863,17.493,31.269,-22.768,25.06,35.273,10.698,0,1,-0.001,-1.725,2.655,-0.72,-4.87,0.004,0.003,31.121,32.327,32.998,34.609,35.232,35.412,30.59,31.017,30.733,34.397,35.074,35.142,29.937,30.506,29.992,32.607,30.278,0,0
3760113357,2.809566665,22.645,11.063,15.616,31.574,13.61,15.01,1747.653,0.873,400.332,23.357,14.446,2.534,0,1,0,0,0,4946.497,1.402,0,13.261,24.965,224.722,23.814,221.53,24.576,-0.803,24.185,221.738,24.493,0.302,833.246,40.863,17.506,31.269,-22.769,25.072,35.266,10.69,0,1,-0.001,-1.724,2.652,-0.71,-4.819,0.004,0.003,31.126,32.322,32.994,34.606,35.24,35.421,30.605,31.015,30.744,34.401,35.085,35.151,29.938,30.5,30.005,32.601,30.293,0,0
3760113359,2.8443,22.623,11.088,15.617,31.564,13.624,15.011,1747.909,0.89,400.291,23.396,14.446,2.637,0,1,0,0,0,4893.736,1.412,0,13.558,24.964,224.733,23.796,221.564,24.581,-0.826,24.172,221.794,24.501,0.323,833.374,40.853,17.524,31.252,-22.769,25.072,35.27,10.689,0,1,-0.001,-1.731,2.654,-0.602,-4.736,0.004,0.003,31.124,32.32,32.983,34.602,35.231,35.406,30.586,31.003,30.727,34.401,35.089,35.14,29.934,30.491,29.999,32.601,30.29,0,0
3760113361,2.873299996,22.634,11.078,15.616,31.566,13.617,15.008,1740.64,0.891,400.3,23.391,14.446,2.7,0,1,0,0,0,4910.753,1.416,0,13.674,24.969,224.729,23.815,221.49,24.569,-0.795,24.181,221.77,24.498,0.311,833.594,40.846,17.563,31.259,-22.768,25.048,35.264,10.695,0,1,-0.001,-1.733,2.651,-0.648,-4.768,0.004,0.003,31.119,32.317,32.978,34.615,35.237,35.403,30.582,31.011,30.744,34.396,35.07,35.132,29.933,30.491,29.984,32.603,30.302,0,0
3760113363,2.903233329,22.624,11.01,15.617,31.582,13.599,15.01,1738.587,0.882,400.276,23.381,14.446,2.652,0,1,0,0,0,4918.873,1.427,0,13.261,24.98,224.759,23.786,221.542,24.577,-0.833,24.195,221.755,24.495,0.294,833.617,40.844,17.517,31.229,-22.769,25.105,35.283,10.706,0,1,-0.001,-1.758,2.658,-0.852,-4.884,0.004,0.003,31.133,32.319,32.992,34.601,35.215,35.403,30.56,30.994,30.735,34.388,35.069,35.143,29.935,30.484,29.992,32.606,30.296,0,0
3760113364,2.926783331,22.62,11.052,15.617,31.592,13.59,15.009,1738.638,0.88,400.299,23.381,14.446,2.598,0,1,0,0,0,4937.28,1.423,0,13.246,24.983,224.831,23.798,221.626,24.591,-0.834,24.173,221.715,24.489,0.31,833.694,40.9,17.508,31.247,-22.769,25.104,35.293,10.703,0,1,-0.001,-1.722,2.67,-0.713,-4.946,0.004,0.003,31.113,32.317,32.987,34.61,35.23,35.428,30.594,31.007,30.736,34.398,35.082,35.119,29.926,30.481,29.969,32.603,30.3,0,0
