Time elapsed (s),Time Elapsed(min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760117988,0,22.657,11.072,15.5,33.961,14.486,15.01,1728.545,0.843,400.156,23.403,14.443,0,0,1,0,0,0,4951.591,1.415,0,9.846,26.172,232.538,23.46,220.329,24.384,-0.965,23.958,220.775,24.339,0.375,1763.082,40.865,20.661,35.267,-21.991,30.054,37.125,12.741,0,1,-0.001,-2.331,3.274,-0.695,-4.967,0.004,0.003,34.017,35.095,35.591,36.046,36.922,37.143,33.594,34.37,34.16,36.028,36.935,36.871,32.852,33.911,33.303,35.114,32.333,0,0
3760117990,0.035416667,22.654,11.066,15.5,33.977,14.494,15.01,1738.505,0.855,400.198,23.407,14.441,0,0,1,0,0,0,4939.776,1.402,0,10.077,26.174,232.531,23.473,220.356,24.388,-0.957,23.961,220.837,24.349,0.382,1763.382,40.869,20.725,35.284,-21.991,30.092,37.103,12.715,0,1,-0.001,-2.354,3.267,-0.71,-4.956,0.004,0.003,34.034,35.099,35.591,36.039,36.921,37.127,33.575,34.37,34.158,36.015,36.931,36.875,32.865,33.924,33.303,35.101,32.324,0,0
3760117992,0.065016667,22.679,11.106,15.5,33.973,14.484,15.01,1743.089,0.866,400.156,23.395,14.442,0,0,1,0,0,0,4918.05,1.413,0,10.139,26.174,232.539,23.507,220.361,24.389,-0.923,23.942,220.875,24.355,0.406,1762.322,40.884,20.665,35.273,-21.991,30.097,37.102,12.713,0,1,-0.001,-2.334,3.28,-0.617,-5.001,0.004,0.003,34.016,35.083,35.58,36.026,36.908,37.134,33.565,34.37,34.147,36.017,36.931,36.866,32.855,33.906,33.297,35.1,32.346,0,0
3760117994,0.099650002,22.671,11.084,15.5,33.959,14.509,15.01,1693.821,0.871,400.175,23.406,14.441,0,0,1,0,0,0,4936.796,1.427,0,10.088,26.171,232.54,23.495,220.397,24.395,-0.941,23.952,220.77,24.338,0.38,1764.235,40.881,20.673,35.271,-21.991,30.132,37.106,12.712,0,1,-0.001,-2.374,3.283,-0.676,-4.847,0.004,0.003,34.037,35.097,35.601,36.029,36.906,37.133,33.581,34.366,34.157,36.018,36.935,36.878,32.865,33.922,33.304,35.112,32.348,0,0
3760117996,0.134449999,22.678,11.126,15.499,33.956,14.486,15.01,1734.722,0.816,400.141,23.401,14.442,0,0,1,0,0,0,4961.091,1.412,0,9.836,26.159,232.524,23.459,220.42,24.398,-0.98,23.948,220.804,24.344,0.39,1763.275,40.891,20.681,35.271,-21.991,30.138,37.114,12.716,0,1,-0.001,-2.262,3.287,-0.552,-4.959,0.004,0.003,34.037,35.104,35.604,36.033,36.909,37.136,33.582,34.374,34.158,36.031,36.934,36.871,32.858,33.926,33.304,35.114,32.343,0,0
3760117998,0.163999995,22.672,11.108,15.5,33.951,14.49,15.01,1757.241,0.862,400.18,23.396,14.441,0,0,1,0,0,0,4934.706,1.41,0,10.093,26.178,232.447,23.46,220.356,24.388,-0.969,23.93,220.797,24.343,0.407,1763.592,40.868,20.666,35.278,-21.991,30.103,37.121,12.733,0,1,-0.001,-2.332,3.27,-0.599,-4.924,0.004,0.003,34.037,35.092,35.606,36.032,36.902,37.126,33.567,34.367,34.138,36.007,36.912,36.865,32.863,33.919,33.301,35.111,32.353,0,0
3760118000,0.199883334,22.662,11.132,15.5,33.949,14.497,15.009,1741.571,0.887,400.139,23.408,14.441,0,0,1,0,0,0,4932.387,1.422,0,10.11,26.178,232.566,23.469,220.306,24.38,-0.952,23.935,220.853,24.351,0.41,1764.315,40.891,20.703,35.255,-21.99,30.097,37.115,12.735,0,1,-0.001,-2.351,3.298,-0.51,-4.888,0.004,0.003,34.013,35.084,35.59,36.019,36.896,37.11,33.575,34.365,34.144,36.001,36.917,36.842,32.847,33.909,33.29,35.109,32.343,0,0
3760118003,0.237299999,22.657,11.102,15.5,33.95,14.498,15.01,1720.705,0.869,400.138,23.393,14.442,0,0,1,0,0,0,4952.718,1.435,0,9.991,26.176,232.57,23.485,220.301,24.379,-0.936,23.961,220.825,24.347,0.38,1765.022,40.87,20.771,35.271,-21.99,30.1,37.116,12.736,0,1,-0.001,-2.351,3.278,-0.599,-4.887,0.004,0.003,34.022,35.073,35.604,36.03,36.893,37.101,33.567,34.357,34.143,35.997,36.915,36.855,32.843,33.914,33.285,35.119,32.35,0,0
3760118004,0.263233328,22.651,11.067,15.499,33.962,14.483,15.01,1720.763,0.846,400.181,23.389,14.442,0,0,1,0,0,0,4974.345,1.424,0,9.981,26.169,232.554,23.492,220.378,24.392,-0.941,23.954,220.819,24.346,0.386,1764.459,40.856,20.728,35.261,-21.991,30.076,37.132,12.74,0,1,-0.001,-2.335,3.275,-0.703,-4.985,0.004,0.003,34.02,35.084,35.597,36.019,36.893,37.101,33.565,34.364,34.132,36.002,36.908,36.845,32.852,33.912,33.295,35.119,32.345,0,0
3760118006,0.300333333,22.671,11.09,15.5,33.957,14.504,15.009,1735.224,0.874,400.189,23.412,14.441,0,0,1,0,0,0,4974.464,1.428,0,10.024,26.171,232.506,23.475,220.393,24.394,-0.96,24.004,220.85,24.351,0.341,1764.441,40.877,20.731,35.284,-21.99,30.075,37.121,12.727,0,1,-0.001,-2.335,3.273,-0.654,-4.871,0.004,0.003,34.016,35.073,35.59,36.018,36.877,37.112,33.566,34.35,34.125,35.995,36.906,36.836,32.835,33.91,33.283,35.114,32.342,0,0
3760118008,0.335799996,22.643,11.075,15.5,33.943,14.497,15.01,1747.298,0.862,400.148,23.403,14.442,0,0,1,0,0,0,4963.32,1.437,0,9.739,26.174,232.522,23.477,220.363,24.389,-0.954,23.955,220.78,24.34,0.379,1762.926,40.885,20.631,35.275,-21.991,30.067,37.117,12.728,0,1,-0.001,-2.359,3.281,-0.665,-4.88,0.004,0.003,34.027,35.078,35.587,36.035,36.905,37.116,33.584,34.368,34.145,36.016,36.93,36.855,32.857,33.901,33.3,35.114,32.341,0,0
3760118011,0.371449995,22.66,11.108,15.5,33.937,14.487,15.009,1687.768,0.876,400.164,23.403,14.441,0,0,1,0,0,0,4977.976,1.421,0,9.886,26.176,232.54,23.47,220.35,24.387,-0.958,23.932,220.779,24.34,0.402,1763.663,40.866,20.754,35.284,-21.991,30.065,37.118,12.73,0,1,-0.001,-2.346,3.266,-0.585,-4.915,0.004,0.003,34.017,35.071,35.575,36.022,36.9,37.107,33.563,34.348,34.126,35.997,36.909,36.852,32.841,33.904,33.286,35.116,32.339,0,0
3760118013,0.407550001,22.664,11.14,15.5,33.954,14.505,15.01,1749.216,0.809,400.14,23.379,14.442,0,0,1,0,0,0,4951.633,1.43,0,9.764,26.171,232.557,23.453,220.336,24.385,-0.973,23.939,220.84,24.349,0.404,1763.448,40.869,20.673,35.284,-21.991,30.082,37.108,12.723,0,1,-0.001,-2.259,3.267,-0.489,-4.859,0.004,0.003,34.022,35.078,35.576,36.013,36.893,37.107,33.545,34.334,34.107,36.002,36.908,36.85,32.848,33.908,33.308,35.114,32.343,0,0
3760118015,0.437283333,22.683,11.111,15.499,33.938,14.485,15.009,1729.179,0.878,400.17,23.395,14.442,0,0,1,0,0,0,4965.718,1.451,0,9.978,26.176,232.521,23.499,220.281,24.376,-0.919,23.938,220.767,24.338,0.394,1764.357,40.785,20.736,35.283,-21.991,30.074,37.116,12.74,0,1,-0.001,-2.346,3.22,-0.604,-4.928,0.004,0.003,34.022,35.092,35.608,36.022,36.896,37.114,33.559,34.347,34.134,36.018,36.912,36.865,32.857,33.918,33.317,35.118,32.35,0,0
3760118016,0.467966668,22.677,11.115,15.5,33.973,14.486,15.01,1721.449,0.856,400.162,23.383,14.441,0,0,1,0,0,0,5001.422,1.407,0,10.019,26.17,232.556,23.486,220.368,24.39,-0.945,23.955,220.772,24.339,0.378,1765.195,40.882,20.685,35.282,-21.991,30.114,37.114,12.724,0,1,-0.001,-2.317,3.279,-0.584,-4.985,0.004,0.003,34.03,35.09,35.604,36.021,36.9,37.124,33.57,34.358,34.142,36.012,36.92,36.857,32.849,33.921,33.313,35.119,32.367,0,0
3760118018,0.497900001,22.688,11.098,15.5,33.964,14.488,15.01,1727.347,0.847,400.149,23.408,14.441,0,0,1,0,0,0,4927.83,1.426,0,10.141,26.161,232.515,23.475,220.309,24.381,-0.947,23.925,220.744,24.334,0.403,1764.604,40.848,20.723,35.284,-21.991,30.074,37.142,12.762,0,1,-0.001,-2.32,3.257,-0.653,-4.958,0.004,0.003,34.027,35.094,35.592,36.028,36.899,37.121,33.552,34.346,34.134,36.007,36.927,36.864,32.839,33.915,33.311,35.123,32.345,0,0
3760118020,0.534016665,22.665,11.138,15.5,33.967,14.504,15.01,1753.461,0.853,400.142,23.387,14.442,0,0,1,0,0,0,4960.227,1.425,0,9.843,26.175,232.461,23.46,220.279,24.376,-0.956,23.94,220.777,24.339,0.393,1765.284,40.865,20.762,35.256,-21.991,30.069,37.135,12.759,0,1,-0.001,-2.312,3.285,-0.496,-4.889,0.004,0.003,34.021,35.082,35.58,36.03,36.909,37.117,33.569,34.349,34.147,36.004,36.921,36.865,32.829,33.908,33.31,35.123,32.35,0,0
3760118022,0.563316663,22.684,11.086,15.5,33.946,14.481,15.01,1764.697,0.883,400.181,23.382,14.44,0,0,1,0,0,0,4957.531,1.438,0,9.882,26.172,232.548,23.504,220.402,24.396,-0.933,23.941,220.723,24.331,0.384,1764.546,40.856,20.724,35.283,-21.991,30.076,37.131,12.736,0,1,-0.001,-2.365,3.262,-0.686,-4.963,0.004,0.003,34.025,35.095,35.606,36.035,36.912,37.119,33.579,34.361,34.157,36.025,36.922,36.885,32.851,33.91,33.306,35.122,32.343,0,0
3760118024,0.593649999,22.659,11.13,15.5,33.956,14.501,15.009,1713.188,0.896,400.133,23.386,14.441,0,0,1,0,0,0,4980.377,1.409,0,10.072,26.173,232.526,23.489,220.349,24.387,-0.939,23.941,220.781,24.34,0.393,1765.11,40.883,20.668,35.266,-21.991,30.079,37.142,12.755,0,1,-0.001,-2.365,3.289,-0.514,-4.883,0.004,0.003,34.016,35.083,35.589,36.05,36.916,37.138,33.585,34.369,34.147,36.033,36.938,36.862,32.846,33.911,33.298,35.124,32.351,0,0
3760118026,0.628549997,22.66,11.118,15.5,33.943,14.484,15.01,1749.408,0.837,400.151,23.384,14.441,0,0,1,0,0,0,4929.926,1.398,0,9.982,26.173,232.534,23.481,220.384,24.393,-0.953,23.953,220.794,24.342,0.383,1764.494,40.866,20.688,35.29,-21.991,30.103,37.13,12.737,0,1,-0.001,-2.292,3.263,-0.553,-4.943,0.004,0.003,34.01,35.092,35.589,36.035,36.9,37.129,33.578,34.364,34.145,36.021,36.927,36.869,32.845,33.909,33.296,35.117,32.341,0,0
3760118028,0.658866668,22.637,11.101,15.5,33.941,14.5,15.01,1706.884,0.878,400.148,23.379,14.441,0,0,1,0,0,0,4911.786,1.406,0,9.751,26.174,232.536,23.494,220.263,24.373,-0.921,23.945,220.856,24.352,0.401,1764.897,40.863,20.708,35.27,-21.992,30.117,37.133,12.76,0,1,-0.001,-2.364,3.275,-0.576,-4.861,0.004,0.003,34.014,35.087,35.593,36.022,36.902,37.122,33.587,34.361,34.142,36.013,36.923,36.868,32.85,33.916,33.307,35.119,32.353,0,0
3760118030,0.687833333,22.677,11.101,15.5,33.968,14.48,15.01,1749.886,0.831,400.159,23.381,14.442,0,0,1,0,0,0,4924.425,1.43,0,9.842,26.169,232.545,23.49,220.299,24.379,-0.93,23.966,220.732,24.332,0.36,1764.251,40.855,20.664,35.265,-21.991,30.134,37.124,12.745,0,1,-0.001,-2.291,3.271,-0.63,-5.01,0.004,0.003,34.015,35.096,35.601,36.028,36.909,37.12,33.575,34.361,34.15,36.019,36.924,36.867,32.854,33.918,33.303,35.126,32.358,0,0
3760118031,0.717166662,22.623,11.118,15.5,33.939,14.517,15.01,1763.79,0.879,400.172,23.404,14.441,0,0,1,0,0,0,4965.764,1.404,0,9.695,26.171,232.512,23.5,220.328,24.384,-0.925,23.945,220.793,24.342,0.391,1763.559,40.892,20.756,35.288,-21.99,30.121,37.125,12.741,0,1,-0.001,-2.366,3.279,-0.504,-4.772,0.004,0.003,34.028,35.085,35.599,36.037,36.91,37.113,33.578,34.368,34.138,36.015,36.914,36.862,32.84,33.915,33.301,35.122,32.363,0,0
3760118033,0.746499999,22.647,11.082,15.498,33.965,14.477,15.01,1744.57,0.895,400.149,23.392,14.442,0,0,1,0,0,0,4921.149,1.431,0,10.026,26.179,232.524,23.485,220.319,24.382,-0.939,23.927,220.797,24.342,0.409,1765.811,40.881,20.727,35.265,-21.992,30.101,37.13,12.747,0,1,-0.001,-2.379,3.29,-0.65,-5.02,0.004,0.003,34.017,35.106,35.595,36.045,36.907,37.12,33.582,34.365,34.147,36.027,36.922,36.871,32.834,33.92,33.307,35.121,32.351,0,0
3760118035,0.784950002,22.668,11.066,15.5,33.942,14.512,15.01,1759.93,0.873,400.187,23.383,14.442,0,0,1,0,0,0,4967.67,1.4,0,9.726,26.173,232.573,23.474,220.35,24.387,-0.955,23.939,220.748,24.335,0.39,1766.166,40.874,20.702,35.285,-21.992,30.113,37.118,12.731,0,1,-0.001,-2.389,3.275,-0.726,-4.807,0.004,0.003,34.023,35.109,35.586,36.033,36.918,37.131,33.58,34.362,34.143,36.02,36.92,36.869,32.854,33.924,33.304,35.12,32.34,0,0
3760118037,0.808783333,22.681,11.129,15.5,33.96,14.502,15.01,1760.021,0.891,400.173,23.425,14.443,0,0,1,0,0,0,4914.925,1.424,0,9.738,26.175,232.532,23.469,220.376,24.391,-0.963,23.95,220.967,24.37,0.413,1764.581,40.884,20.737,35.291,-21.991,30.106,37.103,12.711,0,1,-0.001,-2.36,3.274,-0.548,-4.891,0.004,0.003,34.016,35.091,35.577,36.056,36.94,37.141,33.587,34.381,34.157,36.03,36.948,36.863,32.848,33.912,33.296,35.112,32.357,0,0
3760118039,0.843766665,22.678,11.133,15.5,33.953,14.506,15.011,1783.925,0.884,400.194,23.384,14.443,0,0,1,0,0,0,4915.103,1.413,0,9.963,26.174,232.551,23.476,220.329,24.384,-0.949,23.952,220.92,24.362,0.404,1764.569,40.866,20.725,35.273,-21.991,30.1,37.124,12.74,0,1,-0.001,-2.361,3.274,-0.532,-4.859,0.004,0.003,34.03,35.101,35.604,36.045,36.924,37.122,33.589,34.368,34.147,36.016,36.941,36.87,32.855,33.925,33.304,35.116,32.35,0,0
3760118041,0.878899995,22.647,11.129,15.5,33.933,14.49,15.01,1737.62,0.918,400.202,23.374,14.441,0,0,1,0,0,0,4937.551,1.407,0,10.099,26.166,232.539,23.475,220.251,24.372,-0.938,23.932,220.855,24.352,0.414,1765.836,40.879,20.775,35.276,-21.991,30.099,37.124,12.752,0,1,-0.001,-2.384,3.282,-0.502,-4.895,0.004,0.003,34.027,35.1,35.601,36.04,36.925,37.125,33.577,34.365,34.154,36.021,36.937,36.873,32.851,33.924,33.302,35.119,32.355,0,0
3760118043,0.910049995,22.663,11.122,15.5,33.93,14.516,15.009,1729.763,0.865,400.149,23.405,14.441,0,0,1,0,0,0,4926.711,1.393,0,9.893,26.167,232.487,23.476,220.272,24.375,-0.94,23.948,220.807,24.344,0.389,1764.555,40.853,20.669,35.281,-21.991,30.077,37.121,12.746,0,1,-0.001,-2.346,3.262,-0.545,-4.759,0.004,0.003,34.032,35.098,35.595,36.058,36.928,37.124,33.575,34.371,34.163,36.03,36.948,36.869,32.85,33.918,33.298,35.117,32.343,0,0
3760118045,0.945799994,22.636,11.127,15.5,33.936,14.508,15.01,1706.1,0.856,400.142,23.372,14.442,0,0,1,0,0,0,4902.801,1.421,0,9.672,26.188,232.495,23.465,220.243,24.37,-0.947,23.94,220.75,24.335,0.388,1763.344,40.865,20.782,35.251,-21.991,30.065,37.127,12.757,0,1,-0.001,-2.326,3.284,-0.492,-4.813,0.004,0.003,34.018,35.099,35.594,36.029,36.921,37.129,33.588,34.36,34.154,36.013,36.936,36.874,32.848,33.909,33.29,35.114,32.346,0,0
3760118047,0.976466664,22.696,11.12,15.617,33.956,14.507,15.008,1726.401,0.83,400.162,23.376,14.443,0,0,1,0,0,0,4950.318,1.416,0,9.984,26.171,232.633,23.485,220.357,24.388,-0.945,23.962,220.805,24.344,0.375,1765.566,40.868,20.778,35.267,-21.992,30.064,37.114,12.726,0,1,-0.001,-2.298,3.28,-0.596,-4.855,0.004,0.003,34.03,35.101,35.602,36.041,36.914,37.112,33.579,34.367,34.148,36.01,36.939,36.873,32.862,33.917,33.294,35.113,32.356,0,0
3760118049,1.012283333,22.669,11.113,15.5,33.957,14.519,15.01,1745.047,0.852,400.2,23.41,14.442,0,0,1,0,0,0,4943.021,1.428,0,10.049,26.187,232.522,23.492,220.343,24.386,-0.935,23.933,220.792,24.342,0.402,1764.124,40.86,20.735,35.279,-21.991,30.097,37.121,12.734,0,1,-0.001,-2.339,3.266,-0.581,-4.798,0.004,0.003,34.031,35.109,35.626,36.041,36.914,37.128,33.583,34.38,34.157,36.027,36.93,36.855,32.87,33.929,33.305,35.117,32.342,0,0
3760118051,1.041849995,22.669,11.111,15.617,33.976,14.492,15.01,1759.217,0.873,400.183,23.377,14.441,0,0,1,0,0,0,4962.758,1.413,0,9.957,26.173,232.626,23.457,220.329,24.384,-0.968,23.937,220.772,24.339,0.395,1764.569,40.851,20.723,35.262,-21.991,30.094,37.116,12.732,0,1,-0.001,-2.345,3.271,-0.587,-4.961,0.004,0.003,34.014,35.093,35.601,36.051,36.925,37.127,33.591,34.384,34.164,36.034,36.931,36.85,32.848,33.918,33.294,35.105,32.347,0,0
3760118053,1.077416666,22.682,11.132,15.5,33.934,14.518,15.01,1735.956,0.89,400.139,23.399,14.443,0,0,1,0,0,0,4936.947,1.421,0,10.077,26.178,232.536,23.484,220.345,24.386,-0.943,23.926,220.86,24.353,0.42,1764.471,40.866,20.676,35.263,-21.991,30.094,37.122,12.735,0,1,-0.001,-2.37,3.28,-0.539,-4.76,0.004,0.003,34.031,35.09,35.599,36.039,36.921,37.138,33.581,34.38,34.162,36.026,36.935,36.853,32.849,33.911,33.294,35.108,32.34,0,0
3760118055,1.107599998,22.655,11.134,15.499,33.938,14.498,15.01,1730.57,0.863,400.198,23.376,14.443,0,0,1,0,0,0,4950.071,1.43,0,9.901,26.187,232.566,23.498,220.328,24.384,-0.927,23.95,220.782,24.34,0.385,1764.186,40.861,20.66,35.28,-21.991,30.114,37.115,12.731,0,1,-0.001,-2.322,3.266,-0.496,-4.869,0.004,0.003,34.027,35.093,35.605,36.052,36.913,37.127,33.587,34.375,34.153,36.02,36.924,36.856,32.861,33.916,33.289,35.11,32.337,0,0
3760118057,1.143433332,22.67,11.128,15.617,33.949,14.499,15.009,1750.616,0.857,400.209,23.43,14.442,0,0,1,0,0,0,4966.348,1.424,0,9.811,26.175,232.623,23.46,220.391,24.394,-0.975,23.947,220.86,24.353,0.4,1763.754,40.836,20.686,35.28,-21.991,30.071,37.115,12.722,0,1,-0.001,-2.32,3.251,-0.535,-4.883,0.004,0.003,34.036,35.085,35.598,36.033,36.905,37.123,33.577,34.363,34.147,36.009,36.908,36.859,32.842,33.901,33.298,35.11,32.338,0,0
3760118059,1.179733332,22.679,11.115,15.5,33.963,14.489,15.01,1739.755,0.88,400.188,23.402,14.443,0,0,1,0,0,0,4956.222,1.412,0,9.696,26.179,232.548,23.462,220.436,24.401,-0.98,23.97,220.797,24.343,0.367,1764.572,40.854,20.724,35.264,-21.991,30.071,37.118,12.717,0,1,-0.001,-2.348,3.272,-0.591,-4.959,0.004,0.003,34.026,35.097,35.59,36.043,36.914,37.137,33.577,34.365,34.156,36.008,36.93,36.851,32.852,33.913,33.283,35.107,32.341,0,0
3760118061,1.210149995,22.671,11.088,15.501,33.949,14.496,15.009,1734.021,0.868,400.214,23.369,14.442,0,0,1,0,0,0,4934.931,1.414,0,10.125,26.189,232.574,23.463,220.3,24.38,-0.957,23.926,220.714,24.33,0.398,1764.522,40.831,20.653,35.276,-21.992,30.098,37.119,12.74,0,1,-0.001,-2.357,3.251,-0.662,-4.896,0.004,0.003,34.032,35.094,35.592,36.04,36.911,37.13,33.585,34.383,34.156,36.036,36.93,36.856,32.848,33.915,33.285,35.111,32.34,0,0
3760118063,1.239183331,22.692,11.118,15.617,33.97,14.479,15.01,1752.228,0.861,400.172,23.386,14.441,0,0,1,0,0,0,4939.571,1.404,0,9.958,26.179,232.637,23.476,220.35,24.387,-0.953,23.943,220.733,24.332,0.383,1764.863,40.879,20.798,35.266,-21.992,30.093,37.12,12.733,0,1,-0.001,-2.316,3.286,-0.595,-5.014,0.004,0.003,34.032,35.089,35.602,36.049,36.92,37.134,33.573,34.373,34.159,36.017,36.927,36.852,32.849,33.896,33.286,35.112,32.352,0,0
3760118064,1.268883332,22.678,11.093,15.5,33.971,14.512,15.01,1757.486,0.881,400.139,23.402,14.442,0,0,1,0,0,0,4921.97,1.436,0,10.153,26.174,232.576,23.475,220.326,24.383,-0.95,23.949,220.821,24.346,0.391,1764.712,40.868,20.749,35.295,-21.993,30.221,37.121,12.737,0,1,-0.001,-2.383,3.262,-0.657,-4.858,0.004,0.003,34.018,35.086,35.597,36.046,36.91,37.126,33.566,34.37,34.145,36.002,36.933,36.85,32.858,33.907,33.292,35.103,32.357,0,0
3760118066,1.299216668,22.709,11.1,15.499,33.989,14.481,15.01,1726.686,0.888,400.189,23.404,14.443,0,0,1,0,0,0,4976.42,1.428,0,9.848,26.182,232.544,23.494,220.327,24.384,-0.931,23.945,220.782,24.34,0.389,1765.894,40.856,20.777,35.265,-21.991,30.076,37.109,12.726,0,1,-0.001,-2.361,3.275,-0.676,-5.046,0.004,0.003,34.037,35.092,35.592,36.035,36.901,37.116,33.566,34.374,34.148,35.997,36.92,36.853,32.859,33.913,33.297,35.105,32.346,0,0
3760118068,1.335283335,22.691,11.102,15.5,33.946,14.522,15.01,1734.296,0.853,400.202,23.386,14.444,0,0,1,0,0,0,4963.817,1.41,0,10.085,26.182,232.595,23.474,220.349,24.387,-0.954,23.946,220.834,24.349,0.396,1765.858,40.892,20.765,35.246,-21.991,30.127,37.116,12.729,0,1,-0.001,-2.349,3.307,-0.649,-4.769,0.004,0.003,34.034,35.1,35.593,36.043,36.911,37.124,33.573,34.377,34.148,36.004,36.926,36.859,32.852,33.912,33.294,35.103,32.346,0,0
3760118070,1.366133332,22.629,11.089,15.5,33.962,14.491,15.01,1751.616,0.861,400.22,23.385,14.441,0,0,1,0,0,0,4930.947,1.436,0,10.058,26.186,232.594,23.46,220.337,24.385,-0.967,23.946,220.788,24.341,0.39,1765.974,40.856,20.725,35.264,-21.991,30.114,37.113,12.728,0,1,-0.001,-2.345,3.276,-0.603,-4.941,0.004,0.003,34.017,35.077,35.586,36.021,36.898,37.117,33.568,34.357,34.139,35.999,36.922,36.843,32.853,33.895,33.292,35.107,32.359,0,0
3760118072,1.398133334,22.655,11.085,15.5,33.963,14.499,15.01,1729.184,0.881,400.148,23.378,14.441,0,0,1,0,0,0,4977.678,1.423,0,9.718,26.167,232.62,23.479,220.362,24.389,-0.952,23.948,220.78,24.34,0.386,1765.889,40.86,20.731,35.276,-21.991,30.114,37.11,12.721,0,1,-0.001,-2.377,3.271,-0.651,-4.907,0.004,0.003,34.027,35.083,35.564,36.027,36.9,37.125,33.577,34.369,34.141,36.007,36.928,36.85,32.838,33.905,33.28,35.111,32.349,0,0
3760118074,1.428583328,22.657,11.108,15.499,33.943,14.495,15.01,1746.59,0.855,400.158,23.397,14.442,0,0,1,0,0,0,4954.483,1.414,0,9.814,26.192,232.498,23.482,220.352,24.387,-0.946,23.952,220.805,24.344,0.385,1765.169,40.86,20.769,35.276,-21.991,30.074,37.104,12.716,0,1,-0.001,-2.328,3.27,-0.581,-4.894,0.004,0.003,34.03,35.094,35.578,36.02,36.908,37.112,33.58,34.369,34.135,36.001,36.921,36.849,32.855,33.907,33.294,35.108,32.351,0,0
3760118076,1.457533328,22.669,11.133,15.5,33.953,14.508,15.01,1752.709,0.875,400.188,23.385,14.443,0,0,1,0,0,0,4938.362,1.411,0,9.95,26.188,232.659,23.478,220.301,24.379,-0.942,23.939,220.791,24.342,0.397,1763.574,40.876,20.687,35.25,-21.992,30.099,37.111,12.731,0,1,-0.001,-2.345,3.291,-0.519,-4.844,0.004,0.003,34.025,35.092,35.587,36.022,36.899,37.112,33.573,34.353,34.129,35.997,36.921,36.864,32.857,33.916,33.305,35.11,32.354,0,0
3760118078,1.487399999,22.664,11.106,15.5,33.968,14.522,15.01,1735.508,0.882,400.195,23.391,14.442,0,0,1,0,0,0,4933.235,1.416,0,10.061,26.188,232.633,23.468,220.279,24.376,-0.95,23.932,220.799,24.343,0.405,1763.85,40.874,20.708,35.266,-21.991,30.103,37.117,12.741,0,1,-0.001,-2.382,3.281,-0.595,-4.803,0.004,0.003,34.024,35.094,35.571,36.026,36.895,37.099,33.566,34.357,34.142,35.998,36.923,36.852,32.847,33.911,33.295,35.12,32.355,0,0
3760118080,1.523149999,22.648,11.105,15.5,33.941,14.491,15.009,1734.305,0.863,400.172,23.395,14.442,0,0,1,0,0,0,4943.018,1.447,0,9.923,26.197,232.632,23.485,220.4,24.395,-0.952,23.959,220.845,24.35,0.385,1764.497,40.879,20.728,35.261,-21.991,30.116,37.115,12.719,0,1,-0.001,-2.336,3.288,-0.578,-4.907,0.004,0.003,34.026,35.102,35.59,36.022,36.903,37.1,33.564,34.365,34.142,36.002,36.925,36.866,32.847,33.909,33.298,35.114,32.358,0,0
3760118082,1.559533334,22.65,11.086,15.5,33.973,14.497,15.01,1720.405,0.861,400.18,23.383,14.444,0,0,1,0,0,0,4995.271,1.412,0,9.789,26.188,232.692,23.5,220.35,24.387,-0.928,23.941,220.703,24.328,0.38,1765.1,40.857,20.769,35.263,-21.991,30.059,37.113,12.726,0,1,-0.001,-2.351,3.275,-0.642,-4.939,0.004,0.003,34.023,35.093,35.586,36.029,36.896,37.114,33.576,34.354,34.135,36.007,36.926,36.866,32.855,33.91,33.314,35.115,32.345,0,0
