Time elapsed (s),Time Elapsed(min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760108771,1.381433336,20.406,10.146,17.377,28.92,12.538,16.52,1746.688,0.862,401.168,23.644,14.479,1.265,0,1,0,0,0,5895.962,1.428,0,61.121,24.671,222.871,24.224,223.856,24.948,-0.766,24.531,223.513,24.778,0.241,835.67,37.849,17.033,28.65,-22.769,24.039,32.436,7.488,0,0,-0.003,-1.554,2.55,-0.608,-5.006,0.004,0.003,28.465,29.587,30.249,31.783,32.402,32.561,27.992,28.315,28.07,31.599,32.259,32.342,27.358,27.875,27.218,29.864,27.701,0,0
3760108774,1.417883333,20.454,10.129,17.377,28.916,12.531,16.52,1714.153,0.906,401.187,23.623,14.477,1.337,0,1,0,0,0,5870.08,1.43,0,39.896,24.678,222.834,24.192,223.756,24.932,-0.782,24.542,223.603,24.792,0.244,835.351,37.869,17.055,28.641,-22.768,24.079,32.448,7.516,0,0,-0.002,-1.595,2.557,-0.722,-5.031,0.004,0.003,28.473,29.581,30.254,31.811,32.402,32.574,27.997,28.325,28.081,31.603,32.256,32.34,27.357,27.877,27.224,29.864,27.701,0,0
3760108776,1.451183335,20.419,10.122,17.377,28.89,12.541,16.52,1730.047,0.869,401.158,23.623,14.478,1.362,0,1,0,0,0,5872.905,1.445,0,46.925,24.668,222.88,24.202,223.659,24.917,-0.756,24.544,223.508,24.777,0.227,836.17,37.854,17.065,28.668,-22.768,24.094,32.429,7.512,0,0,-0.002,-1.576,2.548,-0.695,-4.938,0.004,0.003,28.455,29.586,30.233,31.791,32.395,32.563,28,28.32,28.078,31.606,32.255,32.328,27.334,27.873,27.223,29.855,27.695,0,0
3760108777,1.480550003,20.446,10.104,17.493,28.914,12.503,16.52,1738.386,0.887,401.178,23.635,14.479,1.341,0,1,0,0,0,5898.124,1.443,0,49.372,24.667,222.82,24.193,223.655,24.916,-0.765,24.532,223.565,24.786,0.247,835.803,37.831,17.062,28.654,-22.768,24.128,32.417,7.5,0,0,-0.002,-1.576,2.544,-0.788,-5.158,0.004,0.002,28.468,29.593,30.247,31.778,32.39,32.546,27.988,28.311,28.071,31.602,32.241,32.337,27.343,27.869,27.241,29.855,27.706,0,0
3760108779,1.514350001,20.474,10.094,17.493,28.888,12.52,16.52,1693.392,0.897,401.183,23.619,14.479,1.241,0,1,0,0,0,5896.112,1.432,0,37.024,24.678,222.813,24.207,223.79,24.937,-0.772,24.555,223.614,24.794,0.233,835.983,37.859,17.063,28.657,-22.767,24.102,32.427,7.489,0,0,-0.002,-1.602,2.552,-0.857,-5.035,0.004,0.003,28.469,29.594,30.246,31.791,32.392,32.556,27.988,28.318,28.087,31.612,32.26,32.343,27.341,27.877,27.234,29.859,27.711,0,0
3760108781,1.542933337,20.471,10.182,17.377,28.914,12.531,16.52,1728.816,0.845,401.193,23.617,14.477,1.31,0,1,0,0,0,5876.477,1.429,0,22.044,24.674,222.881,24.219,223.833,24.944,-0.767,24.557,223.535,24.781,0.218,835.878,37.844,17.016,28.672,-22.768,24.108,32.41,7.465,0,0,-0.001,-1.512,2.543,-0.581,-5.026,0.004,0.003,28.461,29.588,30.242,31.799,32.391,32.558,27.991,28.326,28.074,31.601,32.262,32.335,27.346,27.866,27.221,29.856,27.71,0,0
3760108783,1.571133335,20.454,10.123,17.375,28.905,12.529,16.52,1709.637,0.886,401.147,23.631,14.478,1.29,0,1,0,0,0,5871.575,1.444,0,3.593,24.672,222.856,24.181,223.804,24.939,-0.8,24.544,223.566,24.786,0.236,835.743,37.794,17.035,28.651,-22.768,24.076,32.402,7.463,0,0,0,-1.58,2.535,-0.739,-5.021,0.004,0.003,28.461,29.584,30.242,31.777,32.395,32.546,27.985,28.319,28.083,31.602,32.258,32.326,27.341,27.872,27.221,29.853,27.706,0,0
3760108785,1.59951667,20.481,10.146,17.377,28.92,12.518,16.52,1725.162,0.864,401.163,23.617,14.479,1.273,0,1,0,0,0,5897.882,1.417,0,1.197,24.682,222.842,24.209,223.749,24.931,-0.764,24.554,223.469,24.771,0.211,836.817,37.823,17.016,28.683,-22.767,24.074,32.397,7.466,0,1,0,-1.541,2.537,-0.708,-5.099,0.004,0.003,28.457,29.586,30.219,31.788,32.394,32.554,27.987,28.33,28.082,31.604,32.258,32.331,27.335,27.872,27.218,29.852,27.702,0,0
3760108787,1.63306667,20.455,10.159,17.377,28.888,12.53,16.52,1712.935,0.881,401.185,23.615,14.478,1.209,0,1,0,0,0,5849.754,1.451,0,4.55,24.677,222.904,24.214,223.806,24.94,-0.768,24.568,223.606,24.793,0.219,836.067,37.816,17.04,28.67,-22.767,24.093,32.393,7.453,0,0,0,-1.555,2.537,-0.631,-4.986,0.004,0.003,28.465,29.596,30.231,31.782,32.37,32.538,27.969,28.317,28.067,31.583,32.243,32.329,27.349,27.881,27.227,29.852,27.71,0,0
3760108788,1.661966666,20.464,10.149,17.494,28.932,12.53,16.52,1733.139,0.867,401.176,23.634,14.478,1.319,0,1,0,0,0,5909.139,1.434,0,12.102,24.668,222.875,24.198,223.715,24.926,-0.77,24.521,223.548,24.783,0.256,835.843,37.79,17.063,28.659,-22.768,24.1,32.397,7.471,0,0,-0.001,-1.549,2.532,-0.672,-5.068,0.004,0.003,28.452,29.582,30.231,31.801,32.395,32.558,27.99,28.335,28.087,31.597,32.26,32.316,27.32,27.865,27.216,29.847,27.699,0,0
3760108790,1.690483332,20.463,10.129,17.376,28.882,12.535,16.521,1701.639,0.891,401.162,23.613,14.478,1.353,0,1,0,0,0,5881.353,1.428,0,23.555,24.668,222.818,24.19,223.817,24.941,-0.793,24.523,223.485,24.773,0.244,836.675,37.795,17.01,28.706,-22.768,24.082,32.389,7.447,0,0,-0.001,-1.585,2.522,-0.733,-4.948,0.004,0.003,28.449,29.58,30.241,31.785,32.374,32.544,27.989,28.326,28.079,31.586,32.253,32.321,27.334,27.866,27.226,29.855,27.704,0,0
3760108791,1.714450002,20.458,10.145,17.377,28.896,12.564,16.52,1701.703,0.855,401.171,23.617,14.477,1.323,0,1,0,0,0,5869.389,1.423,0,35.195,24.671,222.814,24.204,223.765,24.933,-0.771,24.549,223.471,24.771,0.216,835.916,37.805,17.046,28.693,-22.767,24.11,32.382,7.449,0,0,-0.002,-1.566,2.527,-0.676,-4.84,0.004,0.003,28.443,29.565,30.235,31.784,32.381,32.545,27.988,28.331,28.068,31.591,32.265,32.318,27.347,27.875,27.218,29.841,27.715,0,0
3760108793,1.742966668,20.466,10.126,17.494,28.915,12.524,16.521,1713.735,0.877,401.154,23.631,14.477,1.313,0,1,0,0,0,5869.625,1.442,0,47.322,24.664,222.836,24.196,223.747,24.931,-0.776,24.52,223.549,24.783,0.257,835.976,37.789,17.06,28.638,-22.767,24.076,32.382,7.452,0,0,-0.002,-1.55,2.538,-0.746,-5.063,0.004,0.003,28.442,29.565,30.221,31.768,32.373,32.546,27.982,28.319,28.074,31.589,32.246,32.299,27.331,27.859,27.21,29.838,27.703,0,0
3760108795,1.771866671,20.475,10.16,17.494,28.894,12.528,16.519,1702.632,0.868,401.15,23.634,14.479,1.268,0,1,0,0,0,5895.311,1.443,0,58.1,24.675,222.79,24.204,223.823,24.942,-0.78,24.546,223.525,24.78,0.227,835.891,37.798,17.055,28.661,-22.767,24.075,32.38,7.438,0,0,-0.003,-1.543,2.533,-0.656,-5.006,0.004,0.003,28.452,29.573,30.227,31.756,32.365,32.544,27.98,28.309,28.066,31.571,32.234,32.31,27.336,27.877,27.228,29.844,27.708,0,0
3760108797,1.80048333,20.448,10.174,17.494,28.9,12.547,16.519,1729.939,0.856,401.187,23.653,14.477,1.25,0,1,0,0,0,5895.061,1.442,0,60.078,24.672,222.863,24.187,223.759,24.932,-0.787,24.561,223.525,24.78,0.213,835.993,37.779,17.035,28.659,-22.767,24.055,32.379,7.446,0,0,-0.003,-1.537,2.529,-0.575,-4.925,0.004,0.003,28.455,29.579,30.231,31.769,32.381,32.539,27.983,28.317,28.07,31.582,32.244,32.304,27.333,27.875,27.223,29.837,27.708,0,0
3760108798,1.829383334,20.432,10.153,17.494,28.881,12.535,16.52,1727.209,0.887,401.144,23.641,14.478,1.242,0,1,0,0,0,5893.498,1.448,0,61.077,24.668,222.84,24.184,223.719,24.926,-0.783,24.533,223.499,24.775,0.237,835.687,37.762,17.082,28.646,-22.767,24.099,32.387,7.461,0,0,-0.003,-1.567,2.527,-0.62,-4.947,0.004,0.003,28.45,29.573,30.238,31.756,32.367,32.538,27.981,28.322,28.075,31.576,32.227,32.304,27.346,27.867,27.226,29.84,27.708,0,0
3760108800,1.858783333,20.476,10.14,17.378,28.924,12.512,16.52,1729.57,0.884,401.17,23.621,14.478,1.276,0,1,0,0,0,5904.818,1.465,0,62.967,24.665,222.818,24.207,223.784,24.936,-0.771,24.534,223.434,24.765,0.225,835.799,37.793,17.062,28.622,-22.768,24.125,32.38,7.444,0,0,-0.003,-1.556,2.543,-0.717,-5.132,0.004,0.002,28.439,29.566,30.228,31.772,32.378,32.541,27.981,28.331,28.081,31.584,32.22,32.295,27.323,27.853,27.206,29.838,27.7,0,0
3760108802,1.894033337,20.473,10.139,17.375,28.922,12.523,16.521,1686.055,0.886,401.162,23.642,14.479,1.232,0,1,0,0,0,5935.662,1.409,0,65.94,24.668,222.796,24.206,223.696,24.922,-0.759,24.566,223.446,24.767,0.196,835.931,37.817,17.058,28.669,-22.768,24.103,32.387,7.465,0,0,-0.003,-1.567,2.537,-0.717,-5.081,0.004,0.003,28.451,29.574,30.23,31.764,32.366,32.53,27.975,28.318,28.068,31.562,32.214,32.299,27.338,27.867,27.222,29.829,27.7,0,0
3760108804,1.922783335,20.463,10.147,17.494,28.898,12.516,16.52,1696.928,0.837,401.208,23.606,14.478,1.299,0,1,0,0,0,5835.03,1.443,0,75.348,24.665,222.815,24.184,223.733,24.928,-0.786,24.526,223.474,24.772,0.24,835.793,37.781,17.065,28.658,-22.768,24.166,32.375,7.447,0,0,-0.003,-1.517,2.529,-0.678,-5.067,0.004,0.003,28.449,29.577,30.231,31.775,32.349,32.532,27.975,28.327,28.071,31.575,32.21,32.296,27.327,27.863,27.216,29.828,27.709,0,0
3760108806,1.959833336,20.441,10.143,17.376,28.881,12.55,16.521,1716.786,0.849,401.17,23.642,14.477,1.369,0,1,0,0,0,5895.706,1.431,0,76.487,24.661,222.793,24.185,223.75,24.931,-0.787,24.54,223.492,24.775,0.228,835.868,37.813,17.042,28.633,-22.768,24.167,32.385,7.454,0,0,-0.004,-1.553,2.546,-0.659,-4.88,0.004,0.003,28.445,29.569,30.223,31.771,32.351,32.533,27.983,28.324,28.06,31.576,32.214,32.282,27.32,27.848,27.201,29.835,27.718,0,0
3760108808,1.982833338,20.479,10.155,17.377,28.894,12.535,16.521,1716.846,0.872,401.152,23.629,14.477,1.337,0,1,0,0,0,5874.634,1.464,0,60.474,24.659,222.773,24.195,223.756,24.932,-0.779,24.521,223.397,24.759,0.232,835.291,37.817,17.043,28.646,-22.768,24.136,32.394,7.462,0,0,-0.003,-1.553,2.541,-0.673,-4.969,0.004,0.003,28.468,29.585,30.233,31.754,32.356,32.533,27.987,28.329,28.075,31.568,32.206,32.306,27.339,27.862,27.224,29.838,27.7,0,0
3760108809,2.006750003,20.463,10.135,17.417,28.909,12.531,16.518,1738.611,0.897,401.155,23.615,14.48,1.351,0,1,0,0,0,5874.853,1.433,0,19.983,24.662,222.76,24.196,223.723,24.927,-0.772,24.543,223.459,24.769,0.22,835.793,37.797,17.05,28.647,-22.767,24.136,32.377,7.45,0,0,-0.001,-1.563,2.537,-0.717,-5.025,0.004,0.003,28.445,29.577,30.22,31.759,32.348,32.518,27.97,28.308,28.067,31.561,32.199,32.279,27.315,27.842,27.203,29.83,27.707,0,0
3760108811,2.042116666,20.461,10.112,17.494,28.918,12.513,16.521,1730.371,0.877,401.219,23.638,14.477,1.248,0,1,0,0,0,5933.393,1.436,0,3.291,24.671,222.777,24.196,223.779,24.936,-0.782,24.506,223.48,24.773,0.261,835.861,37.819,17.017,28.615,-22.768,24.101,32.383,7.447,0,0,0,-1.585,2.552,-0.782,-5.116,0.004,0.002,28.446,29.57,30.21,31.761,32.344,32.525,27.969,28.313,28.058,31.557,32.199,32.268,27.309,27.838,27.206,29.837,27.702,0,0
3760108813,2.075633335,20.435,10.135,17.494,28.905,12.505,16.52,1684.965,0.887,401.154,23.643,14.478,1.377,0,1,0,0,0,5883.565,1.434,0,4.453,24.663,222.835,24.186,223.687,24.921,-0.776,24.527,223.494,24.775,0.241,835.773,37.844,17.059,28.631,-22.769,24.185,32.373,7.452,0,0,0,-1.557,2.554,-0.676,-5.132,0.004,0.002,28.446,29.577,30.224,31.76,32.349,32.524,27.978,28.314,28.069,31.556,32.198,32.293,27.319,27.853,27.204,29.833,27.698,0,0
3760108815,2.103933334,20.469,10.135,17.493,28.88,12.512,16.52,1724.917,0.836,401.163,23.628,14.478,1.39,0,1,0,0,0,5880.213,1.431,0,26.478,24.656,222.783,24.205,223.65,24.915,-0.752,24.54,223.509,24.777,0.231,835.819,37.799,17.069,28.63,-22.767,24.127,32.379,7.464,0,0,-0.001,-1.521,2.542,-0.724,-5.054,0.004,0.003,28.444,29.565,30.213,31.755,32.342,32.513,27.979,28.312,28.058,31.553,32.196,32.279,27.317,27.833,27.201,29.836,27.705,0,0
3760108816,2.132216668,20.439,10.13,17.377,28.872,12.518,16.519,1716.923,0.881,401.161,23.618,14.478,1.35,0,1,0,0,0,5874.108,1.455,0,66.468,24.666,222.741,24.175,223.681,24.92,-0.787,24.557,223.368,24.755,0.191,834.971,37.841,17.048,28.652,-22.767,24.168,32.38,7.46,0,0,-0.003,-1.565,2.545,-0.697,-5.01,0.004,0.003,28.452,29.565,30.218,31.76,32.343,32.513,27.981,28.298,28.061,31.555,32.204,32.272,27.323,27.839,27.217,29.829,27.698,0,0
3760108818,2.161366669,20.455,10.103,17.494,28.905,12.514,16.521,1721.6,0.872,401.163,23.639,14.476,1.395,0,1,0,0,0,5916.152,1.434,0,59.03,24.659,222.806,24.189,223.623,24.911,-0.764,24.508,223.377,24.756,0.242,835.917,37.78,17.025,28.615,-22.768,24.156,32.357,7.446,0,0,-0.003,-1.572,2.541,-0.801,-5.085,0.004,0.003,28.453,29.558,30.196,31.758,32.341,32.511,27.979,28.314,28.055,31.555,32.198,32.276,27.321,27.847,27.205,29.825,27.702,0,0
3760108820,2.195683336,20.465,10.146,17.376,28.889,12.533,16.52,1721.801,0.877,401.116,23.591,14.477,1.395,0,1,0,0,0,5881.154,1.425,0,5.476,24.664,222.762,24.195,223.71,24.924,-0.771,24.522,223.472,24.771,0.243,835.757,37.823,17.039,28.639,-22.768,24.163,32.38,7.456,0,0,0,-1.562,2.546,-0.682,-4.972,0.004,0.003,28.439,29.549,30.182,31.753,32.335,32.503,27.974,28.29,28.053,31.551,32.204,32.267,27.306,27.833,27.19,29.831,27.697,0,0
3760108822,2.230933332,20.465,10.173,17.377,28.898,12.521,16.52,1756.774,0.877,401.149,23.631,14.477,1.436,0,1,0,0,0,5864.431,1.419,0,31.577,24.651,222.795,24.182,223.671,24.918,-0.778,24.528,223.382,24.757,0.222,835.995,37.803,17.083,28.652,-22.768,24.133,32.372,7.454,0,1,-0.001,-1.536,2.538,-0.601,-5.046,0.004,0.003,28.435,29.548,30.202,31.753,32.325,32.511,27.968,28.295,28.048,31.539,32.193,32.272,27.303,27.836,27.192,29.831,27.694,0,0
3760108824,2.258650001,20.454,10.17,17.494,28.888,12.53,16.52,1714.527,0.918,401.157,23.641,14.478,1.338,0,1,0,0,0,5852.636,1.457,0,19.959,24.671,222.709,24.184,223.801,24.939,-0.797,24.536,223.389,24.758,0.216,835.912,37.782,17.047,28.641,-22.767,24.156,32.379,7.44,0,1,-0.001,-1.576,2.535,-0.595,-4.986,0.004,0.003,28.436,29.563,30.205,31.762,32.337,32.519,27.974,28.302,28.055,31.551,32.202,32.282,27.3,27.838,27.206,29.823,27.706,0,0
3760108826,2.288133335,20.46,10.1,17.494,28.905,12.508,16.52,1745.997,0.869,401.162,23.613,14.476,1.386,0,1,0,0,0,5919.385,1.431,0,1.212,24.665,222.839,24.176,223.749,24.931,-0.796,24.555,223.47,24.771,0.21,835.843,37.789,16.995,28.63,-22.768,24.156,32.386,7.455,0,1,0,-1.568,2.539,-0.816,-5.113,0.004,0.002,28.443,29.555,30.21,31.764,32.345,32.506,27.981,28.307,28.048,31.554,32.211,32.289,27.319,27.837,27.208,29.837,27.7,0,0
3760108828,2.318933336,20.47,10.15,17.493,28.903,12.532,16.519,1735.037,0.906,401.114,23.612,14.478,1.421,0,1,0,0,0,5874.853,1.454,0,5.652,24.674,222.796,24.193,223.659,24.916,-0.765,24.548,223.456,24.769,0.215,835.988,37.832,17.032,28.63,-22.767,24.192,32.379,7.463,0,0,0,-1.581,2.552,-0.678,-5,0.004,0.003,28.429,29.55,30.197,31.761,32.339,32.505,27.96,28.301,28.051,31.55,32.194,32.277,27.301,27.843,27.192,29.826,27.691,0,0
3760108829,2.346733332,20.426,10.086,17.494,28.893,12.515,16.521,1728.037,0.893,401.17,23.62,14.477,1.45,0,1,0,0,0,5914.949,1.434,0,16.789,24.66,222.855,24.182,223.693,24.922,-0.782,24.526,223.445,24.767,0.235,835.772,37.792,17.039,28.638,-22.768,24.15,32.377,7.455,0,0,-0.001,-1.6,2.538,-0.815,-5.064,0.004,0.003,28.452,29.568,30.202,31.76,32.349,32.512,27.96,28.302,28.058,31.548,32.2,32.284,27.301,27.851,27.203,29.826,27.702,0,0
3760108831,2.375050004,20.461,10.183,17.494,28.91,12.52,16.52,1714.232,0.885,401.145,23.629,14.476,1.443,0,1,0,0,0,5879.391,1.439,0,28.746,24.669,222.765,24.176,223.663,24.917,-0.783,24.526,223.438,24.766,0.234,835.701,37.826,17.046,28.643,-22.768,24.172,32.391,7.474,0,0,-0.001,-1.534,2.546,-0.564,-5.068,0.004,0.003,28.437,29.557,30.199,31.745,32.335,32.514,27.974,28.306,28.045,31.564,32.19,32.283,27.306,27.841,27.204,29.834,27.691,0,0
3760108833,2.404166667,20.424,10.159,17.377,28.892,12.525,16.52,1699.219,0.869,401.124,23.626,14.477,1.452,0,1,0,0,0,5888.638,1.452,0,38.613,24.656,222.825,24.183,223.671,24.918,-0.777,24.526,223.436,24.765,0.233,835.093,37.801,17.025,28.639,-22.768,24.248,32.37,7.452,0,0,-0.002,-1.541,2.538,-0.586,-5.011,0.004,0.003,28.448,29.566,30.198,31.756,32.335,32.508,27.957,28.298,28.05,31.561,32.196,32.279,27.324,27.849,27.209,29.816,27.692,0,0
3760108835,2.433033331,20.46,10.127,17.493,28.891,12.503,16.521,1751.309,0.852,401.139,23.61,14.477,1.431,0,1,0,0,0,5910.871,1.406,0,44.058,24.668,222.742,24.169,223.695,24.922,-0.795,24.514,223.519,24.779,0.258,835.7,37.814,17.053,28.619,-22.768,24.206,32.364,7.442,0,0,-0.002,-1.533,2.549,-0.736,-5.115,0.004,0.002,28.433,29.546,30.18,31.748,32.337,32.516,27.963,28.301,28.04,31.552,32.198,32.277,27.307,27.838,27.199,29.825,27.703,0,0
3760108836,2.465650002,20.443,10.162,17.377,28.884,12.532,16.52,1708.043,0.912,401.146,23.605,14.476,1.377,0,1,0,0,0,5830.375,1.455,0,47.588,24.672,222.82,24.176,223.644,24.914,-0.78,24.534,223.452,24.768,0.228,835.388,37.813,17.033,28.655,-22.768,24.218,32.379,7.465,0,0,-0.002,-1.577,2.538,-0.604,-4.964,0.004,0.003,28.44,29.552,30.2,31.736,32.33,32.495,27.945,28.294,28.04,31.538,32.174,32.279,27.312,27.844,27.203,29.829,27.669,0,0
3760108838,2.489283331,20.433,10.115,17.493,28.872,12.515,16.52,1737.239,0.862,401.116,23.638,14.476,1.499,0,1,0,0,0,5917.046,1.448,0,48.703,24.656,222.845,24.179,223.668,24.918,-0.78,24.535,223.368,24.755,0.214,835.903,37.798,17.006,28.628,-22.768,24.259,32.37,7.452,0,0,-0.002,-1.557,2.543,-0.733,-5.02,0.004,0.003,28.43,29.547,30.199,31.746,32.341,32.503,27.965,28.299,28.041,31.55,32.197,32.279,27.313,27.842,27.207,29.823,27.693,0,0
3760108840,2.52516667,20.473,10.13,17.494,28.888,12.522,16.52,1724.778,0.895,401.115,23.624,14.477,1.477,0,1,0,0,0,5904.743,1.442,0,45.619,24.667,222.742,24.185,223.639,24.913,-0.77,24.518,223.485,24.773,0.249,835.977,37.832,17.038,28.624,-22.768,24.252,32.368,7.455,0,0,-0.002,-1.579,2.554,-0.743,-5.018,0.004,0.003,28.439,29.547,30.205,31.749,32.333,32.513,27.966,28.296,28.046,31.558,32.19,32.287,27.307,27.838,27.189,29.825,27.692,0,0
3760108842,2.561683337,20.466,10.113,17.376,28.899,12.508,16.52,1708.05,0.881,401.145,23.622,14.477,1.49,0,1,0,0,0,5893.937,1.445,0,45.315,24.649,222.812,24.162,223.661,24.917,-0.796,24.561,223.423,24.764,0.196,834.846,37.819,17.01,28.615,-22.769,24.24,32.375,7.458,0,0,-0.002,-1.569,2.549,-0.786,-5.104,0.004,0.003,28.423,29.535,30.182,31.739,32.33,32.506,27.95,28.287,28.05,31.554,32.196,32.272,27.299,27.83,27.192,29.826,27.693,0,0
3760108844,2.591216667,20.457,10.124,17.377,28.887,12.508,16.52,1672.626,0.862,401.139,23.628,14.477,1.506,0,1,0,0,0,5899.227,1.436,0,45.594,24.667,222.699,24.181,223.765,24.933,-0.794,24.512,223.522,24.779,0.26,835.811,37.813,17.064,28.6,-22.767,24.253,32.379,7.446,0,0,-0.002,-1.547,2.554,-0.741,-5.081,0.004,0.003,28.442,29.55,30.215,31.755,32.349,32.512,27.959,28.293,28.05,31.572,32.204,32.282,27.312,27.852,27.209,29.824,27.695,0,0
3760108846,2.624799999,20.456,10.121,17.485,28.915,12.517,16.519,1736.924,0.822,401.148,23.613,14.477,1.421,0,1,0,0,0,5882.676,1.454,0,47.839,24.673,222.812,24.171,223.634,24.913,-0.783,24.502,223.384,24.757,0.249,835.717,37.842,17.069,28.621,-22.768,24.282,32.388,7.475,0,0,-0.002,-1.523,2.556,-0.749,-5.092,0.004,0.003,28.434,29.536,30.188,31.749,32.338,32.508,27.955,28.293,28.033,31.547,32.196,32.267,27.31,27.838,27.192,29.828,27.705,0,0
3760108848,2.653316665,20.456,10.169,17.493,28.892,12.523,16.521,1711.158,0.895,401.146,23.61,14.477,1.444,0,1,0,0,0,5915.933,1.441,0,48.322,24.666,222.851,24.162,223.655,24.916,-0.796,24.544,223.414,24.762,0.212,835.543,37.854,17.029,28.624,-22.768,24.311,32.387,7.471,0,0,-0.002,-1.553,2.559,-0.6,-5.025,0.004,0.003,28.429,29.541,30.204,31.744,32.339,32.497,27.952,28.284,28.038,31.545,32.194,32.277,27.3,27.844,27.2,29.823,27.702,0,0
3760108850,2.686166668,20.453,10.161,17.376,28.868,12.516,16.52,1729.097,0.865,401.156,23.602,14.479,1.498,0,1,0,0,0,5892.258,1.432,0,47.219,24.658,222.804,24.173,223.717,24.926,-0.795,24.523,223.438,24.766,0.237,835.965,37.838,17.01,28.623,-22.767,24.267,32.391,7.465,0,0,-0.002,-1.531,2.555,-0.622,-5.017,0.004,0.003,28.435,29.546,30.193,31.752,32.357,32.511,27.961,28.307,28.054,31.551,32.209,32.282,27.307,27.85,27.2,29.829,27.687,0,0
3760108852,2.719783338,20.492,10.116,17.377,28.91,12.525,16.52,1712.116,0.886,401.202,23.624,14.477,1.507,0,1,0,0,0,5875.869,1.456,0,44.722,24.653,222.752,24.179,223.663,24.917,-0.78,24.547,223.479,24.773,0.22,835.469,37.845,17.016,28.622,-22.767,24.234,32.385,7.468,0,0,-0.002,-1.582,2.556,-0.81,-5.047,0.004,0.003,28.414,29.53,30.171,31.728,32.334,32.495,27.944,28.283,28.034,31.547,32.187,32.277,27.295,27.824,27.181,29.828,27.706,0,0
3760108853,2.748316669,20.448,10.146,17.376,28.875,12.513,16.519,1706.801,0.866,401.149,23.599,14.479,1.457,0,1,0,0,0,5919.629,1.437,0,44.356,24.657,222.722,24.17,223.778,24.935,-0.807,24.547,223.433,24.765,0.212,835.861,37.856,17.056,28.648,-22.768,24.29,32.394,7.459,0,0,-0.002,-1.54,2.553,-0.662,-5.04,0.004,0.003,28.419,29.54,30.203,31.739,32.339,32.504,27.954,28.286,28.04,31.548,32.181,32.285,27.308,27.839,27.191,29.835,27.706,0,0
3760108855,2.777066668,20.448,10.127,17.376,28.86,12.522,16.52,1736.869,0.861,401.193,23.629,14.477,1.362,0,1,0,0,0,5885.211,1.428,0,45.915,24.678,222.75,24.175,223.621,24.911,-0.778,24.546,223.422,24.764,0.211,835.519,37.859,17.073,28.609,-22.768,24.244,32.416,7.505,0,0,-0.002,-1.553,2.564,-0.718,-4.964,0.004,0.003,28.436,29.545,30.2,31.754,32.342,32.502,27.962,28.295,28.047,31.553,32.196,32.286,27.304,27.833,27.187,29.842,27.701,0,0
3760108857,2.806433336,20.464,10.099,17.377,28.909,12.501,16.52,1712.722,0.895,401.131,23.617,14.477,1.472,0,1,0,0,0,5869.646,1.447,0,47.322,24.654,222.882,24.199,223.724,24.927,-0.769,24.545,223.43,24.765,0.214,836.561,37.871,17.091,28.608,-22.768,24.239,32.41,7.483,0,0,-0.002,-1.584,2.57,-0.828,-5.158,0.004,0.002,28.429,29.547,30.195,31.747,32.333,32.505,27.949,28.28,28.03,31.543,32.187,32.273,27.296,27.84,27.189,29.842,27.726,0,0
3760108859,2.834633334,20.465,10.148,17.377,28.873,12.513,16.52,1716.757,0.867,401.14,23.589,14.476,1.416,0,1,0,0,0,5903.208,1.447,0,51.365,24.656,222.728,24.163,223.611,24.909,-0.788,24.549,223.42,24.763,0.207,835.876,37.871,17.086,28.608,-22.769,24.271,32.42,7.511,0,0,-0.003,-1.539,2.568,-0.675,-5.03,0.004,0.003,28.427,29.54,30.195,31.742,32.342,32.503,27.959,28.291,28.029,31.561,32.185,32.271,27.302,27.839,27.194,29.854,27.703,0,0
